Date,SI_CT_pair,DC_CT_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_CT_pair_SI_CT_pair_pair,sharpe,CAGR
1992-11-29,1.2980828121680796,1.1731747869841542,-0.59109245473932,0.604628047491337,0.18781062358035522,False,False,0.0,False,False,0.0,0.0,0.00023679102973443597,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-11-30,1.2988547890013569,1.1734715733166698,-0.5912458085387836,0.6050446398384639,0.21995101640067924,False,False,0.0,False,False,0.0,0.0,0.00020906291828001123,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-01,1.2838237664656764,1.1530363730412243,-0.5913982575676063,0.6019200645370238,-0.011164275532559892,False,False,0.0,False,True,0.0,0.0,-0.0015895261940823944,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-02,1.2848109703905195,1.1544017428186504,-0.5915498070813061,0.6019248421318233,-0.009332641805641508,False,False,0.0,False,False,0.0,0.0,2.4280133373795223e-06,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-03,1.286971773648866,1.1565489600695409,-0.5917023563529384,0.6026390287381781,0.04507688294999323,False,True,0.0,False,False,0.0,0.0,0.0003622913657584808,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-04,1.2832335986902468,1.1524272104265088,-0.5918511521323686,0.601168226450626,-0.06326452051803955,False,False,0.0,False,True,0.0,0.0,-0.0007483860264050523,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-05,1.2819295485408615,1.151920063452983,-0.5919935621835889,0.6000002868265844,-0.14894913220682862,False,False,0.0,False,False,0.0,0.0,-0.0005947166965072543,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-06,1.2830079722064451,1.1536327251896732,-0.5921303086120143,0.5999070706149648,-0.15463277756203034,False,False,0.0,False,False,0.0,0.0,-4.741152072593078e-05,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-07,1.2841037421369732,1.1553207774888532,-0.5922620771221134,0.59985105871909,-0.15770230446054634,False,False,0.0,False,False,0.0,0.0,-2.8456175491238915e-05,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-08,1.2893962319411305,1.1599377333526122,-0.5923956629768007,0.6022541493799024,0.023918762290598933,False,True,0.0,False,False,0.0,0.0,0.0012158077802895985,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-09,1.2893097355975194,1.16177369655352,-0.5925276999954943,0.600926639263399,-0.07221692326057788,False,False,0.0,False,True,0.0,0.0,-0.0006712418101889222,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-10,1.2719500907048953,1.151652232477501,-0.5926298228829048,0.589446632149052,-0.9247390477652526,False,False,0.0,False,False,0.0,0.0,-0.005873768204258006,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-11,1.269178800903886,1.1474494112524338,-0.5927051694530162,0.5890796031687485,-0.9463489089421366,False,False,0.0,False,False,0.0,0.0,-0.00018828970550109034,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-12,1.2751805490474484,1.1538665295977788,-0.5927631065467891,0.5912110404227064,-0.7818500560074708,False,False,0.0,False,False,0.0,0.0,0.001087939765313557,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-13,1.2765374480221694,1.1555921812978227,-0.5928067622212261,0.5914945885788431,-0.7556201994991074,False,False,0.0,False,False,0.0,0.0,0.00014455087821665114,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-14,1.277900263234491,1.1572212481166495,-0.5928389293036295,0.5918544575336067,-0.7244226088137321,False,False,0.0,False,False,0.0,0.0,0.00018323769703038043,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-15,1.2827338878432668,1.162191853796512,-0.5928654988042963,0.593710434735908,-0.5796619421856637,False,False,0.0,False,False,0.0,0.0,0.000941280736607551,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-16,1.2811850170704409,1.162235340576508,-0.5928834514303023,0.5921149169751679,-0.6969914914521836,False,False,0.0,False,False,0.0,0.0,-0.0008098026224315992,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-17,1.2967051753274028,1.1722378149736274,-0.5929163295025971,0.601666232769095,0.04267145350604194,False,True,0.0,False,False,0.0,0.0,0.004795453245302449,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-18,1.30444912206971,1.1745184740283092,-0.5929775451079234,0.607986040656499,0.5364635332053376,False,False,0.0,False,False,0.0,0.0,0.0031584633630617376,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-19,1.30444912206971,1.1712585813167429,-0.593067878322483,0.609813280281188,0.679978538306506,False,False,0.0,False,False,0.0,0.0,0.0009140380012475469,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-20,1.30444912206971,1.1716542220870168,-0.5931827672175162,0.6094440283900472,0.6529983693125777,False,False,0.0,False,False,0.0,0.0,-0.0001846763422899362,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-21,1.30444912206971,1.171988433209334,-0.5933181230267138,0.6090871446689289,0.632405913466226,False,False,0.0,False,False,0.0,0.0,-0.0001784587160321301,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-22,1.30444912206971,1.1679809434952346,-0.5934757568531904,0.6112807476387723,0.8056423250618308,False,False,0.0,False,False,0.0,0.0,0.0010981096099158428,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-23,1.30444912206971,1.1729196868993512,-0.5936456542017895,0.6081504472141867,0.5639691432797587,False,False,0.0,False,False,0.0,0.0,-0.0015645652237609817,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-24,1.30444912206971,1.1707619476168625,-0.5938280882440714,0.609217792927483,0.651164119140448,False,False,0.0,False,False,0.0,0.0,0.0005337581375311652,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-25,1.30444912206971,1.1720235181952552,-0.5940188905084199,0.6082450121415897,0.5797924326852925,False,False,0.0,False,False,0.0,0.0,-0.00048623158193284127,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-26,1.30444912206971,1.1722790930029292,-0.5942156695794805,0.6078625158869485,0.5628107098801071,False,False,0.0,False,False,0.0,0.0,-0.0001911491380392243,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-27,1.30444912206971,1.1725078088993168,-0.5944163513899843,0.6074913083275132,0.5437866021550772,False,False,0.0,False,False,0.0,0.0,-0.00018547330520003863,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-28,1.30444912206971,1.1727130292350292,-0.594619147063662,0.6071315008755337,0.5230418506261296,False,False,0.0,False,False,0.0,0.0,-0.0001797449444048771,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-29,1.30444912206971,1.1660696544878932,-0.5948309634020637,0.6108347860967651,0.8373247928323699,False,False,0.0,False,False,0.0,0.0,0.0018534372401060968,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-30,1.30444912206971,1.1674181442731248,-0.5950477726085212,0.609779555617214,0.7658748431059518,False,False,0.0,False,False,0.0,0.0,-0.0005278478389550695,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1992-12-31,1.30444912206971,1.1663027065420843,-0.5952691152750539,0.6101851418035027,0.8151134380568946,False,False,0.0,False,False,0.0,0.0,0.00020292366413904382,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-01,1.30444912206971,1.1478072488373352,-0.5955146033153237,0.6209131435958913,1.7243046840171545,False,False,0.0,False,False,0.0,0.0,0.005396419615748394,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-02,1.30444912206971,1.1492477501373906,-0.5957769486329453,0.619753804269578,1.629775679838468,False,False,0.0,False,False,0.0,0.0,-0.000582833153327544,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-03,1.30444912206971,1.1508491046122669,-0.5960502080908333,0.6184852737844192,1.5396568254412926,False,False,0.0,False,False,0.0,0.0,-0.0006373202466283157,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-04,1.30444912206971,1.1525065140770043,-0.5963295671205435,0.6171754114265635,1.4444019167146875,False,False,0.0,False,False,0.0,0.0,-0.0006576529305895271,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-05,1.30444912206971,1.1561501352431531,-0.5966091717334132,0.6146793474828188,1.245847070862535,False,False,0.0,False,False,0.0,0.0,-0.001251649930671829,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-06,1.30444912206971,1.1571373718337117,-0.5968867531729084,0.6137691532208535,1.1816615027802992,False,False,0.0,False,False,0.0,0.0,-0.00045620820532786245,-0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-07,1.30444912206971,1.1515313808408174,-0.5971667660321637,0.6167928513884473,1.458615141904364,False,False,0.0,False,False,0.0,0.0,0.0015178404609498641,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-08,1.30444912206971,1.1389951173104076,-0.5974590445778257,0.6239461875026254,2.0936227568159063,False,False,0.0,True,False,-1.0,-1.0,0.0036037828169504424,0.0,0.9895823968213324,0.9895823968213324,1.1522727099636478,0.0117
1993-01-09,1.3108348911430463,1.144707641972885,-0.597768412750503,0.6265648209375438,2.32612245331284,False,False,0.0,False,False,-1.0,-1.0,0.0013125291579388417,-0.0013125291579388417,0.9882698676633935,0.9882698676633935,1.1522727099636478,0.0117
1993-01-10,1.311854094318808,1.1468706055654505,-0.5980910734287183,0.6259210227523235,2.2709998148929493,False,False,0.0,False,False,-1.0,-1.0,-0.00032225564174901577,0.00032225564174901577,0.9885921233051426,0.9885921233051426,1.1522727099636478,0.0117
1993-01-11,1.3129170868532114,1.148978785745964,-0.5984241371971566,0.6253404483353463,2.2208910671839246,False,False,0.0,False,False,-1.0,-1.0,-0.00029021556509483114,0.00029021556509483114,0.9888823388702375,0.9888823388702375,1.1522727099636478,0.0117
1993-01-12,1.3148300169744225,1.1538590204294772,-0.5987648553391756,0.6239397875251638,2.099225735387385,False,False,0.0,False,False,-1.0,-1.0,-0.0006983330864211956,0.0006983330864211956,0.9895806719566587,0.9895806719566587,1.1522727099636478,0.0117
1993-01-13,1.3194887503469988,1.1556304268211297,-0.5991190967533453,0.6271284928492407,2.375651072348174,False,False,0.0,False,False,-1.0,-1.0,0.0015849625452224521,-0.0015849625452224521,0.9879957094114362,0.9879957094114362,1.1522727099636478,0.0117
1993-01-14,1.3196990840487255,1.1564079227186923,-0.599483438735275,0.6264516859566077,2.311237411036669,False,False,0.0,False,False,-1.0,-1.0,-0.0003362269680975982,0.0003362269680975982,0.9883319363795338,0.9883319363795338,1.1522727099636478,0.0117
1993-01-15,1.3124742313548894,1.1527532303287735,-0.5998426621851022,0.6210036648320016,1.834445890080573,False,False,0.0,False,False,-1.0,-1.0,-0.002718648303274447,0.002718648303274447,0.9910505846828082,0.9910505846828082,1.1522727099636478,0.0117
1993-01-16,1.3172636776343905,1.1583798958705522,-0.6002016194507639,0.6220021881936778,1.9222913905327401,False,False,0.0,False,False,-1.0,-1.0,0.0004961544720095913,-0.0004961544720095913,0.9905544302107986,0.9905544302107986,1.1522727099636478,0.0117
1993-01-17,1.3182853131322392,1.159750574597255,-0.6005598422109046,0.6217856910481058,1.9025939216358223,False,False,0.0,False,False,-1.0,-1.0,-0.00010745422093836852,0.00010745422093836852,0.990661884431737,0.990661884431737,1.1522727099636478,0.0117
1993-01-18,1.3192783811740978,1.1609955692051812,-0.6009169337398118,0.6216164836418128,1.8864236925705065,False,False,0.0,False,False,-1.0,-1.0,-8.389311675679826e-05,8.389311675679826e-05,0.9907457775484938,0.9907457775484938,1.1522727099636478,0.0117
1993-01-19,1.3235450450809223,1.1635418576927656,-0.6012785363268162,0.6239322999324316,2.0845386602781852,False,False,0.0,True,False,-1.0,-1.0,0.0011446543130757163,-0.0011446543130757163,0.989601123235418,0.989601123235418,1.1522727099636478,0.0117
1993-01-20,1.3206059437165216,1.1598670439225265,-0.6016391042478625,0.6227845743643566,1.9793858830260482,False,False,0.0,False,False,-1.0,-1.0,-0.0005686236807457963,0.0005686236807457963,0.9901697469161639,0.9901697469161639,1.1522727099636478,0.0117
1993-01-21,1.3202863975106975,1.1550943333795527,-0.602000503247974,0.6249190275173238,2.156598857707728,False,False,0.0,True,False,-1.0,-1.0,0.0010589383888137465,-0.0010589383888137465,0.9891108085273501,0.9891108085273501,1.1522727099636478,0.0117
1993-01-22,1.3190888283688196,1.1560463334009037,-0.6023576225923962,0.6227355073747946,1.9617852800757405,False,False,0.0,False,False,-1.0,-1.0,-0.0010833950968126256,0.0010833950968126256,0.9901942036241628,0.9901942036241628,1.1522727099636478,0.0117
1993-01-23,1.3181898450725535,1.1571747468558615,-0.602706560316885,0.6207530337094952,1.7845609012437524,False,False,0.0,False,False,-1.0,-1.0,-0.000983552017914427,0.000983552017914427,0.9911777556420772,0.9911777556420772,1.1522727099636478,0.0117
1993-01-24,1.3190962052342814,1.1584391345505582,-0.6030477614583448,0.6205020783578249,1.7522328926362896,False,False,0.0,False,False,-1.0,-1.0,-0.000124377535876763,0.000124377535876763,0.9913021331779539,0.9913021331779539,1.1522727099636478,0.0117
1993-01-25,1.3199894271132182,1.1596466521528892,-0.6033816219966219,0.6202799491942554,1.7204461720404804,False,False,0.0,False,False,-1.0,-1.0,-0.00010998132593724996,0.00010998132593724996,0.9914121145038912,0.9914121145038912,1.1522727099636478,0.0117
1993-01-26,1.3285912841552876,1.1695185406185904,-0.603717674305267,0.6225322707561423,1.8972938472162946,False,False,0.0,False,False,-1.0,-1.0,0.0011069821504924044,-0.0011069821504924044,0.9903051323533988,0.9903051323533988,1.1522727099636478,0.0117
1993-01-27,1.3451698137424533,1.1835365011905574,-0.6040786109281772,0.6302207281204665,2.522862768712426,False,False,0.0,True,False,-1.0,-1.0,0.003732045449753487,-0.003732045449753487,0.9865730869036453,0.9865730869036453,1.1522727099636478,0.0117
1993-01-28,1.3451698137424533,1.1835365011905574,-0.6044599236530657,0.6297694305921925,2.453129250676783,False,False,0.0,False,False,-1.0,-1.0,-0.00021901584763020556,0.00021901584763020556,0.9867921027512755,0.9867921027512755,1.1522727099636478,0.0117
1993-01-29,1.3451698137424533,1.1835365011905574,-0.6048573340371526,0.6292990808966734,2.384516267833631,False,False,0.0,False,False,-1.0,-1.0,-0.00022820982163483707,0.00022820982163483707,0.9870203125729103,0.9870203125729103,1.1522727099636478,0.0117
1993-01-30,1.3451698137424533,1.1835365011905574,-0.605266862798613,0.6288143886591977,2.319079289606589,False,False,0.0,False,False,-1.0,-1.0,-0.00023511341425623588,0.00023511341425623588,0.9872554259871665,0.9872554259871665,1.1522727099636478,0.0117
1993-01-31,1.3451698137424533,1.1835365011905574,-0.6056848700247457,0.6283196618493082,2.2532450383566793,False,False,0.0,False,False,-1.0,-1.0,-0.0002399233849013653,0.0002399233849013653,0.987495349372068,0.987495349372068,1.1522727099636478,0.0117
1993-02-01,1.3451698137424533,1.1835365011905574,-0.6061080736680551,0.6278187848900147,2.1900601467667515,False,False,0.0,False,False,-1.0,-1.0,-0.00024284698071865292,0.00024284698071865292,0.9877381963527866,0.9877381963527866,1.1522727099636478,0.0117
1993-02-02,1.3451698137424533,1.1835365011905574,-0.6065335522213486,0.6273152154917181,2.1277031425809096,False,False,0.0,False,False,-1.0,-1.0,-0.00024409279665776326,0.00024409279665776326,0.9879822891494443,0.9879822891494443,1.1522727099636478,0.0117
1993-02-03,1.3451698137424533,1.1835365011905574,-0.6069587361750698,0.6268119947627685,2.0669042357998446,False,False,0.0,False,False,-1.0,-1.0,-0.00024386430352074401,0.00024386430352074401,0.988226153452965,0.988226153452965,1.1522727099636478,0.0117
1993-02-04,1.3451698137424533,1.1835365011905574,-0.6073813918173878,0.6263117663826511,2.007779273137443,False,False,0.0,False,False,-1.0,-1.0,-0.00024235543983902008,0.00024235543983902008,0.9884685088928041,0.9884685088928041,1.1522727099636478,0.0117
1993-02-05,1.3451698137424533,1.1835365011905574,-0.6077996000993866,0.6258168016158052,1.9521785390771005,False,False,0.0,False,False,-1.0,-1.0,-0.00023974778125181837,0.00023974778125181837,0.9887082566740559,0.9887082566740559,1.1522727099636478,0.0117
1993-02-06,1.3451698137424533,1.1835365011905574,-0.608211732618957,0.6253290277355661,1.8974596538591224,False,False,0.0,False,False,-1.0,-1.0,-0.00023620889902373213,0.00023620889902373213,0.9889444655730797,0.9889444655730797,1.1522727099636478,0.0117
1993-02-07,1.3451698137424533,1.1835365011905574,-0.6086164262476432,0.6248500580542167,1.8464546341020867,False,False,0.0,False,False,-1.0,-1.0,-0.00023189160015048412,0.00023189160015048412,0.9891763571732302,0.9891763571732302,1.1522727099636478,0.0117
1993-02-08,1.3451698137424533,1.1835365011905574,-0.6090125575091687,0.6243812222469386,1.7987072499189767,False,False,0.0,False,False,-1.0,-1.0,-0.00022693380761655535,0.00022693380761655535,0.9894032909808467,0.9894032909808467,1.1522727099636478,0.0117
1993-02-09,1.3451698137424533,1.1835365011905574,-0.6093992174951178,0.623923596040018,1.7518148913631544,False,False,0.0,False,False,-1.0,-1.0,-0.00022145889305775327,0.00022145889305775327,0.9896247498739045,0.9896247498739045,1.1522727099636478,0.0117
1993-02-10,1.3451698137424533,1.1835365011905574,-0.6097756878542693,0.6234780296283459,1.7061799317656972,False,False,0.0,False,False,-1.0,-1.0,-0.00021557631731811358,0.00021557631731811358,0.9898403261912225,0.9898403261912225,1.1522727099636478,0.0117
1993-02-11,1.3451698137424533,1.1835365011905574,-0.6101414182024292,0.6230451744117056,1.6618652233285482,False,False,0.0,False,False,-1.0,-1.0,-0.00020938246895443302,0.00020938246895443302,0.990049708660177,0.990049708660177,1.1522727099636478,0.0117
1993-02-12,1.3451698137424533,1.1835365011905574,-0.610496005157026,0.6226255078080942,1.618637025978839,False,False,0.0,False,False,-1.0,-1.0,-0.00020296161815491352,0.00020296161815491352,0.990252670278332,0.990252670278332,1.1522727099636478,0.0117
1993-02-13,1.3451698137424533,1.1835365011905574,-0.6108391730951759,0.6222193560272555,1.5767303102035497,False,False,0.0,False,False,-1.0,-1.0,-0.00019638692509523596,0.00019638692509523596,0.9904490572034271,0.9904490572034271,1.1522727099636478,0.0117
1993-02-14,1.3451698137424533,1.1835365011905574,-0.6111707566572996,0.6218269147782873,1.537279553044919,False,False,0.0,False,False,-1.0,-1.0,-0.000189721458590746,0.000189721458590746,0.9906387786620179,0.9906387786620179,1.1522727099636478,0.0117
1993-02-15,1.3451698137424533,1.1835365011905574,-0.6114906849641315,0.6214482679493877,1.500735862470669,False,False,0.0,False,False,-1.0,-1.0,-0.00018301919390521432,0.00018301919390521432,0.9908217978559232,0.9908217978559232,1.1522727099636478,0.0117
1993-02-16,1.3451698137424533,1.1835365011905574,-0.6117989674778985,0.6210834043416656,1.467071103615884,False,False,0.0,False,False,-1.0,-1.0,-0.00017632596854912314,0.00017632596854912314,0.9909981238244723,0.9909981238244723,1.1522727099636478,0.0117
1993-02-17,1.3451698137424533,1.1835365011905574,-0.6120956814144105,0.6207322325673917,1.4348528420913005,False,False,0.0,False,False,-1.0,-1.0,-0.00016968038244176374,0.00016968038244176374,0.991167804206914,0.991167804206914,1.1522727099636478,0.0117
1993-02-18,1.3451698137424533,1.1835365011905574,-0.6123809605985459,0.6203945942399377,1.404047915454787,False,False,0.0,False,False,-1.0,-1.0,-0.0001631146344619284,0.0001631146344619284,0.9913309188413759,0.9913309188413759,1.1522727099636478,0.0117
1993-02-19,1.3451698137424533,1.1835365011905574,-0.612654985648563,0.6200702755910018,1.3749465825688616,False,False,0.0,False,False,-1.0,-1.0,-0.00015665529156348902,0.00015665529156348902,0.9914875741329394,0.9914875741329394,1.1522727099636478,0.0117
1993-02-20,1.3451698137424533,1.1835365011905574,-0.6129179753728511,0.6197590176528689,1.348355985561412,False,False,0.0,False,False,-1.0,-1.0,-0.0001503239896360097,0.0001503239896360097,0.9916378981225754,0.9916378981225754,1.1522727099636478,0.0117
1993-02-21,1.3451698137424533,1.1835365011905574,-0.6131701792646121,0.6194605251412273,1.3215263608399985,False,False,0.0,False,False,-1.0,-1.0,-0.00014413806740518466,0.00014413806740518466,0.9917820361899806,0.9917820361899806,1.1522727099636478,0.0117
1993-02-22,1.3451698137424533,1.1835365011905574,-0.6134118709843742,0.6191744741688534,1.2942368298630154,False,False,0.0,False,False,-1.0,-1.0,-0.00013811113609936028,0.00013811113609936028,0.99192014732608,0.99192014732608,1.1522727099636478,0.0117
1993-02-23,1.3451698137424533,1.1835365011905574,-0.613643342726286,0.6189005189133067,1.2668178818132647,False,False,0.0,False,False,-1.0,-1.0,-0.00013225358853809313,0.00013225358853809313,0.9920524009146181,0.9920524009146181,1.1522727099636478,0.0117
1993-02-24,1.3451698137424533,1.1835365011905574,-0.6138649003711791,0.6186382973534578,1.2405918313089166,False,False,0.0,False,False,-1.0,-1.0,-0.00012657305183670395,0.00012657305183670395,0.9921789739664548,0.9921789739664548,1.1522727099636478,0.0117
1993-02-25,1.3451698137424533,1.1835365011905574,-0.6140768593369117,0.6183874361807588,1.2155259440391897,False,False,0.0,False,False,-1.0,-1.0,-0.00012107478818857952,0.00012107478818857952,0.9923000487546434,0.9923000487546434,1.1522727099636478,0.0117
1993-02-26,1.3451698137424533,1.1835365011905574,-0.6142795410441761,0.6181475549820876,1.1922438194621694,False,False,0.0,False,False,-1.0,-1.0,-0.00011576204824555717,0.00011576204824555717,0.9924158108028889,0.9924158108028889,1.1522727099636478,0.0117
1993-02-27,1.3451698137424533,1.1835365011905574,-0.6144732699235177,0.6179182697820521,1.1701355797639077,False,False,0.0,False,False,-1.0,-1.0,-0.0001106363815366483,0.0001106363815366483,0.9925264471844255,0.9925264471844255,1.1522727099636478,0.0117
1993-02-28,1.3451698137424533,1.1835365011905574,-0.614658370896591,0.6176991960240139,1.1511411363102695,False,False,0.0,False,False,-1.0,-1.0,-0.00010569790819133473,0.00010569790819133473,0.9926321450926169,0.9926321450926169,1.1522727099636478,0.0117
1993-03-01,1.3451698137424533,1.1835365011905574,-0.6148351672715762,0.6174899510609408,1.1340893435545245,False,False,0.0,False,False,-1.0,-1.0,-0.00010094555599132873,0.00010094555599132873,0.9927330906486083,0.9927330906486083,1.1522727099636478,0.0117
1993-03-02,1.3451698137424533,1.1835365011905574,-0.6150039789991096,0.617290156219576,1.1177986454200122,False,False,0.0,False,False,-1.0,-1.0,-9.637726650244795e-05,9.637726650244795e-05,0.9928294679151106,0.9928294679151106,1.1522727099636478,0.0117
1993-03-03,1.3451698137424533,1.1835365011905574,-0.6151651212410293,0.6170994384943804,1.1024568355542201,False,False,0.0,False,False,-1.0,-1.0,-9.199017374266864e-05,9.199017374266864e-05,0.9929214580888533,0.9929214580888533,1.1522727099636478,0.0117
1993-03-04,1.3451698137424533,1.1835365011905574,-0.6153189032096756,0.6169174319212625,1.0880057702712382,False,False,0.0,False,False,-1.0,-1.0,-8.778075854853921e-05,8.778075854853921e-05,0.9930092388474019,0.9930092388474019,1.1522727099636478,0.0117
1993-03-05,1.3451698137424533,1.1835365011905574,-0.6154656272404354,0.6167437786752565,1.0760156163052472,False,False,0.0,False,False,-1.0,-1.0,-8.374498150428856e-05,8.374498150428856e-05,0.9930929838289062,0.9930929838289062,1.1522727099636478,0.0117
1993-03-06,1.3451698137424533,1.1835365011905574,-0.6156055880646817,0.6165781299310243,1.0657444002360021,False,False,0.0,False,False,-1.0,-1.0,-7.98783970227946e-05,7.98783970227946e-05,0.9931728622259289,0.9931728622259289,1.1522727099636478,0.0117
1993-03-07,1.3451698137424533,1.1835365011905574,-0.6157390722542802,0.6164201465203027,1.051621434272392,False,False,0.0,False,False,-1.0,-1.0,-7.617625089673981e-05,7.617625089673981e-05,0.9932490384768257,0.9932490384768257,1.1522727099636478,0.0117
1993-03-08,1.3451698137424533,1.1835365011905574,-0.6158663578124194,0.6162694994161705,1.0365285661894488,False,False,0.0,False,False,-1.0,-1.0,-7.263356339476173e-05,7.263356339476173e-05,0.9933216720402205,0.9933216720402205,1.1522727099636478,0.0117
1993-03-09,1.3451698137424533,1.1835365011905574,-0.615987713888724,0.6161258700702228,1.0221926438965807,False,False,0.0,False,False,-1.0,-1.0,-6.924519974581314e-05,6.924519974581314e-05,0.9933909172399663,0.9933909172399663,1.1522727099636478,0.0117
1993-03-10,1.3451698137424533,1.1835365011905574,-0.616103400599448,0.6159889506253782,1.0085891231274964,False,False,0.0,False,False,-1.0,-1.0,-6.60059296492281e-05,6.60059296492281e-05,0.9934569231696155,0.9934569231696155,1.1522727099636478,0.0117
1993-03-11,1.3451698137424533,1.1835365011905574,-0.6162136689360612,0.6158584440240709,0.9956907976018894,False,False,0.0,False,False,-1.0,-1.0,-6.291047725464983e-05,6.291047725464983e-05,0.9935198336468701,0.9935198336468701,1.1522727099636478,0.0117
1993-03-12,1.3451698137424533,1.1835365011905574,-0.6163187607477562,0.6157340640289537,0.9832182828480535,False,False,0.0,False,False,-1.0,-1.0,-5.995356288834319e-05,5.995356288834319e-05,0.9935797872097585,0.9935797872097585,1.1522727099636478,0.0117
1993-03-13,1.3451698137424533,1.1835365011905574,-0.6164189087853591,0.615615535170928,0.972691477603474,False,False,0.0,False,False,-1.0,-1.0,-5.7129937645568917e-05,5.7129937645568917e-05,0.9936369171474041,0.9936369171474041,1.1522727099636478,0.0117
1993-03-14,1.3451698137424533,1.1835365011905574,-0.6165143367958418,0.6155025926372858,0.9636153218752066,False,False,0.0,False,False,-1.0,-1.0,-5.4434411833477295e-05,5.4434411833477295e-05,0.9936913515592375,0.9936913515592375,1.1522727099636478,0.0117
1993-03-15,1.3451698137424533,1.1835365011905574,-0.6166052596581326,0.6153949821109718,0.9526537465618738,False,False,0.0,False,False,-1.0,-1.0,-5.1861878124770486e-05,5.1861878124770486e-05,0.9937432134373623,0.9937432134373623,1.1522727099636478,0.0117
1993-03-16,1.3451698137424533,1.1835365011905574,-0.6166918835522407,0.6152924595704197,0.9406422375080203,False,False,0.0,False,False,-1.0,-1.0,-4.940733017415527e-05,4.940733017415527e-05,0.9937926207675365,0.9937926207675365,1.1522727099636478,0.0117
1993-03-17,1.3451698137424533,1.1835365011905574,-0.6167744061548524,0.6151947910580555,0.9291124074181806,False,False,0.0,False,False,-1.0,-1.0,-4.7065877354527066e-05,4.7065877354527066e-05,0.993839686644891,0.993839686644891,1.1522727099636478,0.0117
1993-03-18,1.3451698137424533,1.1835365011905574,-0.6168530168555598,0.615101752424384,0.9180512063141415,False,False,0.0,False,False,-1.0,-1.0,-4.483275618164039e-05,4.483275618164039e-05,0.9938845194010726,0.9938845194010726,1.1522727099636478,0.0117
1993-03-19,1.3451698137424533,1.1835365011905574,-0.6169278969887481,0.6150131290535418,0.9063987675218919,False,False,0.0,False,False,-1.0,-1.0,-4.2703338924859126e-05,4.2703338924859126e-05,0.9939272227399975,0.9939272227399975,1.1522727099636478,0.0117
