Date,DC_PL_pair,DC_QS_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_QS_pair_DC_PL_pair_pair,sharpe,CAGR
1995-12-16,1.432211864708597,1.5853349140438695,-0.5603540077156858,0.5438630920525126,-0.9567817255386107,False,False,0.0,False,False,0.0,0.0,-0.00022271011996433132,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-17,1.432211864708597,1.5861345973804613,-0.5603420404586147,0.5434339679704261,-1.026714643741515,False,False,0.0,False,False,0.0,0.0,-0.00018488839942965393,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-18,1.432211864708597,1.586843302334504,-0.5603141348705217,0.5430811325859577,-1.081779172024806,False,False,0.0,False,False,0.0,0.0,-0.00015199625636906744,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-19,1.432211864708597,1.5835901593000865,-0.5602779202570868,0.5449612637163559,-0.7397918364979281,False,False,0.0,False,False,0.0,0.0,0.0008105891594284141,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-20,1.432211864708597,1.5843513758702368,-0.5602335474268884,0.544605073034143,-0.7993084753777668,False,False,0.0,False,False,0.0,0.0,-0.00015354246817218312,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-21,1.432211864708597,1.5781607757367684,-0.5601927102616792,0.5481377025199428,-0.16683849285200172,False,False,0.0,False,False,0.0,0.0,0.001525126622868715,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-22,1.432211864708597,1.5769115884855114,-0.5601571223399044,0.5488936071181054,-0.03306540008046835,False,False,0.0,False,False,0.0,0.0,0.0003264499091949288,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-23,1.432211864708597,1.5804084730494743,-0.5601205322167091,0.5469926296643289,-0.373772504339346,False,False,0.0,False,False,0.0,0.0,-0.0008202951336845399,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-24,1.432211864708597,1.5814841926856071,-0.5600815787362005,0.5464517013228968,-0.46981682983091083,False,False,0.0,False,False,0.0,0.0,-0.00023336275626970203,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-25,1.432211864708597,1.5824996164824818,-0.5600392089692354,0.5459500312996295,-0.5580992347478362,False,False,0.0,False,False,0.0,0.0,-0.00021637943258731246,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-26,1.432211864708597,1.5834460688693186,-0.5599926469532793,0.5454937092947028,-0.6375094296144019,False,False,0.0,False,False,0.0,0.0,-0.0001967812745391216,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-27,1.432211864708597,1.5843205815429755,-0.5599413605038729,0.5450852428051363,-0.7076044885547307,False,False,0.0,False,False,0.0,0.0,-0.00017611335815116686,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-28,1.432211864708597,1.566384079816609,-0.55991507319989,0.5551698079989381,1.0833420803436695,False,True,0.0,False,False,0.0,0.0,0.004367023089261789,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-29,1.432211864708597,1.5763739593301334,-0.5598940835730655,0.5496094113810073,0.08938568352376587,False,False,0.0,False,False,0.0,0.0,-0.002402091854455134,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-30,1.432211864708597,1.5747489458152533,-0.559880120978115,0.5505412344153939,0.25169552062761513,False,False,0.0,False,False,0.0,0.0,0.0004027097471023193,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1995-12-31,1.432211864708597,1.5762130700814243,-0.5598699364409184,0.5497375533447652,0.10532651797982157,False,False,0.0,False,False,0.0,0.0,-0.00034720951761697176,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-01,1.432211864708597,1.579012931311054,-0.559858835365052,0.5481875239584336,-0.17272557450352824,False,False,0.0,False,True,0.0,0.0,-0.0006692017777282465,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-02,1.432211864708597,1.580277384750391,-0.5598451320885106,0.5475012635065283,-0.2959653737168397,False,False,0.0,False,False,0.0,0.0,-0.0002961948282700112,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-03,1.432211864708597,1.5866941438207784,-0.5598195655795317,0.5439494384072618,-0.9249421555502557,False,False,0.0,False,False,0.0,0.0,-0.0015306461756663494,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-04,1.432211864708597,1.5815298413151486,-0.5597918326670949,0.5468843764210903,-0.4020623975646375,False,False,0.0,False,False,0.0,0.0,0.001266402665410716,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-05,1.432211864708597,1.5899895840019165,-0.559749236568147,0.5422164089122187,-1.2235848415225048,False,False,0.0,False,False,0.0,0.0,-0.0020101424483738987,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-06,1.432211864708597,1.5816024990224584,-0.5597072919681688,0.5469774130106485,-0.379040706125864,False,False,0.0,False,False,0.0,0.0,0.002054418289961638,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-07,1.432211864708597,1.5824501948336798,-0.5596648169133532,0.5465701661425055,-0.4510174241504494,False,False,0.0,False,False,0.0,0.0,-0.00017569999873832037,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-08,1.432211864708597,1.5832918931339048,-0.5596208183713878,0.5461687597522175,-0.5214159061849255,False,False,0.0,False,False,0.0,0.0,-0.0001731502339218891,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-09,1.432211864708597,1.5752931857451726,-0.5595882251872774,0.5506963467478438,0.2774175114711958,False,True,0.0,False,False,0.0,0.0,0.0019568368467001085,0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-10,1.432211864708597,1.5816672599893056,-0.5595556294342207,0.5471810454897821,-0.34683903748126144,False,False,0.0,False,True,0.0,0.0,-0.00151701903406328,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-11,1.432211864708597,1.6006729133176878,-0.5594932387025356,0.5366461923330609,-2.173749163896259,True,False,1.0,False,False,0.0,1.0,-0.0045257130412546115,-0.0,1.0798873109092522,1.0798873109092522,1.1884355440738064,0.0175
1996-01-12,1.432211864708597,1.6006729133176878,-0.5594045163605201,0.5367882077827312,-2.109388018904931,False,False,1.0,False,False,0.0,1.0,6.101275236192187e-05,6.101275236192187e-05,1.079948323661614,1.079948323661614,1.1884355440738064,0.0175
1996-01-13,1.432211864708597,1.5644686761555018,-0.5593536057426955,0.5571206696295157,1.3805298765518061,False,True,0.0,False,False,0.0,0.0,0.008812219860123413,0.008812219860123413,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-14,1.432211864708597,1.5678632086955542,-0.5593279995469277,0.5552620726256855,1.0493966915472557,False,False,0.0,False,False,0.0,0.0,-0.0008048795537392669,-0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-15,1.432211864708597,1.571777339060369,-0.5593173731028402,0.5530894923227792,0.6702780358700405,False,False,0.0,False,False,0.0,0.0,-0.0009399680357945562,-0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-16,1.432211864708597,1.5758885522950243,-0.5593133291828004,0.5507963921034034,0.27394841359965866,False,False,0.0,False,False,0.0,0.0,-0.0009911277336643871,-0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-17,1.432211864708597,1.5855862877182605,-0.5593009762857197,0.5453919060025239,-0.6485878758561121,False,False,0.0,False,True,0.0,0.0,-0.0023304924263271424,-0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-18,1.432211864708597,1.5844118956943056,-0.559283221541836,0.5460768754354784,-0.5307815556098233,False,False,0.0,False,False,0.0,0.0,0.0002954559762177841,0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-19,1.432211864708597,1.598491814487638,-0.5592395478610002,0.5382720251150206,-1.8369163994662716,False,False,0.0,False,False,0.0,0.0,-0.0033552628171339533,-0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-20,1.432211864708597,1.598962388593525,-0.5591721644873172,0.538116604944945,-1.8357390388493922,False,False,0.0,False,False,0.0,0.0,-6.680982422340146e-05,-0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-21,1.432211864708597,1.601643311394816,-0.5590796110152306,0.5367657451888374,-2.02635754524876,True,False,1.0,False,False,0.0,1.0,-0.0005803514800115392,-0.0,1.0887605435217373,1.0887605435217373,1.1884355440738064,0.0175
1996-01-22,1.432211864708597,1.604063917907744,-0.558961050121831,0.535602612692346,-2.175678719195615,False,False,1.0,False,False,0.0,1.0,-0.0004994511979207479,-0.0004994511979207479,1.0882610923238167,1.0882610923238167,1.1884355440738064,0.0175
1996-01-23,1.432211864708597,1.5980626299208076,-0.558831146651756,0.5391646928086313,-1.5759663484572912,False,False,1.0,False,False,0.0,1.0,0.0015319067941267754,0.0015319067941267754,1.0897929991179434,1.0897929991179434,1.1884355440738064,0.0175
1996-01-24,1.432211864708597,1.6029367686206792,-0.558683305011441,0.5366778530912365,-1.9458688456329287,False,False,1.0,False,False,0.0,1.0,-0.0010683467395160762,-0.0010683467395160762,1.0887246523784273,1.0887246523784273,1.1884355440738064,0.0175
1996-01-25,1.432211864708597,1.6059330766170046,-0.558515105799373,0.5352739825151381,-2.12931222687199,True,False,1.0,False,False,0.0,1.0,-0.0006027395095423205,-0.0006027395095423205,1.088121912868885,1.088121912868885,1.1884355440738064,0.0175
1996-01-26,1.432211864708597,1.6046057314562336,-0.5583328087323781,0.536307839756566,-1.933984252695491,False,False,1.0,False,False,0.0,1.0,0.000444074646807471,0.000444074646807471,1.0885659875156926,1.0885659875156926,1.1884355440738064,0.0175
1996-01-27,1.432211864708597,1.6016010533516534,-0.5581453853817168,0.538285627557875,-1.6051038180150374,False,False,1.0,False,False,0.0,1.0,0.0008502452196316699,0.0008502452196316699,1.0894162327353243,1.0894162327353243,1.1884355440738064,0.0175
1996-01-28,1.432211864708597,1.60371986337401,-0.557950645909647,0.5374153310809373,-1.715599187602007,False,False,1.0,False,False,0.0,1.0,-0.0003739979956926416,-0.0003739979956926416,1.0890422347396316,1.0890422347396316,1.1884355440738064,0.0175
1996-01-29,1.432211864708597,1.6057526770801882,-0.5577468812067258,0.5366083170777715,-1.8116323363429736,False,False,1.0,False,False,0.0,1.0,-0.0003466829882163265,-0.0003466829882163265,1.0886955517514152,1.0886955517514152,1.1884355440738064,0.0175
1996-01-30,1.432211864708597,1.6026294339220941,-0.5575429355158875,0.5386771455755076,-1.4803685140451799,False,False,1.0,False,False,0.0,1.0,0.0008895330695568927,0.0008895330695568927,1.089585084820972,1.089585084820972,1.1884355440738064,0.0175
1996-01-31,1.432211864708597,1.6105419762667892,-0.5573243384918489,0.5346176231723537,-2.0544086008363425,True,False,1.0,False,False,0.0,1.0,-0.0017424292915503518,-0.0017424292915503518,1.0878426555294218,1.0878426555294218,1.1884355440738064,0.0175
1996-02-01,1.432211864708597,1.6194904424088792,-0.5570760258398136,0.530032565165897,-2.6614516444027636,False,False,1.0,False,False,0.0,1.0,-0.0019641344075799964,-0.0019641344075799964,1.0858785211218418,1.0858785211218418,1.1884355440738064,0.0175
1996-02-02,1.432211864708597,1.6272974844248986,-0.5567864425822536,0.5261546873326075,-3.1097892529940196,False,False,1.0,False,False,0.0,1.0,-0.0016584395394605067,-0.0016584395394605067,1.0842200815823813,1.0842200815823813,1.1884355440738064,0.0175
1996-02-03,1.432211864708597,1.6272974844248986,-0.5564623873704634,0.5266820215635685,-2.936157810893255,False,False,1.0,False,False,0.0,1.0,0.00022557420658979885,0.00022557420658979885,1.084445655788971,1.084445655788971,1.1884355440738064,0.0175
1996-02-04,1.4337329556248195,1.6272974844248986,-0.5561154829251646,0.5287676292109615,-2.579771130130742,False,False,1.0,False,False,0.0,1.0,0.000891781408234934,0.000891781408234934,1.085337437197206,1.085337437197206,1.1884355440738064,0.0175
1996-02-05,1.4353033989649255,1.6272974844248986,-0.5557565050001275,0.5309222364254444,-2.241433589068486,False,False,1.0,False,False,0.0,1.0,0.0009208964532797976,0.0009208964532797976,1.0862583336504859,1.0862583336504859,1.1884355440738064,0.0175
1996-02-06,1.4380526316671538,1.6272974844248986,-0.5553990528277929,0.534253150148515,-1.7732073786589546,False,False,1.0,False,False,0.0,1.0,0.0014223416176947694,0.0014223416176947694,1.0876806752681805,1.0876806752681805,1.1884355440738064,0.0175
1996-02-07,1.4418841864785472,1.6272974844248986,-0.5550586396501751,0.538638658467511,-1.1871184680038225,False,False,1.0,False,False,0.0,1.0,0.0018700493588477184,0.0018700493588477184,1.0895507246270282,1.0895507246270282,1.1884355440738064,0.0175
1996-02-08,1.4476792425573208,1.6272974844248986,-0.5547552047565912,0.5449274933853003,-0.3653635463681743,False,False,1.0,False,False,0.0,1.0,0.002675609256310166,0.002675609256310166,1.0922263338833385,1.0922263338833385,1.1884355440738064,0.0175
1996-02-09,1.4473553451302974,1.6272974844248986,-0.5544845018699124,0.545044110084796,-0.3488715192281564,False,False,1.0,False,False,0.0,1.0,4.9631169153783645e-05,4.9631169153783645e-05,1.0922759650524922,1.0922759650524922,1.1884355440738064,0.0175
1996-02-10,1.455391176210102,1.6272974844248986,-0.5542711821618231,0.5534270757889524,0.7371910467074081,False,True,0.0,False,False,0.0,0.0,0.0035560892273039093,0.0035560892273039093,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-11,1.4557138426438636,1.6272974844248986,-0.5541092452388355,0.5540132617701273,0.8058787026204058,False,False,0.0,False,False,0.0,0.0,0.00024865631402229524,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-12,1.4558835424928946,1.6272974844248986,-0.5539925744520835,0.5543728196969459,0.8444616118086395,False,False,0.0,False,False,0.0,0.0,0.00015252345868181101,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-13,1.4589823358821523,1.6272974844248986,-0.5539255050682117,0.55758075492586,1.245448055173173,False,False,0.0,False,False,0.0,0.0,0.0013590734990310163,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-14,1.4589823358821523,1.6272974844248986,-0.5539007490861477,0.5576210402731971,1.235976283093529,False,False,0.0,False,False,0.0,0.0,1.7067577279704268e-05,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-15,1.4589823358821523,1.6272974844248986,-0.5539117982502103,0.5576030599963131,1.219301480397569,False,False,0.0,False,False,0.0,0.0,-7.617594183196532e-06,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-16,1.4589823358821523,1.6272974844248986,-0.5539528766325013,0.5575362132481468,1.1968031866472368,False,False,0.0,False,False,0.0,0.0,-2.8319751833649094e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-17,1.4589823358821523,1.6272974844248986,-0.5540188870664929,0.5574287946349663,1.1696686788610262,False,False,0.0,False,False,0.0,0.0,-4.550602861887638e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-18,1.4589823358821523,1.6272974844248986,-0.554105354825098,0.5572880858689044,1.1389123898337923,False,False,0.0,False,False,0.0,0.0,-5.960527032909907e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-19,1.4589823358821523,1.6272974844248986,-0.5542083709710816,0.5571204479536903,1.1053955099300716,False,False,0.0,False,False,0.0,0.0,-7.100761393885716e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-20,1.4589823358821523,1.6272974844248986,-0.5543245370693345,0.5569314111542278,1.069844841996915,False,False,0.0,False,False,0.0,0.0,-8.00652843889315e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-21,1.4589823358821523,1.6272974844248986,-0.5544509123912708,0.5567257609107475,1.0328703519023201,False,False,0.0,False,False,0.0,0.0,-8.709421250641396e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-22,1.4589823358821523,1.6272974844248986,-0.5545849643226622,0.5565076185400119,0.9949811262687128,False,False,0.0,False,False,0.0,0.0,-9.237617531000567e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-23,1.4589823358821523,1.6272974844248986,-0.5547245223764901,0.5562805160700867,0.9565996336966762,False,False,0.0,False,False,0.0,0.0,-9.616123704671764e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-24,1.4589823358821523,1.6272974844248986,-0.5548677359870775,0.5560474649218423,0.9180743059302525,False,False,0.0,False,False,0.0,0.0,-9.867032915853162e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-25,1.4589823358821523,1.6272974844248986,-0.5550130361012383,0.5558110184115818,0.8796905283966636,False,False,0.0,False,False,0.0,0.0,-0.00010009785346730386,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-26,1.4589823358821523,1.6272974844248986,-0.5551591004709538,0.5555733282301796,0.8416801694474362,False,False,0.0,False,False,0.0,0.0,-0.00010061422805867566,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-27,1.4589823358821523,1.6272974844248986,-0.5553048224780585,0.5553361951745929,0.8042297952250602,False,False,0.0,False,False,0.0,0.0,-0.00010036832195004579,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-28,1.4589823358821523,1.6272974844248986,-0.5554492832751318,0.5551011144829174,0.7674877203005437,False,False,0.0,False,False,0.0,0.0,-9.948974453095881e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-02-29,1.4589823358821523,1.6272974844248986,-0.555591727000952,0.554869316166218,0.7315700386837191,False,False,0.0,False,False,0.0,0.0,-9.809097045122301e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-01,1.4589823358821523,1.6272974844248986,-0.5557315388178379,0.5546418007483068,0.6965657693537918,False,False,0.0,False,False,0.0,0.0,-9.626929130229578e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-02,1.4589823358821523,1.6272974844248986,-0.5558682255176934,0.5544193708254775,0.6625412376473471,False,False,0.0,False,False,0.0,0.0,-9.410859302799474e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-03,1.4589823358821523,1.6272974844248986,-0.5560013984503178,0.5542026588472244,0.6283839111029921,False,False,0.0,False,False,0.0,0.0,-9.168096325640033e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-04,1.4589823358821523,1.6272974844248986,-0.5561307585390912,0.5539921515001784,0.5948921416625828,False,False,0.0,False,False,0.0,0.0,-8.904813623741023e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-05,1.4589823358821523,1.6272974844248986,-0.5562560831636838,0.5537882110538425,0.5620873204606331,False,False,0.0,False,False,0.0,0.0,-8.626278525533382e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-06,1.4589823358821523,1.6272974844248986,-0.5563772147056137,0.5535910940003753,0.5301730533794673,False,False,0.0,False,False,0.0,0.0,-8.336967360867082e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-07,1.4589823358821523,1.6272974844248986,-0.5564940505693353,0.5534009672932506,0.4991482389894916,False,False,0.0,False,False,0.0,0.0,-8.04066757707573e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-08,1.4589823358821523,1.6272974844248986,-0.5566065345083874,0.553217922462193,0.4686252018038771,False,False,0.0,False,False,0.0,0.0,-7.740568038061484e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-09,1.4589823358821523,1.6272974844248986,-0.5567146491025011,0.5530419878551621,0.43844463834143427,False,False,0.0,False,False,0.0,0.0,-7.439338640031136e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-10,1.4589823358821523,1.6272974844248986,-0.5568184092471484,0.552873139232794,0.4096502384886164,False,False,0.0,False,False,0.0,0.0,-7.139200324622155e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-11,1.4589823358821523,1.6272974844248986,-0.5569178565316135,0.5527113089169511,0.3887793324896688,False,False,0.0,False,False,0.0,0.0,-6.841986502795679e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-12,1.4589823358821523,1.6272974844248986,-0.5570130543951881,0.5525563936730334,0.3694490025614548,False,False,0.0,False,False,0.0,0.0,-6.549196827984721e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-13,1.4589823358821523,1.6272974844248986,-0.5571040839634859,0.5524082614855342,0.3439264093106632,False,False,0.0,False,False,0.0,0.0,-6.262044179354368e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-14,1.4589823358821523,1.6272974844248986,-0.5571910404781446,0.5522667573679757,0.3223923462320486,False,False,0.0,False,False,0.0,0.0,-5.981495638027882e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-15,1.4589823358821523,1.6272974844248986,-0.5572740302433703,0.5521317083317909,0.3047445923613125,False,False,0.0,False,False,0.0,0.0,-5.708308163431671e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-16,1.4589823358821523,1.6272974844248986,-0.5573531680219324,0.552002927623814,0.2904609368089234,False,False,0.0,False,False,0.0,0.0,-5.443059605502348e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-17,1.4589823358821523,1.6272974844248986,-0.5574285748214051,0.5518802183287235,0.27750752410417595,False,False,0.0,False,False,0.0,0.0,-5.186175620753136e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-18,1.4589823358821523,1.6272974844248986,-0.5575003760187419,0.5517633764209185,0.2659853028814949,False,False,0.0,False,False,0.0,0.0,-4.937952998118224e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-19,1.4589823358821523,1.6272974844248986,-0.5575686997777447,0.5516521933397668,0.2557716265776653,False,False,0.0,False,False,0.0,0.0,-4.698579843765647e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-20,1.4589823358821523,1.6272974844248986,-0.5576336757197151,0.5515464581528502,0.2523018584841664,False,False,0.0,False,False,0.0,0.0,-4.4681530216598404e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-21,1.4589823358821523,1.6272974844248986,-0.5576954338126348,0.5514459593635992,0.25095012808145173,False,False,0.0,False,False,0.0,0.0,-4.2466932006234467e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-22,1.4589823358821523,1.6272974844248986,-0.557754103448669,0.5513504864124685,0.24566198511596601,False,False,0.0,False,False,0.0,0.0,-4.0341578159038174e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-23,1.4589823358821523,1.6272974844248986,-0.5578098126837046,0.551259830914436,0.2403841903188633,False,False,0.0,False,False,0.0,0.0,-3.8304522164242866e-05,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-24,1.4589823358821523,1.6292794754063349,-0.557859938824923,0.5500725874032717,0.09343722358626845,False,False,0.0,False,False,0.0,0.0,-0.0005013925757028979,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-25,1.4589823358821523,1.6313114465192595,-0.5579021586556621,0.5488701584293668,-0.055141569675674455,False,False,0.0,False,True,0.0,0.0,-0.0005075479121397475,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-26,1.4589823358821523,1.6340790214152876,-0.5579333922436167,0.5472750842697913,-0.2537441014778366,False,False,0.0,False,False,0.0,0.0,-0.0006728313010651317,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-27,1.4589823358821523,1.6193497610552312,-0.5579759757367342,0.5554240728983123,0.7962686110416703,False,True,0.0,False,False,0.0,0.0,0.003449248081676334,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-28,1.4589823358821523,1.6174080129870951,-0.5580302328950535,0.5564197657086379,0.9247621217908383,False,False,0.0,False,False,0.0,0.0,0.00042162772673616977,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-29,1.4589823358821523,1.6408431199925588,-0.5580619705007716,0.543290191056471,-0.7578470874276209,False,False,0.0,False,True,0.0,0.0,-0.005528999767687442,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-30,1.4589823358821523,1.6426496141177356,-0.5580708357324037,0.5422674929159572,-0.8795632370028252,False,False,0.0,False,False,0.0,0.0,-0.0004304833754146977,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-03-31,1.4589823358821523,1.6441581862068224,-0.5580570543770993,0.5414482615575786,-0.9735665512740619,False,False,0.0,False,False,0.0,0.0,-0.00034471941992915504,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-04-01,1.4589823358821523,1.6493554744575698,-0.5580149643612387,0.5386172995836976,-1.3208311191317534,False,False,0.0,False,False,0.0,0.0,-0.0011898060816931061,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-04-02,1.4589823358821523,1.6465077556882346,-0.5579528153136408,0.5403086981601575,-1.0899711799942948,False,False,0.0,False,False,0.0,0.0,0.0007113722907086278,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-04-03,1.4589823358821523,1.6362886174387183,-0.5578909487671858,0.546111726642319,-0.3383087391180938,False,False,0.0,False,False,0.0,0.0,0.0024466223734891236,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-04-04,1.4589823358821523,1.6376691663221663,-0.5578273979993799,0.5454456060488446,-0.4197277884365969,False,False,0.0,False,False,0.0,0.0,-0.00028076511717030047,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-04-05,1.4589823358821523,1.6361178911966183,-0.5577654136206288,0.5464123635667595,-0.28961867407336017,False,False,0.0,False,False,0.0,0.0,0.0004076475625577193,0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-04-06,1.4589823358821523,1.6376353179667285,-0.5577026154950416,0.5456688358250538,-0.38275943105267746,False,False,0.0,False,False,0.0,0.0,-0.0003134211722001937,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
1996-04-07,1.4589823358821523,1.639117753035341,-0.5576370487856057,0.5449495494674315,-0.47609634164857134,False,False,0.0,False,False,0.0,0.0,-0.00030311073488908046,-0.0,1.0958320542797961,1.0958320542797961,1.1884355440738064,0.0175
