Date,NG_CT_pair,DC_SI_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_SI_pair_NG_CT_pair_pair,sharpe,CAGR
1993-02-04,1.1427547047630175,1.28794188542085,-0.49935830048420105,0.4996102337368443,-0.3883099599865902,False,False,0.0,False,False,0.0,0.0,-0.0010778928902668578,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-05,1.1218182692950611,1.28794188542085,-0.49920825221820847,0.4788670517154945,-1.2348187083712414,False,False,0.0,False,False,0.0,0.0,-0.01175404616615715,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-06,1.130830250593628,1.28794188542085,-0.49904946260317984,0.48808354481022664,-0.8534019205693867,False,False,0.0,False,False,0.0,0.0,0.0051965566318357736,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-07,1.131183960069606,1.28794188542085,-0.4988847537435116,0.48864938972547134,-0.8278862097760006,False,False,0.0,False,False,0.0,0.0,0.0003190161829750436,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-08,1.1315658823820345,1.28794188542085,-0.4987166429464959,0.4892478289747677,-0.8003621473446317,False,False,0.0,False,False,0.0,0.0,0.00033736099483311913,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-09,1.139106463886303,1.28794188542085,-0.4985639808033532,0.49698503044750797,-0.4827704062675367,False,False,0.0,False,False,0.0,0.0,0.0043437459543269885,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-10,1.146550399972489,1.28794188542085,-0.4984426541469507,0.5045852282162927,-0.17202481904567263,False,False,0.0,False,False,0.0,0.0,0.004249444561133331,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-11,1.1223670316219236,1.28794188542085,-0.49829253093853426,0.48059520983382065,-1.1484430919452435,False,False,0.0,False,False,0.0,0.0,-0.013598713239663694,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-12,1.1342922358914622,1.2898141304482802,-0.49814366837398694,0.4917794934293518,-0.6905988218271847,False,False,0.0,False,False,0.0,0.0,0.006294603927716788,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-13,1.1327759788085978,1.3001314882382022,-0.49797921654863947,0.48533751888552124,-0.9524616178165625,False,False,0.0,False,False,0.0,0.0,-0.003618650879171714,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-14,1.1332659252404524,1.3010821977562506,-0.49780177036410406,0.48558490380817154,-0.9438570316665935,False,False,0.0,False,False,0.0,0.0,0.00013890639646087452,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-15,1.1337617568074665,1.3019047088151958,-0.49761389243019977,0.4859158870807311,-0.930905909727072,False,False,0.0,False,False,0.0,0.0,0.00018577787141796535,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-16,1.1342593566714148,1.3026227349755906,-0.4974180583337616,0.48631128509844235,-0.9153658353887337,False,False,0.0,False,False,0.0,0.0,0.00022185858472196243,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-17,1.1248984018863897,1.300331689818054,-0.49719661284621486,0.4783778901322584,-1.2373833643066867,False,False,0.0,False,False,0.0,0.0,-0.004478553833367219,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-18,1.1329480666672849,1.3092977078489936,-0.4969607377954612,0.4822785117807429,-1.0747198666241928,False,False,0.0,False,False,0.0,0.0,0.0021869158508797375,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-19,1.1291463189310913,1.3092977078489936,-0.49670389674301474,0.47881304544579895,-1.212789176292826,False,False,0.0,False,False,0.0,0.0,-0.001947460566399709,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-20,1.1350113074192836,1.3092977078489936,-0.49644498796241415,0.48501702260697355,-0.9581177951173583,False,False,0.0,False,False,0.0,0.0,0.0034756065685029366,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-21,1.135725738803993,1.3092977078489936,-0.4961875234362795,0.4860685517056035,-0.9175676618941102,False,False,0.0,False,False,0.0,0.0,0.0005889655845669414,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-22,1.1364396517862403,1.3092977078489936,-0.495934561586162,0.4871136670583829,-0.8800403977771161,False,False,0.0,False,False,0.0,0.0,0.0005852477679095218,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-23,1.1423775340911284,1.3092977078489936,-0.4957022518766682,0.4933557119334222,-0.6307008172478326,False,False,0.0,False,False,0.0,0.0,0.0034844518913471514,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-24,1.1342482937447222,1.3184338874809818,-0.4954539652178329,0.48102499631470763,-1.1389179942185599,False,False,0.0,False,False,0.0,0.0,-0.006898412080838025,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-25,1.1398100102159667,1.3163147579214307,-0.49521109070576946,0.48795634323359416,-0.8571239166025391,False,False,0.0,False,False,0.0,0.0,0.003868665200449458,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-26,1.1470941605202214,1.3140990591032309,-0.494997048634113,0.4966190046512573,-0.5064072612862103,False,False,0.0,False,False,0.0,0.0,0.004819097288033381,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-27,1.1404553685971814,1.3186937659396558,-0.4947844636509452,0.4879861808968837,-0.8641330942109544,False,False,0.0,False,False,0.0,0.0,-0.00481493977203424,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-02-28,1.1409396630809947,1.3193954512651684,-0.4945745791165087,0.48840021308328796,-0.8523369834674759,False,False,0.0,False,False,0.0,0.0,0.0002308542002998311,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-01,1.141398121638138,1.3264545878071308,-0.4943585747449766,0.48565392214586933,-0.977937440164042,False,False,0.0,False,False,0.0,0.0,-0.0015281432667453984,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-02,1.1483716295389284,1.3267301967514018,-0.49415720929315465,0.4927583380272976,-0.6925579674897598,False,False,0.0,False,False,0.0,0.0,0.003938179193477407,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-03,1.1550179031541448,1.3266010139002635,-0.4939883916632494,0.49969240191871755,-0.41041371306078345,False,False,0.0,False,False,0.0,0.0,0.0038302478273496503,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-04,1.1402206629715033,1.325684526141684,-0.4938091249001284,0.48558554722383684,-1.0193161430371296,False,False,0.0,False,False,0.0,0.0,-0.007859603463486926,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-05,1.1476804250800474,1.325771647247891,-0.49364250806545623,0.4932231840105271,-0.701676613813066,False,False,0.0,False,False,0.0,0.0,0.004238098415094327,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-06,1.1464123916061844,1.3279923063909815,-0.49348083032255363,0.49107364558639977,-0.7963479954516625,False,False,0.0,False,False,0.0,0.0,-0.0011930273716711148,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-07,1.1465988529591766,1.327942493182507,-0.49332495749861066,0.49149167894931733,-0.7809262185493351,False,False,0.0,False,False,0.0,0.0,0.00023202084949497343,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-08,1.1467647133882777,1.3278595487455125,-0.4931755803425117,0.49189680982236383,-0.7663934754653579,False,False,0.0,False,False,0.0,0.0,0.00022486874917451645,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-09,1.1553255879464444,1.3226978045122506,-0.4930643703796199,0.503150427762106,-0.28466882782411357,False,False,0.0,False,False,0.0,0.0,0.006226065439463845,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-10,1.1551538463969069,1.3258376928624602,-0.49298122272359224,0.5015407594365447,-0.35748608661168674,False,False,0.0,False,False,0.0,0.0,-0.0008899257808597138,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-11,1.119705082958338,1.326438254450704,-0.4928229865160741,0.4660058209707737,-1.8835096441843018,False,False,0.0,False,False,0.0,0.0,-0.020037696742451053,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-12,1.128702297762416,1.3345708718004792,-0.4926137333363253,0.47127435820286745,-1.6470805438341807,False,False,0.0,False,False,0.0,0.0,0.0029496937692478327,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-13,1.1204359704357432,1.3345708718004792,-0.49233829943770174,0.4633756169344042,-1.9685886855897081,False,False,0.0,False,False,0.0,0.0,-0.004443745487454988,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-14,1.1210315869018412,1.3345708718004792,-0.49200900153710364,0.4644107047867855,-1.9078167906588521,False,False,0.0,False,False,0.0,0.0,0.0005822779595123595,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-15,1.121721686912987,1.3345708718004792,-0.4916371710995636,0.46559703886912096,-1.8420649057238005,False,False,0.0,False,False,0.0,0.0,0.0006672871884421184,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-16,1.1268408118117244,1.3345708718004792,-0.49124537543974567,0.4712390428431493,-1.5925144663698472,False,False,0.0,False,False,0.0,0.0,0.003165321584473406,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-17,1.1377710086618251,1.3345708718004792,-0.490869509037494,0.4826708600453836,-1.1058645775922835,False,False,0.0,False,False,0.0,0.0,0.0063762625416925005,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-18,1.1731806897647905,1.3345708718004792,-0.49060904771599034,0.5184281452412584,0.3958024973891522,False,True,0.0,False,False,0.0,0.0,0.019561592581797044,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-19,1.1772100937721657,1.3345708718004792,-0.49046008751532755,0.5226563471934956,0.5747694068401157,False,False,0.0,False,False,0.0,0.0,0.0023082680524075926,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-20,1.1725871542130473,1.3345708718004792,-0.4903942844731456,0.5181212264577492,0.38895137134362295,False,False,0.0,False,False,0.0,0.0,-0.0024822052410544255,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-21,1.1724203149027181,1.3345708718004792,-0.49039935530171314,0.517947619767318,0.3800614705255591,False,False,0.0,False,False,0.0,0.0,-9.502838397065337e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-22,1.172088621334712,1.3345708718004792,-0.49046390600896284,0.5175297787056621,0.3594334204396256,False,False,0.0,False,False,0.0,0.0,-0.00022874751143779891,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-23,1.1631945626937426,1.3345708718004792,-0.49055412773817997,0.5085153127728761,-0.02289863533394765,False,False,0.0,False,True,0.0,0.0,-0.004958796298308887,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-24,1.1856988654150389,1.3345708718004792,-0.4907278052029488,0.5307878306086038,0.9119011357633261,False,True,0.0,False,False,0.0,0.0,0.012100618296711177,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-25,1.1939644393634783,1.3345708718004792,-0.4909942571770413,0.5386978055136856,1.238158556414607,False,False,0.0,False,False,0.0,0.0,0.004277439969325875,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-26,1.1800665007735551,1.3345708718004792,-0.49130012405964396,0.5243916658915925,0.6302176794867573,False,False,0.0,False,False,0.0,0.0,-0.0077931129752463885,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-27,1.1711846469647789,1.3345708718004792,-0.4916136071920371,0.5150914466255235,0.2353075421319228,False,False,0.0,False,False,0.0,0.0,-0.005089657973903907,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-28,1.1701772889178894,1.3345708718004792,-0.49192908057054185,0.5136630669968532,0.17120851850487173,False,False,0.0,False,False,0.0,0.0,-0.0007819490155808389,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-29,1.1691925222780402,1.3345708718004792,-0.4922418273289315,0.5122609176430071,0.11058465029698848,False,False,0.0,False,False,0.0,0.0,-0.0007678280644680555,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-30,1.1686718711607396,1.3345708718004792,-0.4925491170610416,0.5113301666000291,0.07005393514762205,False,False,0.0,False,False,0.0,0.0,-0.0005097174825823963,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-03-31,1.1738432392440352,1.3345708718004792,-0.49286389737808983,0.516081438041176,0.2695138536862383,False,False,0.0,False,False,0.0,0.0,0.002594048026853916,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-01,1.177249245590711,1.3488304322094729,-0.49317803259492976,0.5120357067294745,0.09615915820340745,False,False,0.0,False,False,0.0,0.0,-0.0021958279677843934,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-02,1.1795182568364124,1.347851890420467,-0.49349695122793563,0.5143574582071023,0.19470715335776967,False,False,0.0,False,False,0.0,0.0,0.001258620826614005,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-03,1.1793614579358564,1.341515200191988,-0.4938242810869128,0.516888678633882,0.3033081555590249,False,False,0.0,False,False,0.0,0.0,0.0013742932863359616,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-04,1.1781373300495668,1.3432500407494912,-0.49415188742030314,0.5143677871358067,0.1955951628625535,False,False,0.0,False,False,0.0,0.0,-0.0013686313543201164,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-05,1.176905263155427,1.3449795924489527,-0.4944727718472858,0.5118494759991606,0.08922178933571513,False,False,0.0,False,False,0.0,0.0,-0.0013671902216498438,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-06,1.1547197123921211,1.353266762050054,-0.49471662143240613,0.48523615197394654,-1.0335950839362966,False,False,0.0,False,True,0.0,0.0,-0.014589012322192944,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-07,1.1599269202848963,1.3628180739389744,-0.49489492693517684,0.4854751691569291,-1.0182680536697408,False,False,0.0,False,False,0.0,0.0,0.0001302987146042683,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-08,1.1679806732472926,1.3628180739389744,-0.49503696961860233,0.4933353437830824,-0.6829909003800644,False,False,0.0,False,False,0.0,0.0,0.004265746068158547,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-09,1.1722201719639005,1.3628180739389744,-0.49515838580656707,0.49740937432426313,-0.508396818980578,False,False,0.0,False,False,0.0,0.0,0.002205718587412317,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-10,1.1709919965846864,1.3628180739389744,-0.4952575525467991,0.4960460527191273,-0.5655682132099429,False,False,0.0,False,False,0.0,0.0,-0.000738552242337751,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-11,1.1697416617715315,1.3628180739389744,-0.4953331976672669,0.49469262736859354,-0.6197262588686469,False,False,0.0,False,False,0.0,0.0,-0.0007336471033490801,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-12,1.1684864791754443,1.3628180739389744,-0.49538441098521796,0.49336765033717633,-0.6723591375386607,False,False,0.0,False,False,0.0,0.0,-0.0007186880107460356,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-13,1.1717718989838208,1.3628180739389744,-0.4954237474436215,0.49659946170907576,-0.5334935947574709,False,False,0.0,False,False,0.0,0.0,0.0017498152534722554,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-14,1.1782124566355143,1.3628180739389744,-0.49547127771238014,0.5029752442514458,-0.26320198556920305,False,False,0.0,False,False,0.0,0.0,0.003439954506961403,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-15,1.1606880810540992,1.3628180739389744,-0.4954748361412588,0.4854460191788399,-0.9966602930557151,False,False,0.0,False,False,0.0,0.0,-0.00954787149179694,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-16,1.1637876653501722,1.3628180739389744,-0.49544967417696956,0.48857989465462215,-0.8600000204979041,False,False,0.0,False,False,0.0,0.0,0.0017041235744014857,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-17,1.158650753341817,1.3628180739389744,-0.49538528329341547,0.48353073570617144,-1.0682485320686814,False,False,0.0,False,False,0.0,0.0,-0.002753429724348442,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-18,1.1574186054882378,1.3628180739389744,-0.4952842345586936,0.4824362988946198,-1.109316813316339,False,False,0.0,False,False,0.0,0.0,-0.000597269300803942,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-19,1.1562727801841308,1.3628180739389744,-0.49514923505083447,0.4814744533597961,-1.1447172129812226,False,False,0.0,False,False,0.0,0.0,-0.0005252911976723442,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-20,1.156646854016576,1.3628180739389744,-0.4949871775487884,0.482069382085047,-1.1138813323722159,False,False,0.0,False,False,0.0,0.0,0.0003248803092121927,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-21,1.1680308438842495,1.3628180739389744,-0.4948354562424029,0.4936601404912644,-0.613133625819797,False,False,0.0,False,False,0.0,0.0,0.006291114129461408,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-22,1.1835552050390523,1.3628180739389744,-0.4947374314467836,0.5093180916092312,0.06534193038904969,False,True,0.0,False,False,0.0,0.0,0.008428257002844964,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-23,1.1961832967642831,1.3628180739389744,-0.4947212693310613,0.5219682093578816,0.6175444438853003,False,False,0.0,False,False,0.0,0.0,0.006763327992426199,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-24,1.1961832967642831,1.3628180739389744,-0.4947747615304053,0.5218953092218008,0.6201196495676845,False,False,0.0,False,False,0.0,0.0,-3.8974207565962665e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-25,1.1961832967642831,1.3628180739389744,-0.49488711082813763,0.5217421975682569,0.6190386799989313,False,False,0.0,False,False,0.0,0.0,-8.18505595642694e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-26,1.1961832967642831,1.3628180739389744,-0.4950487951023733,0.5215218513170568,0.6148409107070606,False,False,0.0,False,False,0.0,0.0,-0.0001177790151307183,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-27,1.1961832967642831,1.3628180739389744,-0.49525144004023525,0.5212456831331463,0.60800657689741,False,False,0.0,False,False,0.0,0.0,-0.00014759504977796757,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-28,1.1961832967642831,1.3612849028154752,-0.4954894409128246,0.5216810013451746,0.6322650298140591,False,False,0.0,False,False,0.0,0.0,0.00023270517175478947,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-29,1.1961832967642831,1.3512135434562833,-0.4957669190086395,0.5262963214022152,0.8399102465912394,False,False,0.0,False,False,0.0,0.0,0.0024732830944150376,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-04-30,1.1961832967642831,1.3321571239224104,-0.4960944652603617,0.5353075207292135,1.2392874701813872,False,False,0.0,False,False,0.0,0.0,0.004852403167452694,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-01,1.1961832967642831,1.373653284755663,-0.49642138410827935,0.5142724318609925,0.31172462223737024,False,False,0.0,False,False,0.0,0.0,-0.011200231222455757,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-02,1.1961832967642831,1.3752250670248247,-0.4967442417461372,0.5130481636147559,0.26067007520097635,False,False,0.0,False,False,0.0,0.0,-0.0006514426862150802,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-03,1.1961832967642831,1.3764023637596037,-0.49706041964945163,0.5120281602274374,0.21865964282706607,False,False,0.0,False,False,0.0,0.0,-0.000542457341324368,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-04,1.1961832967642831,1.3888659333058495,-0.49735554514288893,0.5054231233745652,-0.07216244254400123,False,False,0.0,False,True,0.0,0.0,-0.0035003893637222247,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-05,1.1961832967642831,1.3888659333058495,-0.49762999586574486,0.5050419481152194,-0.08586391998038546,False,False,0.0,False,False,0.0,0.0,-0.0002019659205278361,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-06,1.1961832967642831,1.3888659333058495,-0.49788443063370674,0.5046885723337485,-0.09840736617773951,False,False,0.0,False,False,0.0,0.0,-0.0001872013010180654,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-07,1.1961832967642831,1.3888659333058495,-0.4981197020658001,0.504361811856634,-0.10991111790231613,False,False,0.0,False,False,0.0,0.0,-0.00017307184827423328,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-08,1.1961832967642831,1.3888659333058495,-0.49833678853988167,0.5040603078482007,-0.12050532026735436,False,False,0.0,False,False,0.0,0.0,-0.00015966901700201897,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-09,1.1961832967642831,1.3888659333058495,-0.49853674177800256,0.5037825996075204,-0.13050559915243287,False,False,0.0,False,False,0.0,0.0,-0.00014704574515837313,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-10,1.1961832967642831,1.3888659333058495,-0.49872064699464075,0.5035271799171743,-0.1397703457641137,False,False,0.0,False,False,0.0,0.0,-0.00013522573094643548,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-11,1.1961832967642831,1.3888659333058495,-0.4988895930784338,0.5032925364568287,-0.14816375121519898,False,False,0.0,False,False,0.0,0.0,-0.0001242108320037761,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-12,1.1961832967642831,1.3888659333058495,-0.4990446507329042,0.5030771821628365,-0.15573983651942086,False,False,0.0,False,False,0.0,0.0,-0.00011398692688196726,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-13,1.1961832967642831,1.3888659333058495,-0.49918685688409975,0.5028796768839344,-0.16264006252715577,False,False,0.0,False,False,0.0,0.0,-0.00010452852420528346,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-14,1.1961832967642831,1.3888659333058495,-0.4993172039825848,0.5026986422393434,-0.1688263272168578,False,False,0.0,False,False,0.0,0.0,-9.58023574816734e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-15,1.1961832967642831,1.3888659333058495,-0.49943663309254155,0.5025327712170793,-0.1743547040776267,False,False,0.0,False,False,0.0,0.0,-8.777016280785153e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-16,1.1961832967642831,1.3888659333058495,-0.49954602987976543,0.502380833746091,-0.17927810850831208,False,False,0.0,False,False,0.0,0.0,-8.039080199513344e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-17,1.1961832967642831,1.3888659333058495,-0.4996462227901353,0.5022416792261194,-0.18364614827985312,False,False,0.0,False,False,0.0,0.0,-7.362186431098982e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-18,1.1961832967642831,1.3888659333058495,-0.49973798285694093,0.5021142367952952,-0.18750507983163384,False,False,0.0,False,False,0.0,0.0,-6.742085540601199e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-19,1.1961832967642831,1.3888659333058495,-0.49982202469469195,0.5019975139498705,-0.19089784246087962,False,False,0.0,False,False,0.0,0.0,-6.174606148909167e-05,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-20,1.1961832967642831,1.3998998991827287,-0.4998838371792208,0.4963959634940164,-0.44084796172442253,False,False,0.0,False,False,0.0,0.0,-0.0029544500147410044,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-21,1.1961832967642831,1.4024494965171783,-0.4999224183772321,0.4950673528134838,-0.49791058412372885,False,False,0.0,False,False,0.0,0.0,-0.0007002641713132378,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-22,1.1961832967642831,1.3864730045505362,-0.4999633958068314,0.5029975452146966,-0.1386766181118239,False,False,0.0,False,False,0.0,0.0,0.0041972701989005205,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-23,1.1961832967642831,1.3885255795099571,-0.5000032864877052,0.5019159436370592,-0.18567902558434657,False,False,0.0,False,False,0.0,0.0,-0.0005721395465676684,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-24,1.1961832967642831,1.3906545845597078,-0.5000390726142404,0.500801667974305,-0.23403659909323782,False,False,0.0,False,False,0.0,0.0,-0.0005890760859966914,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-25,1.1961832967642831,1.4078607441448234,-0.5000469602670433,0.49218681117536656,-0.6194121090916086,False,False,0.0,False,False,0.0,0.0,-0.004533706167671019,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-26,1.1961832967642831,1.3987259679862902,-0.5000437083436448,0.49675917677586445,-0.41072070184038706,False,False,0.0,False,False,0.0,0.0,0.002412084675386349,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-27,1.1961832967642831,1.4092560626252149,-0.5000155693176488,0.4915333242963882,-0.6430146981146561,False,False,0.0,False,False,0.0,0.0,-0.002749242957846164,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-28,1.1961832967642831,1.4103002951645982,-0.4999643965931517,0.49108336067717107,-0.6598222975824264,False,False,0.0,False,False,0.0,0.0,-0.00023666311859401378,-0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
1993-05-29,1.1961832967642831,1.4042752258655424,-0.49990273644290145,0.49418226863512493,-0.5173179243412165,False,False,0.0,False,False,0.0,0.0,0.001632564297004102,0.0,1.1949576413668304,1.1949576413668304,1.5526602845658302,0.0198
