Date,NG_CT_pair,DC_SB_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_SB_pair_NG_CT_pair_pair,sharpe,CAGR
1998-02-12,1.7348306459652574,2.848679178039037,-0.4143586331358709,0.5544558355103857,1.56168473571583,False,False,0.0,False,False,-1.0,-1.0,-0.0019402664953944444,0.0019402664953944444,1.6000301187343053,1.6000301187343053,1.386127958351953,0.0207
1998-02-13,1.7316317845143503,2.848679178039037,-0.4145058875455877,0.550837493488644,1.1837828323220394,False,False,0.0,False,False,-1.0,-1.0,-0.001242380725859543,0.001242380725859543,1.6012724994601648,1.6012724994601648,1.386127958351953,0.0207
1998-02-14,1.7217299434884723,2.848679178039037,-0.41462369502438773,0.5406000567508911,0.16785030796156591,False,False,0.0,False,False,-1.0,-1.0,-0.0035266727766719917,0.0035266727766719917,1.6047991722368367,1.6047991722368367,1.386127958351953,0.0207
1998-02-15,1.7215497300990072,2.848679178039037,-0.41471583294804687,0.5401573719767905,0.12448777648689141,False,False,0.0,False,False,-1.0,-1.0,-0.00015249521369950676,0.00015249521369950676,1.6049516674505364,1.6049516674505364,1.386127958351953,0.0207
1998-02-16,1.7214092367793319,2.848679178039037,-0.41478574448079975,0.5398177231294572,0.09185182131501471,False,False,0.0,False,False,-1.0,-1.0,-0.00011699922822378465,0.00011699922822378465,1.6050686666787601,1.6050686666787601,1.386127958351953,0.0207
1998-02-17,1.7213018658332189,2.848679178039037,-0.4148365456296726,0.5395656360083296,0.06831413224297381,False,False,0.0,False,False,-1.0,-1.0,-8.683562282720136e-05,8.683562282720136e-05,1.6051555023015873,1.6051555023015873,1.386127958351953,0.0207
1998-02-18,1.7126777045601844,2.848679178039037,-0.41484648372090477,0.5309131643017326,-0.7796085779048955,False,False,0.0,False,True,0.0,0.0,-0.0029893399054984966,0.0029893399054984966,1.6081448422070859,1.6081448422070859,1.386127958351953,0.0207
1998-02-19,1.7056900501017975,2.848679178039037,-0.4148029269999381,0.5240495889674273,-1.4313153226408688,False,False,0.0,False,False,0.0,0.0,-0.0023771353184526265,-0.0,1.6081448422070859,1.6081448422070859,1.386127958351953,0.0207
1998-02-20,1.6880653647888897,2.848679178039037,-0.4146657259687695,0.5068157453752149,-2.96992158527801,True,False,1.0,False,False,0.0,1.0,-0.006006257133530414,-0.0,1.6081448422070859,1.6081448422070859,1.386127958351953,0.0207
1998-02-21,1.6912336680305713,2.848679178039037,-0.4144622517656968,0.5105636813424577,-2.517628989657413,False,False,1.0,False,False,0.0,1.0,0.0013050354112975602,0.0013050354112975602,1.6094498776183834,1.6094498776183834,1.386127958351953,0.0207
1998-02-22,1.6917705982517446,2.848679178039037,-0.41420796836123636,0.5118249834032385,-2.321287913087424,False,False,1.0,False,False,0.0,1.0,0.0004392154263109136,0.0004392154263109136,1.6098890930446943,1.6098890930446943,1.386127958351953,0.0207
1998-02-23,1.6923959848378918,2.848679178039037,-0.41391620999148515,0.5132814959823144,-2.125634671456847,False,False,1.0,False,False,0.0,1.0,0.0005072287189684324,0.0005072287189684324,1.6103963217636628,1.6103963217636628,1.386127958351953,0.0207
1998-02-24,1.7006106198945148,2.848679178039037,-0.41361962261099267,0.5223410133342155,-1.3069266255309397,False,False,1.0,False,False,0.0,1.0,0.0031468892900269533,0.0031468892900269533,1.6135432110536896,1.6135432110536896,1.386127958351953,0.0207
1998-02-25,1.693988757611772,2.8475782385597563,-0.4133046802465003,0.5170713442469395,-1.7245457045187256,False,False,1.0,False,False,0.0,1.0,-0.001835542080946309,-0.001835542080946309,1.6117076689727434,1.6117076689727434,1.386127958351953,0.0207
1998-02-26,1.7056808755039272,2.862060642644966,-0.4129898621873414,0.5236788451261689,-1.1365958156479383,False,False,1.0,False,False,0.0,1.0,0.002288167051088323,0.002288167051088323,1.6139958360238318,1.6139958360238318,1.386127958351953,0.0207
1998-02-27,1.7055050658544668,2.848896620459952,-0.41269627490761346,0.5297760429937555,-0.6047176940782872,False,False,1.0,False,False,0.0,1.0,0.002116175805175714,0.002116175805175714,1.6161120118290075,1.6161120118290075,1.386127958351953,0.0207
1998-02-28,1.7140329745341352,2.8539642600127038,-0.4124397179468011,0.5369447601042447,0.012935030141151114,False,True,0.0,False,False,0.0,0.0,0.002479562993711114,0.002479562993711114,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-01,1.7146704094721894,2.8554247838103737,-0.4122157880523645,0.5376192319895439,0.07482583837612991,False,False,0.0,False,False,0.0,0.0,0.00023324233160682077,0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-02,1.7152587115981344,2.8593231133227266,-0.41201726225393265,0.5371682305475134,0.04065876826070848,False,False,0.0,False,False,0.0,0.0,-0.00015587522003094237,-0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-03,1.7329799191450683,2.880407670850317,-0.41186476199365596,0.5466414993456017,0.8497910283529065,False,False,0.0,False,False,0.0,0.0,0.003245027673656621,0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-04,1.7286276472287487,2.876165608635453,-0.4117457446262528,0.5443786970327245,0.6546810811782842,False,False,0.0,False,False,0.0,0.0,-0.0007768273859859834,-0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-05,1.728064411143066,2.876516739720115,-0.4116538883995566,0.5439351101908656,0.6160476693247016,False,False,0.0,False,False,0.0,0.0,-0.0001523205135758995,-0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-06,1.7302587676128698,2.8746228566606713,-0.4115945664425493,0.5470796192397782,0.8807317238330634,False,False,0.0,False,False,0.0,0.0,0.0010793121870415604,0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-07,1.7360296946598557,2.8769413065484777,-0.41157714524697797,0.5519464046675222,1.2825860033061875,False,False,0.0,False,False,0.0,0.0,0.0016666428502332994,0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-08,1.7359386343970988,2.8791121027867077,-0.4115917100508342,0.5509199605830646,1.1840743335932895,False,False,0.0,False,False,0.0,0.0,-0.0003514067396918727,-0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-09,1.7357876517493305,2.8811248698778944,-0.41162975153206827,0.5498309374286303,1.0831649688741585,False,False,0.0,False,False,0.0,0.0,-0.00037273047124895624,-0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-10,1.7335509441622197,2.8706849984579392,-0.4116926076569767,0.5517111513853066,1.2288492565185998,False,False,0.0,False,False,0.0,0.0,0.0006449269159201258,0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-11,1.7505901006755091,2.867128484521288,-0.4118300116531011,0.569820543484169,2.6435502351997657,False,False,0.0,True,False,-1.0,-1.0,0.006177813101255758,0.0,1.6185915748227186,1.6185915748227186,1.386127958351953,0.0207
1998-03-12,1.7505901006755091,2.8670910335325743,-0.4120265147627038,0.5692725746216842,2.510209811679047,False,False,0.0,False,False,-1.0,-1.0,-0.00018689840617388151,0.00018689840617388151,1.6187784732288926,1.6187784732288926,1.386127958351953,0.0207
1998-03-13,1.7505901006755091,2.8649650856693505,-0.4122712331879516,0.5694474117661805,2.441240043089722,False,False,0.0,False,False,-1.0,-1.0,5.9636111830316474e-05,-5.9636111830316474e-05,1.6187188371170622,1.6187188371170622,1.386127958351953,0.0207
1998-03-14,1.7505901006755091,2.8760913805382904,-0.41254163977068564,0.5640826464179078,1.9810364233406246,False,False,0.0,False,False,-1.0,-1.0,-0.001826553339797002,0.001826553339797002,1.6205453904568592,1.6205453904568592,1.386127958351953,0.0207
1998-03-15,1.7505901006755091,2.8785352292773583,-0.4128282061570981,0.5622495656129263,1.8048884586514822,False,False,0.0,False,False,-1.0,-1.0,-0.0006237237390671531,0.0006237237390671531,1.6211691141959264,1.6211691141959264,1.386127958351953,0.0207
1998-03-16,1.7505901006755091,2.8807570461457166,-0.41312316912963054,0.5604826202792774,1.643334378467202,False,False,0.0,False,False,-1.0,-1.0,-0.0006008592468066318,0.0006008592468066318,1.621769973442733,1.621769973442733,1.386127958351953,0.0207
1998-03-17,1.7505901006755091,2.8849577846492984,-0.413418060435646,0.5578964489070781,1.43130392534571,False,False,0.0,False,False,-1.0,-1.0,-0.0008786687216452996,0.0008786687216452996,1.6226486421643784,1.6226486421643784,1.386127958351953,0.0207
1998-03-18,1.7505901006755091,2.8969451516762237,-0.4136978388002216,0.5521301523042752,1.0004490069071639,False,False,0.0,False,False,-1.0,-1.0,-0.001955306456961228,0.001955306456961228,1.6246039486213395,1.6246039486213395,1.386127958351953,0.0207
1998-03-19,1.7505901006755091,2.8969451516762237,-0.4139620898039474,0.5513646316402063,0.9368638161379824,False,False,0.0,False,False,-1.0,-1.0,-0.0002595147547288604,0.0002595147547288604,1.6248634633760684,1.6248634633760684,1.386127958351953,0.0207
1998-03-20,1.7505901006755091,2.8969451516762237,-0.4142107221343522,0.55064435741609,0.877833094350785,False,False,0.0,False,False,-1.0,-1.0,-0.00024411641214152366,0.00024411641214152366,1.6251075797882097,1.6251075797882097,1.386127958351953,0.0207
1998-03-21,1.7505901006755091,2.8969451516762237,-0.4144438944137114,0.5499688701118952,0.8231286788548325,False,False,0.0,False,False,-1.0,-1.0,-0.00022888476234981747,0.00022888476234981747,1.6253364645505597,1.6253364645505597,1.386127958351953,0.0207
1998-03-22,1.7505901006755091,2.8969451516762237,-0.414661954417344,0.5493371622415972,0.7725146028681549,False,False,0.0,False,False,-1.0,-1.0,-0.00021400455983884892,0.00021400455983884892,1.6255504691103986,1.6255504691103986,1.386127958351953,0.0207
1998-03-23,1.7505901006755091,2.8969451516762237,-0.41486538914530535,0.5487478229927469,0.7257525345930206,False,False,0.0,False,False,-1.0,-1.0,-0.00019961142994170914,0.00019961142994170914,1.6257500805403402,1.6257500805403402,1.386127958351953,0.0207
1998-03-24,1.7505901006755091,2.8969451516762237,-0.41505478425182113,0.5481991557571748,0.6826058992925934,False,False,0.0,False,False,-1.0,-1.0,-0.0001858011369191783,0.0001858011369191783,1.6259358816772593,1.6259358816772593,1.386127958351953,0.0207
1998-03-25,1.7505901006755091,2.8969451516762237,-0.4152307914370073,0.5476892725953897,0.6428429569592969,False,False,0.0,False,False,-1.0,-1.0,-0.00017263745651656861,0.00017263745651656861,1.6261085191337759,1.6261085191337759,1.386127958351953,0.0207
1998-03-26,1.7505901006755091,2.8969451516762237,-0.41539410253706005,0.5472161692958768,0.6062390515925682,False,False,0.0,False,False,-1.0,-1.0,-0.00016015878811623182,0.00016015878811623182,1.6262686779218922,1.6262686779218922,1.386127958351953,0.0207
1998-03-27,1.7505901006755091,2.8969451516762237,-0.4155454291934979,0.5467777842721899,0.5693373505445974,False,False,0.0,False,False,-1.0,-1.0,-0.00014838365320602652,0.00014838365320602652,1.6264170615750984,1.6264170615750984,1.386127958351953,0.0207
1998-03-28,1.7505901006755091,2.8969451516762237,-0.415685487126958,0.5463720441208988,0.5336404217287488,False,False,0.0,False,False,-1.0,-1.0,-0.0001373152264719212,0.0001373152264719212,1.62655437680157,1.62655437680157,1.386127958351953,0.0207
1998-03-29,1.7505901006755091,2.8969451516762237,-0.41581498417893986,0.5459968982640035,0.4942002760277772,False,False,0.0,False,False,-1.0,-1.0,-0.00012694503806358183,0.00012694503806358183,1.6266813218396337,1.6266813218396337,1.386127958351953,0.0207
1998-03-30,1.7505901006755091,2.8969451516762237,-0.4159346114114973,0.545650344732638,0.4581427509247744,False,False,0.0,False,False,-1.0,-1.0,-0.00011725597377727221,0.00011725597377727221,1.6267985778134109,1.6267985778134109,1.386127958351953,0.0207
1998-03-31,1.7505901006755091,2.8969451516762237,-0.416045036668194,0.5453304488206279,0.4244956892843815,False,False,0.0,False,False,-1.0,-1.0,-0.00010822468622982015,0.00010822468622982015,1.626906802499641,1.626906802499641,1.386127958351953,0.0207
1998-04-01,1.7505901006755091,2.8969451516762237,-0.4161469000991259,0.5450353560482566,0.3931966378658221,False,False,0.0,False,False,-1.0,-1.0,-9.982351603649249e-05,9.982351603649249e-05,1.6270066260156772,1.6270066260156772,1.386127958351953,0.0207
1998-04-02,1.7505901006755091,2.911884779530572,-0.4162231296812513,0.5385963044680941,-0.08446982950726348,False,False,0.0,False,True,0.0,0.0,-0.002173457969219802,0.002173457969219802,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-03,1.7505901006755091,2.9140936312458514,-0.4162745994646497,0.5375269415261559,-0.1646459362224296,False,False,0.0,False,False,0.0,0.0,-0.0003608259294143816,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-04,1.7505901006755091,2.9173572349682613,-0.4163009275642272,0.5360915777220128,-0.2683189911818128,False,False,0.0,False,False,0.0,0.0,-0.00048408799410061147,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-05,1.7505901006755091,2.9188699518641146,-0.41630418765702726,0.5354523164882126,-0.31502398587659214,False,False,0.0,False,False,0.0,0.0,-0.00021554952396779845,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-06,1.7505901006755091,2.9202874669882046,-0.4162864676260604,0.5349139465903339,-0.3605683357551891,False,False,0.0,False,False,0.0,0.0,-0.00018149749605742455,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-07,1.7505901006755091,2.9237603640684435,-0.4162470085912715,0.5335835952942927,-0.4626398410108488,False,False,0.0,False,False,0.0,0.0,-0.00044829249815356114,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-08,1.7484294954812043,2.9297433596726585,-0.41617517925862135,0.5291430275876801,-0.7887841838904884,False,False,0.0,False,False,0.0,0.0,-0.00149629134371843,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-09,1.7484537557884388,2.9453226144745743,-0.4160555896750828,0.5230358186398631,-1.2424854871693984,False,False,0.0,False,False,0.0,0.0,-0.002053622206473001,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-10,1.7560254348934958,2.9453226144745743,-0.41592134321158214,0.531002896889782,-0.6703812029286692,False,False,0.0,False,False,0.0,0.0,0.002672576329650881,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-11,1.7591322614926077,2.9453226144745743,-0.4157863452845762,0.5345073359362116,-0.4106703200088609,False,False,0.0,False,False,0.0,0.0,0.001174505439531281,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-12,1.7624412757803165,2.9453226144745743,-0.4156629349876171,0.538179833362413,-0.13375683251918632,False,False,0.0,False,False,0.0,0.0,0.0012296159921858433,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-13,1.765870729551009,2.9453226144745743,-0.41556159910894297,0.5419077539882222,0.1425771101601916,False,True,0.0,False,False,0.0,0.0,0.0012468655428671375,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-14,1.76341851669316,2.9453226144745743,-0.4154714986312072,0.5397209161050234,-0.019155851874040907,False,False,0.0,False,True,0.0,0.0,-0.0007320900150306778,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-15,1.7673479961310483,2.9453226144745743,-0.41540436252100316,0.5438481330465434,0.2869886665667661,False,True,0.0,False,False,0.0,0.0,0.0013799488090987582,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-16,1.7774236069354108,2.9453226144745743,-0.41538944630903446,0.5539676769073396,1.0331061268140054,False,False,0.0,False,False,0.0,0.0,0.0033721926309097663,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-17,1.7880683101236357,2.9453226144745743,-0.4154517288289176,0.5644289379812661,1.7682706065080018,False,False,0.0,False,False,0.0,0.0,0.0034735313574840343,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-18,1.7719141156606562,2.9453226144745743,-0.4155240840044443,0.5480616341835336,0.5674974284238914,False,False,0.0,False,False,0.0,0.0,-0.005463477633194197,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-19,1.7746109300159465,2.9453226144745743,-0.4156125201044881,0.550497975693429,0.7397654833249122,False,False,0.0,False,False,0.0,0.0,0.000812459434034497,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-20,1.7772277285921816,2.9453226144745743,-0.415721435620229,0.5527939829380852,0.8990721241797077,False,False,0.0,False,False,0.0,0.0,0.0007649121209555501,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-21,1.7838984545676788,2.9453226144745743,-0.41586698309835124,0.5590360246347894,1.333783815458169,False,False,0.0,False,False,0.0,0.0,0.00207462205749205,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-22,1.788357089352694,2.9453226144745743,-0.4160547649114443,0.5629415813991148,1.587252698855147,False,False,0.0,False,False,0.0,0.0,0.0012959029383358804,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-23,1.7778341881776645,2.9453226144745743,-0.41624188103972415,0.5518675628599294,0.7872688615429578,False,False,0.0,False,False,0.0,0.0,-0.0036866687329706613,-0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-24,1.7899990854368628,2.9453226144745743,-0.4164644036924997,0.563377059117675,1.5740423730659707,False,False,0.0,False,False,0.0,0.0,0.0038153602429194665,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-25,1.793948100563786,2.9453226144745743,-0.4167255463724071,0.5665569248038624,1.7582346136112825,False,False,0.0,False,False,0.0,0.0,0.0010524689203579365,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-26,1.795591948404212,2.9453226144745743,-0.41702037762385696,0.5673323994919393,1.7719209692183466,False,False,0.0,False,False,0.0,0.0,0.00025645263623726584,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-27,1.7971024127970043,2.9453226144745743,-0.41734414749596394,0.5678892571585294,1.7683183238694287,False,False,0.0,False,False,0.0,0.0,0.00018400515544321556,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-28,1.80150869267266,2.9453226144745743,-0.417701496371209,0.5712430293106687,1.9429433001814962,False,False,0.0,False,False,0.0,0.0,0.0011062077048919227,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-29,1.8101233806359025,2.9453226144745743,-0.41810847747609664,0.578659026622022,2.352536641615031,False,False,0.0,True,False,-1.0,-1.0,0.0024381993742512006,0.0,1.629180083984897,1.629180083984897,1.386127958351953,0.0207
1998-04-30,1.8157846162361897,2.9453226144745743,-0.41856863580412196,0.5829649474925374,2.536245160293418,False,False,0.0,False,False,-1.0,-1.0,0.0014124236758867746,-0.0014124236758867746,1.6277676603090103,1.6277676603090103,1.386127958351953,0.0207
1998-05-01,1.805507373464041,2.9453226144745743,-0.4190367843339341,0.5713088562686,1.7831491988249641,False,False,0.0,False,False,-1.0,-1.0,-0.003834611519408724,0.003834611519408724,1.6316022718284189,1.6316022718284189,1.386127958351953,0.0207
1998-05-02,1.8073041335388949,2.9453226144745743,-0.41951218259789586,0.5717054150857253,1.7735593022594422,False,False,0.0,False,False,-1.0,-1.0,0.00013032253621429035,-0.00013032253621429035,1.6314719492922047,1.6314719492922047,1.386127958351953,0.0207
1998-05-03,1.8079664293515605,2.9453226144745743,-0.41999081403735034,0.570957986895767,1.688467724761853,False,False,0.0,False,False,-1.0,-1.0,-0.0002454628433483827,0.0002454628433483827,1.631717412135553,1.631717412135553,1.386127958351953,0.0207
1998-05-04,1.8085652683541693,2.9453226144745743,-0.4204692166130378,0.5701477759733806,1.604990034619157,False,False,0.0,False,False,-1.0,-1.0,-0.0002659059751919939,0.0002659059751919939,1.6319833181107453,1.6319833181107453,1.386127958351953,0.0207
1998-05-05,1.7998217044780156,2.9453226144745743,-0.420917338206401,0.56008434943426,0.9806974087330166,False,False,0.0,False,False,-1.0,-1.0,-0.003310817898930364,0.003310817898930364,1.6352941360096755,1.6352941360096755,1.386127958351953,0.0207
1998-05-06,1.8039006860511329,2.9453226144745743,-0.4213484318871143,0.5628936210406152,1.130022278384769,False,False,0.0,False,False,-1.0,-1.0,0.0009226130431622282,-0.0009226130431622282,1.6343715229665134,1.6343715229665134,1.386127958351953,0.0207
1998-05-07,1.8147940880446205,2.9453226144745743,-0.42179308814430566,0.5724773669041296,1.6743586126846928,False,False,0.0,False,False,-1.0,-1.0,0.0031349030053866448,-0.0031349030053866448,1.6312366199611268,1.6312366199611268,1.386127958351953,0.0207
1998-05-08,1.8464441448149769,2.9453226144745743,-0.4223356949444799,0.6025292715951649,3.298371352426838,False,False,0.0,True,False,-1.0,-1.0,0.009724405648553338,-0.009724405648553338,1.6215122143125733,1.6215122143125733,1.386127958351953,0.0207
1998-05-09,1.8464441448149769,2.9453226144745743,-0.4229528654655423,0.600711505302493,3.0392946566253527,False,False,0.0,False,False,-1.0,-1.0,-0.0005878597568823347,0.0005878597568823347,1.6221000740694556,1.6221000740694556,1.386127958351953,0.0207
1998-05-10,1.8464441448149769,2.9470127716415573,-0.4236237606074925,0.5980195119338707,2.7669340599578205,False,False,0.0,False,False,-1.0,-1.0,-0.0008698247202022734,0.0008698247202022734,1.622969898789658,1.622969898789658,1.386127958351953,0.0207
1998-05-11,1.8464441448149769,2.948841146982847,-0.4243310022803856,0.5951594253501034,2.515328425095201,False,False,0.0,False,False,-1.0,-1.0,-0.0009232849965493203,0.0009232849965493203,1.6238931837862074,1.6238931837862074,1.386127958351953,0.0207
1998-05-12,1.8464441448149769,2.9448010700623106,-0.42506391721103576,0.5947154665670413,2.4048849481175205,False,False,0.0,False,False,-1.0,-1.0,-0.00014329697160764585,0.00014329697160764585,1.624036480757815,1.624036480757815,1.386127958351953,0.0207
1998-05-13,1.8464441448149769,2.940455407406652,-0.42581354799361076,0.5943583950701521,2.3079469430826505,False,False,0.0,False,False,-1.0,-1.0,-0.0001152390033467683,0.0001152390033467683,1.6241517197611617,1.6241517197611617,1.386127958351953,0.0207
1998-05-14,1.8464441448149769,2.952838242172138,-0.42656225750734506,0.5868747981800091,1.8844912386697457,False,False,0.0,False,False,-1.0,-1.0,-0.0024093896922030155,0.0024093896922030155,1.6265611094533647,1.6265611094533647,1.386127958351953,0.0207
1998-05-15,1.8464441448149769,2.951222460128594,-0.42730418294017636,0.5853744428150309,1.7670741574344961,False,False,0.0,False,False,-1.0,-1.0,-0.0004828153433703832,0.0004828153433703832,1.6270439247967352,1.6270439247967352,1.386127958351953,0.0207
1998-05-16,1.8464441448149769,2.96197103966893,-0.42802660371124684,0.578641740414414,1.41129975510755,False,False,0.0,False,False,-1.0,-1.0,-0.002161904105605541,0.002161904105605541,1.6292058289023408,1.6292058289023408,1.386127958351953,0.0207
1998-05-17,1.8464441448149769,2.9633412868853664,-0.4287248183933112,0.575986189757647,1.2609390362712194,False,False,0.0,False,False,-1.0,-1.0,-0.0008519839801435272,0.0008519839801435272,1.6300578128824843,1.6300578128824843,1.386127958351953,0.0207
1998-05-18,1.8464441448149769,2.9645006989242093,-0.4293952735411067,0.573501556287614,1.1255892452503466,False,False,0.0,False,False,-1.0,-1.0,-0.0007965134439649321,0.0007965134439649321,1.6308543263264492,1.6308543263264492,1.386127958351953,0.0207
1998-05-19,1.8464441448149769,2.9737966734208303,-0.4300289856433149,0.5676253778343532,0.8245370968454803,False,False,0.0,False,False,-1.0,-1.0,-0.0018802189188891968,0.0018802189188891968,1.6327345452453383,1.6327345452453383,1.386127958351953,0.0207
1998-05-20,1.8464441448149769,2.980235224904153,-0.43062016610791937,0.563094757226078,0.5863008219447978,False,False,0.0,False,False,-1.0,-1.0,-0.001447578110622313,0.001447578110622313,1.6341821233559606,1.6341821233559606,1.386127958351953,0.0207
1998-05-21,1.8464441448149769,2.9737387305608856,-0.43117524840520316,0.5642416089732136,0.6307894756329625,False,False,0.0,False,False,-1.0,-1.0,0.000366564800757509,-0.000366564800757509,1.6338155585552032,1.6338155585552032,1.386127958351953,0.0207
1998-05-22,1.8464441448149769,2.9721080676710314,-0.43169639853331565,0.5633957959495806,0.5742001034821629,False,False,0.0,False,False,-1.0,-1.0,-0.0002702716256201555,0.0002702716256201555,1.6340858301808234,1.6340858301808234,1.386127958351953,0.0207
1998-05-23,1.8464441448149769,2.9782286432751786,-0.4321786937438521,0.5593171800937853,0.352479079659594,False,False,0.0,False,False,-1.0,-1.0,-0.0013015871391535113,0.0013015871391535113,1.635387417319977,1.635387417319977,1.386127958351953,0.0207
1998-05-24,1.8464441448149769,2.9781122413306305,-0.4326240922534816,0.5580410397803315,0.2755011002807249,False,False,0.0,False,False,-1.0,-1.0,-0.00040708213566546683,0.00040708213566546683,1.6357944994556424,1.6357944994556424,1.386127958351953,0.0207
1998-05-25,1.8464441448149769,2.9779253361480964,-0.4330347919394705,0.5568988664648082,0.20994272319044693,False,False,0.0,False,False,-1.0,-1.0,-0.0003642146580872235,0.0003642146580872235,1.6361587141137295,1.6361587141137295,1.386127958351953,0.0207
1998-05-26,1.8464441448149769,2.977700176907008,-0.4334131016929125,0.5558698752301763,0.1507512847603481,False,False,0.0,False,False,-1.0,-1.0,-0.00032801568199555565,0.00032801568199555565,1.6364867297957253,1.6364867297957253,1.386127958351953,0.0207
1998-05-27,1.8464441448149769,2.9974791900875504,-0.43373974751701766,0.5463182777188882,-0.3488766266759758,False,False,0.0,False,True,0.0,0.0,-0.0030355585526879595,0.0030355585526879595,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-05-28,1.8464441448149769,2.9974791900875504,-0.43401955374743123,0.5454795643659667,-0.3869903992965893,False,False,0.0,False,False,0.0,0.0,-0.00026647741876968,-0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-05-29,1.8464441448149769,2.9974791900875504,-0.43425737165104666,0.5447667101488491,-0.41931959945531727,False,False,0.0,False,False,0.0,0.0,-0.0002264379564511701,-0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-05-30,1.8464441448149769,2.9974791900875504,-0.43445790385285193,0.5441656190469955,-0.44744013138572186,False,False,0.0,False,False,0.0,0.0,-0.00019089998222752448,-0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-05-31,1.8475181993569665,2.9974791900875504,-0.43462897458819355,0.5447268926197655,-0.4144484951570761,False,False,0.0,False,False,0.0,0.0,0.0001781645808718991,0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-06-01,1.8486961230225027,2.9974791900875504,-0.4347777724438567,0.5454587978094219,-0.3753288171394721,False,False,0.0,False,False,0.0,0.0,0.0002322083259930793,0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-06-02,1.819176725254796,2.9974791900875504,-0.4348138679958657,0.5158312043757134,-1.874034627321995,False,False,0.0,False,False,0.0,0.0,-0.009488353035880397,-0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-06-03,1.8260246212893168,2.9974791900875504,-0.4347790637961851,0.5227834252745045,-1.4921652569373514,False,False,0.0,False,False,0.0,0.0,0.002221677960480987,0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-06-04,1.8321219249191183,2.9974791900875504,-0.43470593915984806,0.5290999184800089,-1.1522185974524441,False,False,0.0,False,False,0.0,0.0,0.002014737869711759,0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
1998-06-05,1.8345791098254527,2.9974791900875504,-0.4346100600765211,0.5318444989433806,-0.9974579792923043,False,False,0.0,False,False,0.0,0.0,0.0008748186211842133,0.0,1.639522288348413,1.639522288348413,1.386127958351953,0.0207
