Date,DC_CC_pair,DC_SB_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_SB_pair_DC_CC_pair_pair,sharpe,CAGR
1998-03-18,2.0207783433343507,2.8969451516762237,-0.512598843697677,0.5358076083295267,-1.3671507287371116,False,False,0.0,False,False,0.0,0.0,-0.001588405408322168,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-19,2.0207783433343507,2.8969451516762237,-0.5123784301059091,0.5364461344155624,-1.3111106910486165,False,False,0.0,False,False,0.0,0.0,0.0001821700275973629,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-20,2.0207783433343507,2.8969451516762237,-0.5121429597168261,0.5371282792175798,-1.253251969411385,False,False,0.0,False,False,0.0,0.0,0.00019465222932417726,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-21,2.0207783433343507,2.8969451516762237,-0.5118973452044471,0.5378398109883975,-1.1945370377516284,False,False,0.0,False,False,0.0,0.0,0.00020307912884073284,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-22,2.0207783433343507,2.8969451516762237,-0.5116457930937495,0.5385685436558769,-1.1357545598641134,False,False,0.0,False,False,0.0,0.0,0.00020803172540933917,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-23,2.0207783433343507,2.8969451516762237,-0.5113918507079149,0.5393042008193254,-1.0775408422598989,False,False,0.0,False,False,0.0,0.0,0.0002100525779968328,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-24,2.0207783433343507,2.8969451516762237,-0.51113846447436,0.5400382468401239,-1.0204008195698204,False,False,0.0,False,False,0.0,0.0,0.0002096364858311168,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-25,2.0207783433343507,2.8969451516762237,-0.5108880431475841,0.5407637036886037,-0.9647275853893927,False,False,0.0,False,False,0.0,0.0,0.00020722643469830215,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-26,2.0207783433343507,2.8969451516762237,-0.5106425215999231,0.5414749661457323,-0.9108199972767896,False,False,0.0,False,False,0.0,0.0,0.00020321310012793897,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-27,2.0207783433343507,2.8969451516762237,-0.5104034223603131,0.5421676235286899,-0.8588982039797614,False,False,0.0,False,False,0.0,0.0,0.00019793665993115284,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-28,2.0207783433343507,2.8969451516762237,-0.5101719131810688,0.5428382929230702,-0.8091171305095353,False,False,0.0,False,False,0.0,0.0,0.0001916900187163445,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-29,2.0207783433343507,2.8969451516762237,-0.5099488596898212,0.5434844666531045,-0.7615780585068657,False,False,0.0,False,False,0.0,0.0,0.00018472280999144204,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-30,2.0207783433343507,2.8969451516762237,-0.5097348727209379,0.5441043751651327,-0.7163384872389731,False,False,0.0,False,False,0.0,0.0,0.00017724573684371376,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-03-31,2.0207783433343507,2.8969451516762237,-0.5095303502815995,0.5446968654541828,-0.6734204757956154,False,False,0.0,False,False,0.0,0.0,0.00016943495574391995,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-01,2.0207783433343507,2.8969451516762237,-0.5093355143406556,0.5452612944886728,-0.6328176634869356,False,False,0.0,False,False,0.0,0.0,0.00016143631220416076,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-02,2.0207783433343507,2.911884779530572,-0.5091253791280899,0.5382639009785339,-1.1053331996824742,False,False,0.0,False,False,0.0,0.0,-0.00199737616528112,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-03,2.0207783433343507,2.9140936312458514,-0.5089008491494801,0.5377936198922451,-1.128513125877702,False,False,0.0,False,False,0.0,0.0,-0.00013422171457545254,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-04,2.0207783433343507,2.9173572349682613,-0.5086609766481621,0.5368325629638131,-1.18384506796256,False,False,0.0,False,False,0.0,0.0,-0.0002742175687757165,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-05,2.0207783433343507,2.9188699518641146,-0.5084081436654161,0.5368010895063537,-1.1757791520453573,False,False,0.0,False,False,0.0,0.0,-8.980214621765635e-06,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-06,2.0207783433343507,2.9202874669882046,-0.5081446328448473,0.5368499406202203,-1.1624264933088166,False,False,0.0,False,False,0.0,0.0,1.3938716533593809e-05,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-07,2.0207783433343507,2.9237603640684435,-0.5078687986880825,0.5358916795830795,-1.2157431377530274,False,False,0.0,False,False,0.0,0.0,-0.00027334643646896573,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-08,2.0207783433343507,2.9297433596726585,-0.5075748467625922,0.5337143064947789,-1.3473807735123255,False,False,0.0,False,False,0.0,0.0,-0.0006207157712122217,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-09,2.0207783433343507,2.9453226144745743,-0.5072403397952754,0.5267918995615588,-1.7807297826337736,False,False,0.0,False,False,0.0,0.0,-0.0019695221024783427,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-10,2.0207783433343507,2.9453226144745743,-0.5068753003119056,0.5278670586071037,-1.6847836008483517,False,False,0.0,False,False,0.0,0.0,0.00030599146747575085,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-11,2.0207783433343507,2.9453226144745743,-0.5064886707714481,0.5290058073360373,-1.5884831491146343,False,False,0.0,False,False,0.0,0.0,0.00032419423036228,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-12,2.0207783433343507,2.9453226144745743,-0.5060882477181223,0.5301851824103545,-1.4929907421585054,False,False,0.0,False,False,0.0,0.0,0.0003358730549834837,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-13,2.0207783433343507,2.9453226144745743,-0.5056806929937852,0.5313855625565809,-1.3992156024022304,False,False,0.0,False,False,0.0,0.0,0.00034197197338349,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-14,2.0207783433343507,2.9453226144745743,-0.5052715934767276,0.5325904926157412,-1.307854354881537,False,False,0.0,False,False,0.0,0.0,0.00034338605518698546,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-15,2.0207783433343507,2.9453226144745743,-0.5048655489603628,0.5337864247122737,-1.2194275062246593,False,False,0.0,False,False,0.0,0.0,0.00034093797689744903,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-16,2.0207783433343507,2.9453226144745743,-0.5044662739399778,0.5349624184592086,-1.134311182877949,False,False,0.0,False,False,0.0,0.0,0.00033536635749289724,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-17,2.0207783433343507,2.9453226144745743,-0.5040767036521565,0.5361098286378558,-1.0527641396080007,False,False,0.0,False,False,0.0,0.0,0.00032732208620381905,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-18,2.0207783433343507,2.9453226144745743,-0.5036990980598869,0.5372219989281197,-0.9749504122822612,False,False,0.0,False,False,0.0,0.0,0.0003173698831206568,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-19,2.0207783433343507,2.9453226144745743,-0.5033351398844753,0.5382939731728822,-0.9009581362064327,False,False,0.0,False,False,0.0,0.0,0.0003059931076915345,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-20,2.0207783433343507,2.9453226144745743,-0.5029860244842203,0.5393222306563148,-0.8308150803253543,False,False,0.0,False,False,0.0,0.0,0.0002936004132068785,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-21,2.0207783433343507,2.9453226144745743,-0.502652540551146,0.5403044484259623,-0.7645014167182496,False,False,0.0,False,False,0.0,0.0,0.00028053327861360665,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-22,2.0207783433343507,2.9453226144745743,-0.5023351413817111,0.5412392913775144,-0.701960187699489,False,False,0.0,False,False,0.0,0.0,0.00026707376674175504,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-23,2.0207783433343507,2.9453226144745743,-0.502034006982608,0.542126229333189,-0.6431058680286745,False,False,0.0,False,False,0.0,0.0,0.00025345208784344496,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-24,2.0207783433343507,2.9453226144745743,-0.5017490975793321,0.5429653794417342,-0.5878313568032456,False,False,0.0,False,False,0.0,0.0,0.00023985371106701394,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-25,2.0207783433343507,2.9453226144745743,-0.5014801992631318,0.5437573717334327,-0.5360136769446743,False,False,0.0,False,False,0.0,0.0,0.00022642588107237656,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-26,2.0207783433343507,2.9453226144745743,-0.5012269625853275,0.5445032354473842,-0.48751861131746604,False,False,0.0,False,False,0.0,0.0,0.00021328347546160039,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-27,2.0207783433343507,2.9453226144745743,-0.5009889349187306,0.5452043037166825,-0.44220446346156755,False,False,0.0,False,False,0.0,0.0,0.00020051419093700034,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-28,2.0207783433343507,2.9453226144745743,-0.5007655873768653,0.545862134282626,-0.3999250969864338,False,False,0.0,False,False,0.0,0.0,0.00018818307952405785,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-29,2.0207783433343507,2.9453226144745743,-0.5005563370289745,0.5464784440643553,-0.36053237991250087,False,False,0.0,False,False,0.0,0.0,0.00017633647631020937,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-04-30,2.0207783433343507,2.9453226144745743,-0.5003605650835204,0.5470550556025808,-0.3238781376529142,False,False,0.0,False,False,0.0,0.0,0.00016500537103758875,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-01,2.0207783433343507,2.9453226144745743,-0.5001776316425833,0.5475938536031166,-0.28981569998625356,False,False,0.0,False,False,0.0,0.0,0.00015420828047648752,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-02,2.0295543075803435,2.9453226144745743,-0.5000328862700385,0.5567961396682062,0.2758053756496674,False,True,0.0,False,False,0.0,0.0,0.0026274885891772294,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-03,2.03181114703733,2.9453226144745743,-0.49992717108605883,0.5593643444472616,0.4301557494007396,False,False,0.0,False,False,0.0,0.0,0.000732881202232406,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-04,2.0339954469208896,2.9453226144745743,-0.4998605543155045,0.561744852211638,0.5715142597862605,False,False,0.0,False,False,0.0,0.0,0.0006789334622021033,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-05,2.0316916544150856,2.9453226144745743,-0.49981960079109444,0.5595616810474213,0.4323847916716841,False,False,0.0,False,False,0.0,0.0,-0.0006230828495679316,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-06,2.029793719086745,2.9453226144745743,-0.4997943732976522,0.5577380488260226,0.31640480508830493,False,False,0.0,False,False,0.0,0.0,-0.0005207626081653133,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-07,2.0246310788467983,2.9453226144745743,-0.49976723910646037,0.5526553275330186,0.0016534776453541824,False,False,0.0,False,False,0.0,0.0,-0.001453615330486157,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-08,2.02648843602104,2.9453226144745743,-0.49974415923233656,0.5545806623824563,0.11825086814509461,False,False,0.0,False,False,0.0,0.0,0.0005503478548603313,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-09,2.0391659506489965,2.9453226144745743,-0.4997609531323298,0.5672087135569777,0.8874814000312949,False,False,0.0,False,False,0.0,0.0,0.003596584482883382,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-10,2.0410989076445643,2.9470127716415573,-0.49981321697271164,0.5681429737907302,0.9346268089144071,False,False,0.0,False,False,0.0,0.0,0.000265863874040784,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-11,2.0428173208371048,2.948841146982847,-0.4998963519981775,0.5687023888382581,0.9582080779675425,False,False,0.0,False,False,0.0,0.0,0.00015906335616126303,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-12,2.041288019756148,2.9448010700623106,-0.5000050202679619,0.5688727010345265,0.9574198119107091,False,False,0.0,False,False,0.0,0.0,4.8470852505772445e-05,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-13,2.0277430259345284,2.940455407406652,-0.500100883565466,0.5572186786056095,0.24397526804157882,False,False,0.0,False,False,0.0,0.0,-0.0033313698426787916,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-14,2.0377148958220896,2.952838242172138,-0.5001970447757313,0.5607139333868207,0.4540381175745743,False,False,0.0,False,False,0.0,0.0,0.0009944629728743588,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-15,2.0325768036803344,2.951222460128594,-0.5002801468742474,0.5561387978686239,0.171295576015471,False,False,0.0,False,False,0.0,0.0,-0.001303823371112864,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-16,2.037250556361726,2.96197103966893,-0.5003503377712017,0.5552273461948591,0.1204917081804863,False,False,0.0,False,False,0.0,0.0,-0.00025898856816239477,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-17,2.03904280063428,2.9633412868853664,-0.5004123475006983,0.5561502308182336,0.1845529493310758,False,False,0.0,False,False,0.0,0.0,0.00026203905702460893,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-18,2.0407201846274967,2.9645006989242093,-0.5004701874496282,0.5570759641423437,0.24951964679810298,False,False,0.0,False,False,0.0,0.0,0.00026266674432622354,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-19,2.049811540431719,2.9737966734208303,-0.5005374241403469,0.5613150136005243,0.5216855590687398,False,False,0.0,False,False,0.0,0.0,0.0011980442001082439,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-20,2.0615526355185767,2.980235224904153,-0.5006375694557665,0.5695349161161019,1.0415326944182313,False,False,0.0,False,False,0.0,0.0,0.002313139095218561,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-21,2.0615526355185767,2.9737387305608856,-0.5007734372266258,0.5723832700016591,1.2269307694449203,False,False,0.0,False,False,0.0,0.0,0.0008021900573254118,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-22,2.0615526355185767,2.9721080676710314,-0.5009397418451867,0.5727055873634534,1.2881006954434893,False,False,0.0,False,False,0.0,0.0,9.078340201428312e-05,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-23,2.0615526355185767,2.9782286432751786,-0.5011210294597404,0.5690996318340333,1.096044770954415,False,False,0.0,False,False,0.0,0.0,-0.0010146172784994908,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-24,2.0615526355185767,2.9781122413306305,-0.5013130377788007,0.5685861409708857,1.1016279916022407,False,False,0.0,False,False,0.0,0.0,-0.00014446141499260874,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-25,2.0615526355185767,2.9779253361480964,-0.501512202338042,0.568086741788691,1.1069343691382367,False,False,0.0,False,False,0.0,0.0,-0.0001404772374843947,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-26,2.0615526355185767,2.977700176907008,-0.5017155529674788,0.5675941446903177,1.1112164261476614,False,False,0.0,False,False,0.0,0.0,-0.00013854466513214795,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-27,2.0615526355185767,2.9974791900875504,-0.5018927266952319,0.5571396315933208,0.3972033503725013,False,False,0.0,False,False,0.0,0.0,-0.002931748130536501,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-28,2.0615526355185767,2.9974791900875504,-0.5020460428888687,0.5566800694933911,0.39021839195421026,False,False,0.0,False,False,0.0,0.0,-0.00012885791064138233,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-29,2.0615526355185767,2.9974791900875504,-0.5021778580287863,0.5562849563545493,0.3866432656657744,False,False,0.0,False,False,0.0,0.0,-0.00011077461267541684,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-30,2.0615526355185767,2.9974791900875504,-0.5022904745145093,0.5559473907821342,0.3861849184656298,False,False,0.0,False,False,0.0,0.0,-9.463152003550292e-05,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-05-31,2.0615526355185767,2.9974791900875504,-0.5023860816904405,0.5556608102618572,0.3885386952441156,False,False,0.0,False,False,0.0,0.0,-8.033216029793149e-05,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-06-01,2.0615526355185767,2.9974791900875504,-0.5024667203971132,0.5554190974166904,0.39339641969707856,False,False,0.0,False,False,0.0,0.0,-6.775059055195484e-05,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-06-02,2.073918269707704,2.9974791900875504,-0.5025731874816057,0.5674655987356219,1.4198619937032853,False,False,0.0,False,False,0.0,0.0,0.003364595880851461,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-06-03,2.0797786483494733,2.9974791900875504,-0.5027180527968806,0.5728917466094892,1.8980146870646089,False,False,0.0,False,False,0.0,0.0,0.0015128669785595054,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-06-04,2.0784359093218647,2.9974791900875504,-0.5028885062789573,0.5710380768164778,1.762327772746478,False,False,0.0,False,False,0.0,0.0,-0.0005169424815738382,-0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-06-05,2.0862537850035348,2.9974791900875504,-0.5031024235604046,0.5782147398986095,2.3748749026379117,False,False,0.0,True,False,-1.0,-1.0,0.001996682914094998,0.0,1.2881610274118578,1.2881610274118578,1.3623383094791972,0.0158
1998-06-06,2.091879495149909,2.9974791900875504,-0.503366947361626,0.5830475454555397,2.758209511591578,False,False,0.0,False,False,-1.0,-1.0,0.0013421807414893327,-0.0013421807414893327,1.2868188466703685,1.2868188466703685,1.3623383094791972,0.0158
1998-06-07,2.0926754278386297,2.9974791900875504,-0.5036723062806703,0.5829281711389176,2.7145463150315483,False,False,0.0,False,False,-1.0,-1.0,-3.313723210063033e-05,3.313723210063033e-05,1.286851983902469,1.286851983902469,1.3623383094791972,0.0158
1998-06-08,2.0933494227182194,2.9974791900875504,-0.5040097506946404,0.5825906834098207,2.651298642395823,False,False,0.0,False,False,-1.0,-1.0,-9.363973386058069e-05,9.363973386058069e-05,1.2869456236363297,1.2869456236363297,1.3623383094791972,0.0158
1998-06-09,2.097843323116624,2.9974791900875504,-0.5043835492350713,0.585964130461998,2.873610881382703,False,False,0.0,False,False,-1.0,-1.0,0.0009345447018263619,-0.0009345447018263619,1.2860110789345032,1.2860110789345032,1.3623383094791972,0.0158
1998-06-10,2.08819759027546,2.9974791900875504,-0.5047536346020145,0.5752090744348664,1.98785546390004,False,False,0.0,False,False,-1.0,-1.0,-0.0029865315788222893,0.0029865315788222893,1.2889976105133256,1.2889976105133256,1.3623383094791972,0.0158
1998-06-11,2.0911181996415182,2.9974791900875504,-0.5051258421635851,0.5770139993807233,2.1169334989517705,False,False,0.0,True,False,-1.0,-1.0,0.0005006417761927364,-0.0005006417761927364,1.2884969687371328,1.2884969687371328,1.3623383094791972,0.0158
1998-06-12,2.096250144601968,2.9974791900875504,-0.5055115171977282,0.5809898914521929,2.4022486486847803,False,False,0.0,False,False,-1.0,-1.0,0.001100894538181238,-0.001100894538181238,1.2873960741989516,1.2873960741989516,1.3623383094791972,0.0158
1998-06-13,2.0979324778796293,2.9974791900875504,-0.5059093054758507,0.5814798626441213,2.402763046620932,False,False,0.0,False,False,-1.0,-1.0,0.00013556142450391281,-0.00013556142450391281,1.2872605127744476,1.2872605127744476,1.3623383094791972,0.0158
1998-06-14,2.0981929422106536,2.9974791900875504,-0.5063137393598958,0.580528044823954,2.2930678094667187,False,False,0.0,False,False,-1.0,-1.0,-0.0002632343035569339,0.0002632343035569339,1.2875237470780045,1.2875237470780045,1.3623383094791972,0.0158
1998-06-15,2.0983882030178425,2.9974791900875504,-0.5067201446115518,0.5795051143465617,2.1824272844325208,False,False,0.0,False,False,-1.0,-1.0,-0.00028279064380450634,0.00028279064380450634,1.287806537721809,1.287806537721809,1.3623383094791972,0.0158
1998-06-16,2.094663806009945,2.9974791900875504,-0.5071131500786644,0.5746026916294038,1.7866068188215953,False,False,0.0,False,False,-1.0,-1.0,-0.0013562367331200168,0.0013562367331200168,1.2891627744549292,1.2891627744549292,1.3623383094791972,0.0158
1998-06-17,2.0939755167469456,2.9974791900875504,-0.5074894210043445,0.5727865380968433,1.6312869038297955,False,False,0.0,False,False,-1.0,-1.0,-0.0005023709252712766,0.0005023709252712766,1.2896651453802004,1.2896651453802004,1.3623383094791972,0.0158
1998-06-18,2.089498828536485,2.9974791900875504,-0.5078353525299448,0.5672729273372004,1.20564213543942,False,False,0.0,False,False,-1.0,-1.0,-0.001526586651039248,0.001526586651039248,1.2911917320312396,1.2911917320312396,1.3623383094791972,0.0158
1998-06-19,2.0974707988385,2.9974791900875504,-0.5081765359271265,0.57422220750616,1.706259503235879,False,False,0.0,False,False,-1.0,-1.0,0.0019193092366740375,-0.0019193092366740375,1.2892724227945656,1.2892724227945656,1.3623383094791972,0.0158
1998-06-20,2.10391272797575,2.9974791900875504,-0.5085292551110983,0.5796068682295101,2.0693057071193404,False,False,0.0,True,False,-1.0,-1.0,0.0014841059305445252,-0.0014841059305445252,1.2877883168640212,1.2877883168640212,1.3623383094791972,0.0158
1998-06-21,2.10391272797575,2.9974791900875504,-0.508887946248269,0.5785316990101717,1.951699824226357,False,False,0.0,False,False,-1.0,-1.0,-0.00029624750470587494,0.00029624750470587494,1.2880845643687269,1.2880845643687269,1.3623383094791972,0.0158
1998-06-22,2.10391272797575,2.9974791900875504,-0.5092480493653668,0.5774522974103855,1.839174550331406,False,False,0.0,False,False,-1.0,-1.0,-0.0002973252480248913,0.0002973252480248913,1.2883818896167518,1.2883818896167518,1.3623383094791972,0.0158
1998-06-23,2.10391272797575,2.9974791900875504,-0.5096058601478919,0.5763797670357778,1.732186586719388,False,False,0.0,False,False,-1.0,-1.0,-0.0002953452884842637,0.0002953452884842637,1.288677234905236,1.288677234905236,1.3623383094791972,0.0158
1998-06-24,2.10391272797575,2.9974791900875504,-0.5099584017371606,0.5753230309583044,1.6303235279417316,False,False,0.0,False,False,-1.0,-1.0,-0.00029091132058235117,0.00029091132058235117,1.2889681462258185,1.2889681462258185,1.3623383094791972,0.0158
1998-06-25,2.10391272797575,2.9974791900875504,-0.510303314030388,0.5742891635369498,1.5335597190156756,False,False,0.0,False,False,-1.0,-1.0,-0.00028453477223081767,0.00028453477223081767,1.2892526809980493,1.2892526809980493,1.3623383094791972,0.0158
1998-06-26,2.10391272797575,2.9974791900875504,-0.5106387582566613,0.5732836764492606,1.442171742887321,False,False,0.0,False,False,-1.0,-1.0,-0.00027664755248099545,0.00027664755248099545,1.2895293285505303,1.2895293285505303,1.3623383094791972,0.0158
1998-06-27,2.10391272797575,2.9974791900875504,-0.5109633348533593,0.5723107648550689,1.3569842265396947,False,False,0.0,False,False,-1.0,-1.0,-0.00026761316535850433,0.00026761316535850433,1.2897969417158888,1.2897969417158888,1.3623383094791972,0.0158
1998-06-28,2.10391272797575,2.999813321856037,-0.5112732076796083,0.570188548470393,1.1945364922223192,False,False,0.0,False,False,-1.0,-1.0,-0.0005834052267040164,0.0005834052267040164,1.2903803469425927,1.2903803469425927,1.3623383094791972,0.0158
1998-06-29,2.10391272797575,3.002581743558389,-0.511564777268268,0.5678976671025353,1.0241919007436595,False,False,0.0,False,False,-1.0,-1.0,-0.0006293754988425593,0.0006293754988425593,1.2910097224414354,1.2910097224414354,1.3623383094791972,0.0158
1998-06-30,2.10391272797575,2.998516850592613,-0.5118435870424327,0.5691411073612487,1.095429665888173,False,False,0.0,False,False,-1.0,-1.0,0.0003417279817621771,-0.0003417279817621771,1.290667994459673,1.290667994459673,1.3623383094791972,0.0158
1998-07-01,2.10391272797575,3.097815380676564,-0.5119758304842343,0.5179061257670319,-2.351944303862709,True,False,1.0,False,True,0.0,1.0,-0.013885122413138348,0.013885122413138348,1.3045531168728115,1.3045531168728115,1.3623383094791972,0.0158
1998-07-02,2.120427112143512,3.096011816955873,-0.5120251788905555,0.5351911077194074,-1.1818676039610359,False,False,1.0,False,False,0.0,1.0,0.004664477425132418,0.004664477425132418,1.3092175942979438,1.3092175942979438,1.3623383094791972,0.0158
1998-07-03,2.134264175515475,3.1100493997567527,-0.5120214282203736,0.541852240016107,-0.7336389364656892,False,False,1.0,False,False,0.0,1.0,0.0017874191634232666,0.0017874191634232666,1.311005013461367,1.311005013461367,1.3623383094791972,0.0158
1998-07-04,2.1420075955044258,3.1137102442661075,-0.5119908100802741,0.5478165651873732,-0.33591117066718995,False,False,1.0,False,False,0.0,1.0,0.0015963619091463157,0.0015963619091463157,1.3126013753705135,1.3126013753705135,1.3623383094791972,0.0158
1998-07-05,2.149518042200757,3.117597318158858,-0.5119568785013376,0.5534426507720067,0.037039287895810014,False,True,0.0,False,False,0.0,0.0,0.0015020545300299163,0.0015020545300299163,1.3141034299005434,1.3141034299005434,1.3623383094791972,0.0158
1998-07-06,2.156563981680641,3.1214548588495266,-0.5119391422559323,0.5585690586506022,0.374641470392517,False,False,0.0,False,False,0.0,0.0,0.0013653821950066227,0.0,1.3141034299005434,1.3141034299005434,1.3623383094791972,0.0158
1998-07-07,2.1664043361132768,3.1227521766750974,-0.5119697471833168,0.567649693704775,0.9700559843002919,False,False,0.0,False,False,0.0,0.0,0.002411753422889433,0.0,1.3141034299005434,1.3141034299005434,1.3623383094791972,0.0158
1998-07-08,2.1701679768322624,3.1178904464118093,-0.5120639279809592,0.5736087478283247,1.3480939399883323,False,False,0.0,False,False,0.0,0.0,0.0015820243404716643,0.0,1.3141034299005434,1.3141034299005434,1.3623383094791972,0.0158
1998-07-09,2.172469482760902,3.118122858480491,-0.5122177145123644,0.575311718621264,1.4393420045076122,False,False,0.0,False,False,0.0,0.0,0.0004517610578975562,0.0,1.3141034299005434,1.3141034299005434,1.3623383094791972,0.0158
