Date,Price,Open,High,Low,Vol.,Change %
2008-12-17,222.0,228.75,231.25,215.5,0.92K,-1.77%
2008-12-18,222.0,219.0,225.25,218.0,0.19K,0.00%
2008-12-19,219.0,221.0,221.5,215.5,0.15K,-1.35%
2008-12-22,219.0,224.5,225.25,216.25,0.16K,0.00%
2008-12-23,215.0,219.0,219.75,200.75,0.46K,-1.83%
2008-12-24,218.75,215.0,219.75,213.0,0.11K,1.74%
2008-12-26,231.0,220.0,238.25,220.0,0.46K,5.60%
2008-12-29,217.0,232.0,237.0,213.25,0.49K,-6.06%
2008-12-30,210.0,219.25,221.5,210.0,0.38K,-3.23%
2008-12-31,210.0,211.25,215.0,210.0,0.49K,0.00%
2009-01-02,212.0,213.5,216.5,210.75,0.30K,0.95%
2009-01-05,216.0,219.25,222.0,210.0,0.27K,1.89%
2009-01-06,228.0,216.0,231.75,216.0,0.98K,5.56%
2009-01-07,222.0,228.5,231.0,220.5,0.67K,-2.63%
2009-01-08,223.0,223.0,225.0,219.5,0.35K,0.45%
2009-01-09,230.0,224.25,234.0,224.25,0.41K,3.14%
2009-01-12,213.0,230.75,231.5,212.0,1.53K,-7.39%
2009-01-13,209.0,213.5,216.75,208.0,0.67K,-1.88%
2009-01-14,216.0,212.75,217.5,210.25,0.37K,3.35%
2009-01-15,217.0,216.25,217.75,210.5,0.35K,0.46%
2009-01-16,222.5,220.25,224.75,216.0,0.47K,2.53%
2009-01-20,214.0,220.5,225.0,212.5,0.72K,-3.82%
2009-01-21,216.0,213.75,216.5,211.5,0.48K,0.93%
2009-01-22,213.0,214.5,216.5,210.0,0.38K,-1.39%
2009-01-23,215.0,213.0,217.5,208.0,0.85K,0.94%
2009-01-26,215.0,216.25,219.0,210.0,0.70K,0.00%
2009-01-27,212.0,214.25,216.0,210.25,0.31K,-1.40%
2009-01-28,214.0,213.25,214.75,210.25,0.33K,0.94%
2009-01-29,211.5,214.25,215.0,211.5,1.06K,-1.17%
2009-01-30,205.0,212.5,212.5,196.0,1.58K,-3.07%
2009-02-02,192.5,204.0,205.0,191.0,1.27K,-6.10%
2009-02-03,187.5,191.5,195.0,182.25,1.93K,-2.60%
2009-02-04,187.0,188.0,191.25,183.25,0.63K,-0.27%
2009-02-05,193.0,187.0,195.0,185.5,0.41K,3.21%
2009-02-06,195.0,193.0,196.5,190.25,0.40K,1.04%
2009-02-09,196.0,196.0,205.0,191.0,0.61K,0.51%
2009-02-10,194.5,196.25,200.0,190.25,0.43K,-0.77%
2009-02-11,188.5,193.75,199.25,186.25,1.35K,-3.08%
2009-02-12,190.5,191.75,192.5,186.25,0.70K,1.06%
2009-02-13,184.5,191.5,193.25,182.75,0.53K,-3.15%
2009-02-17,176.0,185.0,185.5,173.0,1.02K,-4.61%
2009-02-18,171.5,176.25,178.75,162.0,1.19K,-2.56%
2009-02-19,171.5,175.75,175.75,168.5,0.64K,0.00%
2009-02-20,168.5,172.0,173.75,163.75,1.25K,-1.75%
2009-02-23,177.0,170.75,186.0,168.25,0.97K,5.04%
2009-02-24,177.0,177.5,178.75,171.0,0.33K,0.00%
2009-02-25,181.5,176.75,180.5,174.25,0.82K,2.54%
2009-02-26,185.0,181.25,185.25,179.5,0.57K,1.93%
2009-02-27,184.5,184.75,184.75,171.0,0.45K,-0.27%
2009-03-02,181.5,176.0,176.0,176.0,0.06K,-1.63%
2009-03-03,175.75,175.25,175.25,175.25,0.06K,-3.17%
2009-03-04,178.75,176.0,180.5,176.0,0.01K,1.71%
2009-03-05,175.75,179.25,180.5,179.25,0.02K,-1.68%
2009-03-06,174.0,177.5,177.5,177.5,0.00K,-1.00%
2009-03-09,175.75,177.5,177.5,175.0,0.01K,1.01%
2009-03-16,188.5,185.5,191.0,184.25,0.47K,7.25%
2009-03-17,193.0,188.75,195.5,187.0,0.92K,2.39%
2009-03-18,193.25,193.75,195.25,191.75,0.46K,0.13%
2009-03-19,201.0,195.25,201.0,195.25,0.56K,4.01%
2009-03-20,200.0,200.0,201.0,197.5,0.30K,-0.50%
2009-03-23,199.5,200.25,202.5,198.75,0.53K,-0.25%
2009-03-24,197.5,200.0,200.0,191.75,0.31K,-1.00%
2009-03-25,193.5,198.25,198.25,192.0,0.22K,-2.03%
2009-03-26,197.0,192.0,197.0,191.0,0.50K,1.81%
2009-03-27,195.5,196.25,196.75,191.5,0.42K,-0.76%
2009-03-30,193.0,195.25,197.25,193.0,1.22K,-1.28%
2009-03-31,193.0,194.0,196.75,185.25,1.84K,0.00%
2009-04-01,190.5,194.25,195.5,190.25,1.24K,-1.30%
2009-04-02,197.5,191.5,202.0,190.25,1.39K,3.67%
2009-04-03,199.0,198.5,200.0,196.25,0.54K,0.76%
2009-04-06,200.0,201.0,203.0,196.5,0.78K,0.50%
2009-04-07,199.0,200.25,200.75,185.5,0.80K,-0.50%
2009-04-08,197.0,196.75,199.0,193.25,1.01K,-1.01%
2009-04-09,196.0,196.5,199.75,196.0,1.28K,-0.51%
2009-04-13,193.0,195.5,197.75,189.0,1.01K,-1.53%
2009-04-14,192.0,193.0,194.0,190.0,0.49K,-0.52%
2009-04-15,190.0,192.0,193.5,188.0,0.63K,-1.04%
2009-04-16,186.5,190.5,193.5,172.0,0.96K,-1.84%
2009-04-17,189.0,187.0,189.0,185.5,0.91K,1.34%
2009-04-20,181.75,189.0,192.5,178.25,0.57K,-3.84%
2009-04-21,184.25,184.0,184.75,180.0,0.36K,1.38%
2009-04-22,182.25,184.25,186.0,178.75,0.39K,-1.09%
2009-04-23,194.0,182.25,193.0,179.5,1.92K,6.45%
2009-04-24,193.25,191.5,198.25,189.5,1.06K,-0.39%
2009-04-27,187.0,195.0,195.0,182.5,0.58K,-3.23%
2009-04-28,186.25,186.0,187.0,182.0,0.92K,-0.40%
2009-04-29,193.0,186.0,194.0,186.0,0.46K,3.62%
2009-04-30,194.0,193.0,195.25,190.0,0.15K,0.52%
2009-05-01,200.0,194.25,198.75,194.25,0.02K,3.09%
2009-05-04,196.0,197.25,197.25,197.25,0.00K,-2.00%
2009-05-05,199.25,198.75,199.5,198.75,0.01K,1.66%
2009-05-06,203.0,205.0,205.0,205.0,0.00K,1.88%
2009-05-15,228.0,228.0,228.5,224.0,0.37K,12.32%
2009-05-18,235.75,227.0,236.0,220.25,0.49K,3.40%
2009-05-19,234.0,236.0,241.25,232.25,0.61K,-0.74%
2009-05-20,238.5,234.0,239.25,231.25,0.46K,1.92%
2009-05-21,238.0,235.5,239.75,229.0,0.84K,-0.21%
2009-05-22,249.5,238.25,251.75,236.0,1.38K,4.83%
2009-05-26,247.75,249.0,251.75,243.0,1.01K,-0.70%
2009-05-27,253.75,248.75,257.25,248.0,1.39K,2.42%
2009-05-28,250.0,252.25,260.0,250.0,1.49K,-1.48%
2009-05-29,251.0,251.5,256.0,246.0,1.42K,0.40%
2009-06-01,254.0,249.75,262.25,249.0,2.73K,1.20%
2009-06-02,260.5,255.25,260.5,252.0,1.26K,2.56%
2009-06-03,255.25,258.5,260.75,245.0,1.00K,-2.02%
2009-06-04,263.5,251.0,264.0,247.25,0.77K,3.23%
2009-06-05,256.0,263.25,263.25,251.25,0.88K,-2.85%
2009-06-08,243.0,252.0,255.0,239.25,1.25K,-5.08%
2009-06-09,246.0,243.0,246.0,230.75,0.77K,1.23%
2009-06-10,241.5,242.5,249.0,238.0,0.46K,-1.83%
2009-06-11,244.5,242.0,247.0,238.25,0.42K,1.24%
2009-06-12,238.5,244.5,247.0,235.25,0.64K,-2.45%
2009-06-15,218.5,239.5,240.0,218.5,3.46K,-8.39%
2009-06-16,213.0,218.25,224.5,209.5,0.73K,-2.52%
2009-06-17,214.25,213.0,215.0,206.0,0.94K,0.59%
2009-06-18,211.5,214.0,218.75,209.75,0.38K,-1.28%
2009-06-19,212.0,212.25,216.75,207.5,0.33K,0.24%
2009-06-22,203.5,212.0,212.0,197.5,0.79K,-4.01%
2009-06-23,208.0,204.25,207.5,202.75,0.47K,2.21%
2009-06-24,206.0,207.25,208.0,201.5,0.31K,-0.96%
2009-06-25,203.0,206.0,206.25,200.0,0.80K,-1.46%
2009-06-26,209.25,203.0,210.0,198.5,1.08K,3.08%
2009-06-29,213.5,209.75,210.5,204.0,1.20K,2.03%
2009-06-30,214.75,210.0,216.0,195.5,0.11K,0.59%
2009-07-01,225.5,216.5,216.5,213.75,0.24K,5.01%
2009-07-02,215.5,217.75,221.0,213.25,-,-4.43%
2009-07-06,203.5,209.0,212.75,209.0,0.01K,-5.57%
2009-07-07,205.0,203.25,203.25,203.0,0.02K,0.74%
2009-07-08,201.5,202.0,202.5,202.0,0.01K,-1.71%
2009-07-09,203.5,205.0,208.0,205.0,0.02K,0.99%
2009-07-13,211.0,204.0,208.5,204.0,0.00K,3.69%
2009-07-15,217.5,218.25,223.25,213.25,0.15K,3.08%
2009-07-16,214.5,215.25,218.5,208.75,0.14K,-1.38%
2009-07-17,215.25,212.5,215.75,210.25,0.15K,0.35%
2009-07-20,216.0,215.25,218.75,211.0,0.29K,0.35%
2009-07-21,206.25,216.0,217.0,200.0,0.23K,-4.51%
2009-07-22,199.0,203.0,204.0,193.25,0.20K,-3.52%
2009-07-23,202.5,202.5,206.75,200.75,0.15K,1.76%
2009-07-24,195.0,203.0,204.25,190.0,0.22K,-3.70%
2009-07-27,195.0,192.75,198.0,192.75,0.05K,0.00%
2009-07-28,193.5,195.25,195.5,189.75,0.14K,-0.77%
2009-07-29,191.25,192.0,192.75,188.25,0.09K,-1.16%
2009-07-30,194.0,191.25,198.75,191.25,1.08K,1.44%
2009-07-31,198.0,194.0,198.25,192.25,1.13K,2.06%
2009-08-03,211.0,199.75,213.5,199.75,1.08K,6.57%
2009-08-04,211.0,213.75,220.0,211.0,0.46K,0.00%
2009-08-05,210.0,212.75,212.75,204.75,0.13K,-0.47%
2009-08-06,205.0,209.5,213.75,203.25,0.12K,-2.38%
2009-08-07,199.25,204.5,205.0,194.75,0.32K,-2.80%
2009-08-10,194.75,197.75,200.25,192.0,0.13K,-2.26%
2009-08-11,199.0,195.5,198.75,194.5,0.20K,2.18%
2009-08-12,201.0,199.0,204.0,192.5,0.09K,1.01%
2009-08-13,201.25,201.5,204.5,199.5,0.15K,0.12%
2009-08-14,201.25,203.5,205.25,197.0,0.06K,0.00%
2009-08-19,203.25,203.0,204.5,198.75,0.11K,0.99%
2009-08-20,202.5,202.75,206.75,200.0,0.51K,-0.37%
2009-08-21,205.0,201.5,210.0,201.0,0.29K,1.23%
2009-08-24,211.75,208.0,214.5,207.5,0.16K,3.29%
2009-08-25,215.5,212.25,216.5,210.0,0.10K,1.77%
2009-08-26,215.75,215.0,224.0,213.25,0.20K,0.12%
2009-08-27,216.0,215.25,217.0,211.0,0.34K,0.12%
2009-08-28,210.75,217.0,219.0,210.5,0.49K,-2.43%
2009-08-31,210.75,213.75,216.0,208.75,0.09K,0.00%
2009-09-01,203.25,212.0,212.0,212.0,0.01K,-3.56%
2009-09-02,201.5,204.25,204.25,202.25,0.01K,-0.86%
2009-09-03,197.0,201.0,205.5,201.0,0.00K,-2.23%
2009-09-04,195.75,196.5,199.0,193.0,0.00K,-0.63%
2009-09-08,193.0,187.25,187.25,187.25,0.00K,-1.40%
2009-09-09,191.5,192.5,193.25,186.75,0.02K,-0.78%
2009-09-10,195.25,192.5,192.5,192.5,0.00K,1.96%
2009-09-11,196.0,196.0,196.0,196.0,0.00K,0.38%
2009-09-15,217.25,206.25,217.5,205.0,1.05K,10.84%
2009-09-16,217.25,215.25,217.75,211.5,0.38K,0.00%
2009-09-17,214.0,216.0,220.75,212.75,0.62K,-1.50%
2009-09-18,213.0,214.0,216.0,212.5,0.35K,-0.47%
2009-09-21,212.0,212.5,212.5,207.0,0.28K,-0.47%
2009-09-22,213.0,212.0,215.25,210.75,0.48K,0.47%
2009-09-23,216.0,214.0,216.75,210.75,0.34K,1.41%
2009-09-24,219.0,215.0,219.25,206.5,1.28K,1.39%
2009-09-25,219.0,218.0,221.75,214.5,1.08K,0.00%
2009-09-28,225.0,220.25,226.0,216.75,0.77K,2.74%
2009-09-29,234.0,224.75,238.5,223.25,2.11K,4.00%
2009-09-30,233.0,232.25,235.75,225.0,1.17K,-0.43%
2009-10-01,224.0,233.0,237.5,223.0,1.16K,-3.86%
2009-10-02,220.5,224.5,226.25,216.25,1.25K,-1.56%
2009-10-05,222.0,218.0,226.75,217.25,0.51K,0.68%
2009-10-06,228.25,224.0,231.75,223.5,0.80K,2.82%
2009-10-07,232.0,229.0,232.0,224.5,0.59K,1.64%
2009-10-08,235.5,230.0,236.75,229.0,0.59K,1.51%
2009-10-09,240.0,234.75,246.0,233.5,1.12K,1.91%
2009-10-12,254.75,241.75,255.25,241.0,1.39K,6.15%
2009-10-13,258.5,254.75,259.5,250.25,0.92K,1.47%
2009-10-14,253.5,258.0,263.5,250.75,1.97K,-1.93%
2009-10-15,250.0,250.5,251.75,243.0,0.94K,-1.38%
2009-10-16,251.5,247.75,254.5,245.0,1.04K,0.60%
2009-10-19,259.0,251.75,261.0,251.25,0.48K,2.98%
2009-10-20,259.0,258.5,262.0,255.5,0.85K,0.00%
2009-10-21,263.0,258.0,267.0,254.5,1.04K,1.54%
2009-10-22,264.25,263.75,264.25,258.25,0.51K,0.48%
2009-10-23,250.25,263.75,268.0,250.25,1.78K,-5.30%
2009-10-26,247.5,250.25,255.5,245.0,0.62K,-1.10%
2009-10-27,244.0,246.75,247.5,240.25,0.91K,-1.41%
2009-10-28,247.75,245.25,252.25,243.0,0.82K,1.54%
2009-10-29,257.25,250.0,264.0,249.0,1.78K,3.83%
2009-10-30,254.5,259.0,261.0,253.25,1.33K,-1.07%
2009-11-02,254.25,253.0,261.0,253.0,1.49K,-0.10%
2009-11-03,257.0,256.25,260.0,251.25,0.72K,1.08%
2009-11-04,258.0,257.0,259.25,253.5,1.22K,0.39%
2009-11-05,255.75,257.25,258.25,255.25,0.33K,-0.87%
2009-11-06,254.0,255.0,256.5,253.0,0.80K,-0.68%
2009-11-09,258.5,254.0,262.0,253.0,0.35K,1.77%
2009-11-10,263.75,260.25,265.25,258.0,0.70K,2.03%
2009-11-11,266.5,263.75,273.0,262.5,0.56K,1.04%
2009-11-12,269.0,267.5,271.0,263.5,0.63K,0.94%
2009-11-13,262.5,268.0,268.75,250.5,1.51K,-2.42%
2009-11-16,264.0,262.0,268.25,259.0,1.04K,0.57%
2009-11-17,261.5,264.5,264.5,258.25,0.82K,-0.95%
2009-11-18,259.5,263.0,266.25,259.5,0.92K,-0.76%
2009-11-19,259.5,259.0,262.25,256.5,0.59K,0.00%
2009-11-20,258.0,260.0,262.5,256.5,1.06K,-0.58%
2009-11-23,257.25,260.5,261.5,256.5,0.54K,-0.29%
2009-11-24,257.5,257.75,258.75,254.5,0.98K,0.10%
2009-11-25,258.0,256.25,258.5,252.25,0.82K,0.19%
2009-11-27,255.0,254.5,255.25,248.0,1.38K,-1.16%
2009-11-30,254.5,252.5,256.75,251.5,0.09K,-0.20%
2009-12-01,255.0,254.0,256.0,254.0,0.06K,0.20%
2009-12-02,251.5,253.75,256.5,250.0,0.46K,-1.37%
2009-12-03,249.75,253.0,253.0,245.5,0.20K,-0.70%
2009-12-04,243.5,250.0,250.0,244.75,0.28K,-2.50%
2009-12-08,242.0,245.0,248.0,243.0,0.00K,-0.62%
2009-12-09,244.5,243.25,243.5,243.25,0.00K,1.03%
2009-12-15,260.0,258.5,260.5,256.5,0.44K,6.34%
2009-12-16,262.25,259.75,262.25,258.0,0.51K,0.87%
2009-12-17,259.0,262.5,263.5,257.25,0.55K,-1.24%
2009-12-18,260.25,259.25,261.25,255.5,0.31K,0.48%
2009-12-21,258.5,260.5,260.75,256.5,0.32K,-0.67%
2009-12-22,259.0,259.0,259.0,257.0,0.15K,0.19%
2009-12-23,258.5,258.75,260.0,257.0,0.18K,-0.19%
2009-12-24,260.0,258.5,260.0,257.75,0.14K,0.58%
2009-12-28,265.0,259.5,267.0,258.5,0.44K,1.92%
2009-12-29,269.0,265.0,269.0,262.5,0.61K,1.51%
2009-12-30,276.25,268.0,276.75,267.25,1.82K,2.70%
2009-12-31,277.0,275.25,281.0,273.75,1.63K,0.27%
2010-01-04,279.0,276.25,280.25,275.25,0.96K,0.72%
2010-01-05,274.0,278.0,278.0,271.0,1.41K,-1.79%
2010-01-06,277.0,273.75,278.0,271.5,0.68K,1.09%
2010-01-07,274.0,277.0,277.0,272.0,0.45K,-1.08%
2010-01-08,275.0,273.0,276.5,271.5,0.60K,0.36%
2010-01-11,268.0,276.0,279.75,266.25,0.80K,-2.55%
2010-01-12,252.5,268.0,268.0,251.75,1.58K,-5.78%
2010-01-13,250.5,252.75,255.5,245.25,2.74K,-0.79%
2010-01-14,246.0,255.25,255.25,245.75,0.91K,-1.80%
2010-01-15,231.0,247.5,248.0,228.5,1.85K,-6.10%
2010-01-19,226.0,231.5,237.25,221.0,2.33K,-2.16%
2010-01-20,220.0,225.5,226.75,218.0,1.36K,-2.65%
2010-01-21,223.0,221.25,226.0,220.25,1.99K,1.36%
2010-01-22,233.0,223.0,236.0,222.75,1.23K,4.48%
2010-01-25,233.25,236.0,237.0,227.75,0.86K,0.11%
2010-01-26,231.75,233.5,234.5,228.25,0.48K,-0.64%
2010-01-27,228.75,233.0,233.0,227.0,0.46K,-1.29%
2010-01-28,233.0,229.25,233.0,226.0,1.39K,1.86%
2010-01-29,228.0,234.5,234.5,228.0,1.34K,-2.15%
2010-02-01,228.0,225.0,231.0,223.75,1.55K,0.00%
2010-02-02,232.0,227.0,232.0,226.5,0.65K,1.75%
2010-02-03,231.0,232.0,232.25,228.5,0.35K,-0.43%
2010-02-04,228.75,231.25,231.75,227.5,0.31K,-0.97%
2010-02-05,226.25,228.75,231.75,225.0,0.78K,-1.09%
2010-02-08,231.0,226.0,233.0,225.25,0.70K,2.10%
2010-02-09,230.0,230.0,234.25,228.25,2.12K,-0.43%
2010-02-10,232.25,230.0,234.0,226.5,0.87K,0.98%
2010-02-11,232.25,232.5,235.25,231.5,0.50K,0.00%
2010-02-12,232.75,234.5,237.0,228.25,0.67K,0.22%
2010-02-16,236.0,232.5,237.75,229.75,0.65K,1.40%
2010-02-17,238.0,237.0,237.5,233.75,1.02K,0.85%
2010-02-18,235.0,236.75,237.25,232.25,0.56K,-1.26%
2010-02-19,230.0,233.5,234.25,227.5,0.90K,-2.13%
2010-02-22,228.0,228.75,232.25,227.0,1.65K,-0.87%
2010-02-23,226.5,228.75,230.0,223.75,0.30K,-0.66%
2010-02-24,222.0,225.0,225.75,220.0,0.62K,-1.99%
2010-02-25,219.75,223.25,223.5,216.0,0.98K,-1.01%
2010-02-26,221.0,219.75,224.75,217.5,0.14K,0.57%
2010-03-01,220.5,221.75,224.25,216.0,0.17K,-0.23%
2010-03-02,221.5,221.0,222.0,219.75,0.04K,0.45%
2010-03-03,221.75,223.5,223.5,221.0,0.01K,0.11%
2010-03-04,219.0,221.5,221.5,219.5,0.02K,-1.24%
2010-03-05,219.0,220.0,220.0,220.0,0.05K,0.00%
2010-03-08,220.5,222.5,222.5,222.5,0.00K,0.68%
2010-03-09,218.0,219.5,220.5,219.5,0.00K,-1.13%
2010-03-10,213.0,217.5,217.5,210.5,0.01K,-2.29%
2010-03-11,211.5,213.25,213.25,213.25,0.00K,-0.70%
2010-03-15,216.0,218.75,220.0,215.5,0.32K,2.13%
2010-03-16,218.0,217.75,218.0,215.5,0.34K,0.93%
2010-03-17,225.0,219.25,225.0,218.0,1.32K,3.21%
2010-03-18,225.5,225.0,225.5,222.25,0.40K,0.22%
2010-03-19,224.5,225.0,225.25,222.25,0.24K,-0.44%
2010-03-22,218.5,222.25,225.0,218.0,0.39K,-2.67%
2010-03-23,216.5,220.0,221.0,215.5,0.43K,-0.92%
2010-03-24,215.0,217.25,217.25,213.0,0.25K,-0.69%
2010-03-25,206.75,214.5,216.0,205.75,1.75K,-3.84%
2010-03-26,212.0,207.5,212.0,205.75,0.36K,2.54%
2010-03-29,212.0,213.25,215.0,212.0,0.33K,0.00%
2010-03-30,213.5,213.5,217.0,210.5,1.64K,0.71%
2010-03-31,208.0,213.0,213.75,206.75,1.60K,-2.58%
2010-04-01,210.5,211.25,212.75,208.75,1.77K,1.20%
2010-04-05,208.0,211.5,214.0,209.0,0.22K,-1.19%
2010-04-06,210.25,210.75,212.5,208.5,0.53K,1.08%
2010-04-07,217.5,211.25,217.5,209.0,1.62K,3.45%
2010-04-08,217.5,217.5,217.5,212.0,1.05K,0.00%
2010-04-09,215.0,214.0,220.0,212.25,0.59K,-1.15%
2010-04-12,218.0,215.75,220.0,217.5,1.50K,1.40%
2010-04-13,215.75,218.0,218.0,213.0,0.43K,-1.03%
2010-04-14,215.75,216.5,218.5,213.5,0.50K,0.00%
2010-04-15,217.5,216.25,217.75,215.0,0.92K,0.81%
2010-04-16,215.25,215.25,217.0,213.0,0.77K,-1.03%
2010-04-19,207.25,215.25,215.25,202.25,0.89K,-3.72%
