Date,Price,Open,High,Low,Vol.,Change %
2009-12-28,75.59,73.71,76.54,73.71,-,2.54%
2009-12-29,75.01,75.63,76.19,75.01,-,-0.77%
2009-12-30,75.37,75.05,75.55,74.82,-,0.48%
2009-12-31,75.74,75.47,75.93,75.39,-,0.49%
2010-01-01,75.7,75.7,75.7,75.7,-,-0.05%
2010-01-01,75.7,75.7,75.7,75.7,-,-0.05%
2010-01-04,76.18,75.7,76.77,75.7,-,0.63%
2010-01-05,73.11,75.86,76.27,73.05,-,-4.03%
2010-01-06,73.6,73.18,74.27,73.16,-,0.67%
2010-01-07,73.04,73.95,74.09,72.57,-,-0.76%
2010-01-08,72.55,73.07,73.3,72.43,-,-0.67%
2010-01-11,74.08,72.55,74.49,72.55,-,2.11%
2010-01-12,72.7,74.09,74.19,72.64,-,-1.86%
2010-01-13,73.55,72.68,73.97,72.47,-,1.17%
2010-01-14,72.7,73.58,73.75,72.23,-,-1.16%
2010-01-15,72.05,72.83,72.91,71.94,-,-0.89%
2010-01-18,72.07,72.07,72.07,72.07,-,0.03%
2010-01-19,71.73,72.2,72.62,71.54,-,-0.47%
2010-01-20,70.94,71.75,71.76,70.82,-,-1.10%
2010-01-21,71.96,71.12,71.96,70.83,-,1.44%
2010-01-22,71.13,71.9,71.9,70.99,-,-1.15%
2010-01-25,69.93,71.09,71.62,69.82,-,-1.69%
2010-01-26,70.04,69.92,70.42,69.38,-,0.16%
2010-01-27,69.25,70.03,70.23,69.04,-,-1.13%
2010-01-28,69.11,69.33,69.82,68.85,-,-0.20%
2010-01-29,69.17,69.21,69.72,68.93,-,0.09%
2010-01-31,69.17,69.17,69.17,69.17,-,0.00%
2010-02-01,68.21,69.09,69.36,68.21,-,-1.39%
2010-02-02,69.43,68.26,69.43,68.2,-,1.79%
2010-02-03,69.55,69.65,70.67,69.28,-,0.17%
2010-02-04,68.73,69.89,69.98,68.22,-,-1.18%
2010-02-05,66.7,68.84,69.27,66.56,-,-2.95%
2010-02-08,69.5,67.14,69.5,67.14,-,4.20%
2010-02-09,72.21,69.13,72.21,69.07,-,3.90%
2010-02-10,72.82,72.22,73.91,71.58,-,0.84%
2010-02-11,73.09,72.89,73.24,72.27,-,0.37%
2010-02-12,74.95,73.8,75.08,73.22,-,2.54%
2010-02-16,75.8,74.88,76.46,74.83,-,1.13%
2010-02-17,76.08,76.14,76.52,75.68,-,0.37%
2010-02-18,78.16,76.07,78.28,75.74,-,2.73%
2010-02-19,79.02,77.68,79.26,77.61,-,1.10%
2010-02-22,79.75,78.99,79.77,78.49,-,0.92%
2010-02-23,79.55,79.75,80.08,78.74,-,-0.25%
2010-02-24,79.22,79.54,79.54,78.57,-,-0.41%
2010-02-25,81.46,79.2,81.74,78.49,-,2.83%
2010-02-26,82.55,81.19,82.55,80.67,-,1.34%
2010-03-01,83.21,82.61,84.57,82.52,-,0.80%
2010-03-02,81.87,83.08,83.14,80.67,-,-1.61%
2010-03-03,82.93,81.8,83.34,81.8,-,1.29%
2010-03-04,82.16,82.7,82.73,81.55,-,-0.93%
2010-03-05,82.39,82.01,83.11,81.8,-,0.28%
2010-03-08,81.8,82.38,82.53,81.38,-,-0.72%
2010-03-09,80.38,81.86,82.09,79.91,-,-1.74%
2010-03-10,79.96,80.45,81.26,79.49,-,-0.52%
2010-03-11,78.72,80.26,80.26,78.72,-,-1.55%
2010-03-12,80.63,78.76,81.25,78.76,-,2.43%
2010-03-15,80.58,80.61,81.28,79.85,-,-0.06%
2010-03-16,81.63,80.75,81.95,80.15,-,1.30%
2010-03-17,81.02,81.85,81.87,80.89,-,-0.75%
2010-03-18,82.25,81.05,82.46,80.61,-,1.52%
2010-03-19,82.04,82.28,82.77,81.62,-,-0.26%
2010-03-22,82.33,82.35,82.78,81.71,-,0.35%
2010-03-23,82.79,82.5,82.95,82.02,-,0.56%
2010-03-24,81.38,82.75,82.95,80.94,-,-1.70%
2010-03-25,80.32,81.31,81.94,80.12,-,-1.30%
2010-03-26,79.82,80.22,80.71,79.28,-,-0.62%
2010-03-29,80.68,79.87,80.83,79.73,-,1.08%
2010-03-30,79.59,80.65,81.04,79.38,-,-1.35%
2010-03-31,80.92,79.65,81.71,79.54,-,1.67%
2010-04-01,81.64,81.04,81.64,80.7,-,0.89%
2010-04-05,82.21,81.72,82.71,81.58,-,0.70%
2010-04-06,82.31,82.33,83.16,82.03,-,0.12%
2010-04-07,80.97,82.36,82.36,80.56,-,-1.63%
2010-04-08,80.0,80.84,82.68,79.76,-,-1.20%
2010-04-09,79.65,79.94,80.66,79.41,-,-0.44%
2010-04-12,79.61,79.7,80.54,79.61,-,-0.05%
2010-04-13,82.0,79.66,82.14,79.66,-,3.00%
2010-04-14,81.02,81.8,82.15,80.97,-,-1.20%
2010-04-15,81.98,80.82,82.34,80.79,-,1.18%
2010-04-16,81.57,82.01,82.78,80.66,-,-0.50%
2010-04-19,81.7,81.6,81.76,80.54,-,0.16%
2010-04-20,84.65,81.74,84.65,81.61,-,3.61%
2010-04-21,85.2,84.88,86.81,84.83,-,0.65%
2010-04-22,84.9,85.03,85.96,84.36,-,-0.35%
2010-04-23,85.77,84.95,86.38,84.93,-,1.02%
2010-04-26,85.6,86.3,87.11,85.45,-,-0.20%
2010-04-27,85.15,85.88,86.03,84.58,-,-0.53%
2010-04-28,84.83,85.12,86.01,84.44,-,-0.38%
2010-04-29,83.32,84.86,85.53,83.02,-,-1.78%
2010-04-30,84.26,83.44,84.4,83.44,-,1.13%
2010-05-03,83.26,83.81,84.3,83.13,-,-1.19%
2010-05-04,81.26,83.22,83.51,81.22,-,-2.40%
2010-05-05,82.28,81.37,82.28,80.27,-,1.26%
2010-05-06,80.07,82.24,82.44,79.8,-,-2.69%
2010-05-07,80.53,80.01,82.27,80.01,-,0.57%
2010-05-10,81.15,81.24,82.15,81.02,-,0.77%
2010-05-11,80.52,81.2,81.92,80.52,-,-0.78%
2010-05-12,80.45,80.77,82.44,80.32,-,-0.09%
2010-05-13,80.9,80.54,81.6,80.4,-,0.56%
2010-05-14,80.9,80.93,81.5,80.41,-,0.00%
2010-05-17,81.3,80.83,81.62,80.62,-,0.49%
2010-05-18,82.11,81.38,82.43,81.38,-,1.00%
2010-05-19,83.19,82.17,84.1,81.77,-,1.32%
2010-05-20,82.27,83.28,83.39,81.47,-,-1.11%
2010-05-21,82.93,81.57,83.19,81.57,-,0.80%
2010-05-24,82.14,82.86,83.25,82.14,-,-0.95%
2010-05-25,81.96,82.23,82.26,81.18,-,-0.22%
2010-05-26,81.96,81.95,82.89,81.77,-,0.00%
2010-05-27,81.21,81.87,82.29,81.21,-,-0.92%
2010-05-28,80.01,81.39,81.41,80.01,-,-1.48%
2010-05-31,80.05,80.05,80.05,80.05,-,0.05%
2010-06-01,79.13,80.24,80.25,79.02,-,-1.15%
2010-06-02,78.45,79.04,79.47,78.32,-,-0.86%
2010-06-03,78.1,78.4,79.27,78.1,-,-0.45%
2010-06-04,77.29,78.28,78.46,76.57,-,-1.04%
2010-06-07,77.47,77.08,77.47,75.84,-,0.23%
2010-06-08,78.44,77.32,78.44,76.97,-,1.25%
2010-06-09,81.82,78.46,82.16,78.43,-,4.31%
2010-06-10,82.3,81.93,83.97,81.7,-,0.59%
2010-06-11,81.5,82.33,82.69,81.5,-,-0.97%
2010-06-14,79.52,78.76,79.65,78.48,-,-2.43%
2010-06-15,79.39,79.4,79.73,78.74,-,-0.16%
2010-06-16,79.47,79.29,79.64,79.12,-,0.10%
2010-06-17,79.04,79.31,79.57,78.32,-,-0.54%
2010-06-18,78.37,78.99,79.16,77.95,-,-0.85%
2010-06-21,78.98,78.49,79.39,78.13,-,0.78%
2010-06-22,79.23,79.03,79.51,78.41,-,0.32%
2010-06-23,79.69,78.78,80.34,78.05,-,0.58%
2010-06-24,80.0,79.56,80.38,79.19,-,0.39%
2010-06-25,80.35,79.96,80.52,79.92,-,0.44%
2010-06-28,79.99,80.37,80.76,79.21,-,-0.45%
2010-06-29,79.36,79.38,79.82,78.46,-,-0.79%
2010-06-30,79.0,79.23,79.5,78.06,-,-0.45%
2010-07-01,79.08,79.25,79.38,78.0,-,0.10%
2010-07-02,78.1,79.06,79.45,77.79,-,-1.24%
2010-07-04,78.07,78.07,78.07,78.07,-,-0.04%
2010-07-05,78.07,78.07,78.07,78.07,-,0.00%
2010-07-06,77.07,77.69,78.75,77.07,-,-1.28%
2010-07-07,77.65,77.16,78.16,76.58,-,0.75%
2010-07-08,77.52,77.96,78.34,77.1,-,-0.17%
2010-07-09,78.08,77.33,78.62,77.04,-,0.72%
2010-07-11,78.06,78.06,78.06,78.06,-,-0.03%
2010-07-12,77.13,77.93,77.95,76.86,-,-1.19%
2010-07-13,78.08,77.19,78.57,76.84,-,1.23%
2010-07-14,77.23,78.23,78.43,77.07,-,-1.09%
2010-07-15,78.8,77.2,78.93,77.14,-,2.03%
2010-07-16,79.9,78.54,81.01,78.51,-,1.40%
2010-07-18,80.01,80.01,80.01,80.01,-,0.14%
2010-07-19,78.82,80.33,81.08,78.7,-,-1.49%
2010-07-20,77.98,78.52,79.48,77.75,-,-1.07%
2010-07-21,78.84,78.16,79.39,78.08,-,1.10%
2010-07-22,79.67,78.93,79.67,78.62,-,1.05%
2010-07-23,80.46,79.65,80.46,79.43,-,0.99%
2010-07-25,80.46,80.46,80.46,80.46,-,0.00%
2010-07-26,81.21,80.66,81.21,80.15,-,0.93%
2010-07-27,81.33,81.03,81.52,80.48,-,0.15%
2010-07-30,82.68,80.66,82.82,80.36,-,1.66%
2010-08-01,82.7,82.7,82.7,82.7,-,0.02%
2010-08-02,83.89,82.24,84.13,81.98,-,1.44%
2010-08-03,84.45,84.1,84.54,83.17,-,0.67%
2010-08-04,83.95,84.38,84.68,83.68,-,-0.59%
2010-08-05,84.58,84.04,85.86,83.75,-,0.75%
2010-08-06,84.4,84.18,84.96,83.7,-,-0.21%
2010-08-08,84.34,84.34,84.34,84.34,-,-0.07%
2010-08-09,84.11,84.16,84.52,83.58,-,-0.27%
2010-08-10,84.34,84.08,84.63,82.63,-,0.27%
2010-08-11,84.35,84.34,84.6,83.79,-,0.01%
2010-08-12,86.64,84.23,88.25,83.28,-,2.71%
2010-08-13,88.0,86.73,89.43,86.53,-,1.57%
2010-08-15,88.0,88.0,88.0,88.0,-,0.00%
2010-08-16,87.35,87.63,88.16,87.05,-,-0.74%
2010-08-17,87.47,87.53,88.01,87.15,-,0.14%
2010-08-18,87.51,87.52,87.98,86.95,-,0.05%
2010-08-19,88.15,87.6,88.31,87.47,-,0.73%
2010-08-20,87.19,87.92,88.05,87.03,-,-1.09%
2010-08-22,87.08,87.08,87.08,87.08,-,-0.13%
2010-08-23,87.54,87.27,88.65,87.24,-,0.53%
2010-08-24,88.42,87.65,88.56,86.35,-,1.01%
2010-08-25,88.12,88.56,88.87,88.03,-,-0.34%
2010-08-26,89.15,88.05,89.62,88.05,-,1.17%
2010-08-27,89.02,89.29,90.17,88.86,-,-0.15%
2010-08-29,88.94,88.94,88.94,88.94,-,-0.09%
2010-08-30,89.54,89.01,89.95,88.78,-,0.67%
2010-08-31,88.98,89.51,90.45,88.98,-,-0.63%
2010-09-01,90.56,89.13,90.66,88.95,-,1.78%
2010-09-02,90.88,90.44,91.87,90.4,-,0.35%
2010-09-03,90.85,90.73,91.55,90.38,-,-0.03%
2010-09-05,90.9,90.9,90.9,90.9,-,0.06%
2010-09-06,90.9,90.9,90.9,90.9,-,0.00%
2010-09-07,91.13,91.53,93.72,90.84,-,0.25%
2010-09-08,90.59,91.19,91.61,90.46,-,-0.59%
2010-09-09,90.79,90.61,91.6,89.96,-,0.22%
2010-09-10,91.31,90.48,92.21,90.33,-,0.57%
2010-09-12,91.34,91.34,91.34,91.34,-,0.03%
2010-09-13,92.76,91.38,93.15,91.29,-,1.55%
2010-09-14,94.37,92.88,94.85,92.82,-,1.74%
2010-09-15,93.52,94.64,95.78,93.52,-,-0.90%
2010-09-16,95.52,93.75,96.46,93.51,-,2.14%
2010-09-17,98.72,95.79,98.72,95.79,-,3.35%
2010-09-20,99.39,98.77,101.96,98.77,-,0.68%
2010-09-21,101.62,99.38,102.36,99.38,-,2.24%
2010-09-22,99.78,101.49,103.33,99.57,-,-1.81%
2010-09-23,97.15,99.61,99.69,96.83,-,-2.64%
2010-09-24,100.27,97.17,100.27,96.54,-,3.21%
2010-09-27,103.94,101.45,103.94,101.35,-,3.66%
2010-09-28,105.26,103.94,106.36,103.94,-,1.27%
2010-09-29,100.97,105.29,106.06,100.97,-,-4.08%
2010-09-30,101.98,100.03,103.52,99.3,-,1.00%
2010-10-01,97.79,101.96,102.76,97.79,-,-4.11%
2010-10-04,97.64,97.75,98.31,95.42,-,-0.15%
2010-10-05,98.85,97.74,100.38,96.96,-,1.24%
2010-10-06,99.89,99.23,100.12,98.13,-,1.05%
2010-10-07,103.77,99.78,103.77,99.63,-,3.88%
2010-10-08,107.34,104.97,107.87,104.85,-,3.44%
2010-10-11,110.39,107.68,111.43,107.57,-,2.84%
2010-10-12,109.47,110.43,112.37,108.58,-,-0.83%
2010-10-13,111.31,109.5,111.84,109.15,-,1.68%
2010-10-14,114.96,111.45,114.96,110.95,-,3.28%
2010-10-15,109.83,119.5,119.55,109.61,-,-4.46%
2010-10-18,113.5,109.2,113.74,108.27,-,3.34%
2010-10-19,109.29,113.48,114.69,109.29,-,-3.71%
2010-10-20,114.37,109.81,114.37,109.46,-,4.65%
2010-10-21,115.49,114.46,117.57,113.93,-,0.98%
2010-10-22,119.73,115.95,119.73,115.26,-,3.67%
2010-10-25,124.79,121.1,124.79,121.1,-,4.23%
2010-10-26,128.13,126.9,130.47,123.63,-,2.68%
2010-10-27,123.55,128.14,128.54,123.55,-,-3.57%
2010-10-28,122.05,123.53,127.3,121.67,-,-1.21%
2010-10-29,124.62,121.88,126.45,121.74,-,2.11%
2010-11-01,129.38,126.05,129.38,126.04,-,3.82%
2010-11-02,134.63,130.26,134.88,129.49,-,4.06%
2010-11-03,136.03,134.62,139.18,132.36,-,1.04%
2010-11-04,139.51,136.28,140.66,135.05,-,2.56%
2010-11-05,142.27,139.7,144.59,138.72,-,1.98%
2010-11-08,147.62,144.42,147.62,144.22,-,3.76%
2010-11-09,151.24,147.83,155.45,147.28,-,2.45%
2010-11-10,147.09,153.8,158.12,145.14,-,-2.74%
2010-11-11,143.69,145.32,149.98,143.64,-,-2.31%
2010-11-12,140.08,141.81,141.99,139.1,-,-2.51%
2010-11-15,134.05,131.26,134.94,128.39,-,-4.30%
2010-11-16,129.1,134.6,136.98,129.1,-,-3.69%
2010-11-17,123.72,128.15,129.55,123.15,-,-4.17%
2010-11-18,129.35,124.03,129.41,123.5,-,4.55%
2010-11-19,123.08,129.11,129.11,123.08,-,-4.85%
2010-11-22,118.99,123.11,123.72,117.13,-,-3.32%
2010-11-23,111.52,118.2,118.23,111.52,-,-6.28%
2010-11-24,116.03,111.37,117.66,111.22,-,4.04%
2010-11-26,112.21,113.42,114.2,111.38,-,-3.29%
2010-11-29,115.96,112.13,115.96,112.13,-,3.34%
2010-11-30,117.28,115.55,118.9,113.79,-,1.14%
2010-12-01,121.57,117.37,121.57,116.96,-,3.66%
2010-12-02,126.67,123.32,126.67,122.81,-,4.20%
2010-12-03,132.67,128.98,132.67,127.46,-,4.74%
2010-12-06,129.72,133.9,135.27,128.05,-,-2.22%
2010-12-07,129.92,129.4,134.0,128.25,-,0.15%
2010-12-08,132.27,129.67,133.63,126.45,-,1.81%
2010-12-09,135.98,132.02,135.98,129.69,-,2.80%
2010-12-10,136.74,137.27,140.95,135.31,-,0.56%
2010-12-12,136.66,136.66,136.66,136.66,-,-0.06%
2010-12-13,140.82,137.15,140.99,136.94,-,3.04%
2010-12-14,144.23,143.61,146.44,143.3,-,2.42%
2010-12-15,142.2,144.25,145.33,141.07,-,-1.41%
2010-12-16,146.32,143.75,146.32,142.62,-,2.90%
2010-12-17,150.56,146.11,150.56,143.47,-,2.90%
2010-12-20,154.56,151.37,154.56,151.37,-,2.66%
2010-12-21,156.63,159.13,159.8,156.63,-,1.34%
2010-12-22,154.06,155.43,155.64,154.06,-,-1.64%
2010-12-23,148.06,149.03,155.37,148.06,-,-3.89%
2010-12-24,148.06,148.06,148.06,148.06,-,0.00%
2010-12-27,146.65,147.02,147.02,142.06,-,-0.95%
2010-12-28,144.72,146.47,149.47,144.08,-,-1.32%
2010-12-29,140.64,143.89,146.28,140.38,-,-2.82%
2010-12-30,143.46,140.17,144.2,137.85,-,2.01%
2010-12-31,143.7,144.21,147.92,143.55,-,0.17%
2011-01-03,141.38,144.59,146.4,141.38,-,-1.61%
2011-01-04,144.93,141.18,144.93,139.82,-,2.51%
2011-01-05,145.39,143.75,147.89,142.05,-,0.32%
2011-01-06,141.35,146.2,149.06,141.12,-,-2.78%
2011-01-07,140.31,141.05,142.49,139.64,-,-0.74%
2011-01-10,143.33,140.91,144.72,140.91,-,2.15%
2011-01-11,147.62,143.22,147.62,143.17,-,2.99%
2011-01-12,150.14,149.45,152.53,147.73,-,1.71%
2011-01-13,144.23,151.47,151.49,143.73,-,-3.94%
2011-01-14,142.17,144.03,145.92,141.2,-,-1.43%
2011-01-17,142.16,142.16,142.16,142.16,-,-0.01%
2011-01-18,146.22,143.16,146.22,142.9,-,2.86%
2011-01-19,149.93,148.65,151.32,147.78,-,2.54%
2011-01-20,152.8,149.55,152.97,148.06,-,1.91%
2011-01-21,156.97,153.8,156.97,153.78,-,2.73%
2011-01-23,156.94,156.94,156.94,156.94,-,-0.02%
2011-01-24,161.91,160.71,161.97,160.71,-,3.17%
2011-01-25,162.59,163.51,167.67,158.16,-,0.42%
2011-01-26,166.85,163.28,167.42,160.84,-,2.62%
2011-01-27,169.7,168.5,172.85,166.37,-,1.71%
2011-01-28,165.36,169.82,171.05,164.53,-,-2.56%
2011-01-31,170.13,165.85,170.13,165.57,-,2.88%
2011-02-01,172.47,170.15,172.47,169.28,-,1.38%
2011-02-02,176.24,174.05,177.86,173.23,-,2.19%
2011-02-03,171.34,179.79,181.9,170.87,-,-2.78%
2011-02-04,168.05,171.41,172.31,167.78,-,-1.92%
2011-02-07,176.22,166.13,176.22,164.8,-,4.86%
2011-02-08,175.88,174.71,178.01,172.96,-,-0.19%
2011-02-09,181.7,175.52,183.59,173.69,-,3.31%
2011-02-10,186.46,183.48,187.58,183.01,-,2.62%
2011-02-11,186.3,186.87,189.41,182.53,-,-0.09%
2011-02-14,182.77,186.57,187.03,182.01,-,-1.89%
2011-02-15,188.65,183.43,189.32,183.43,-,3.21%
2011-02-16,194.96,189.87,194.96,189.46,-,3.35%
2011-02-17,201.96,201.85,202.55,199.87,-,3.59%
2011-02-18,194.99,208.96,208.96,194.46,-,-3.45%
2011-02-22,188.05,188.71,189.24,187.89,-,-3.56%
2011-02-23,185.74,181.82,187.71,180.91,-,-1.23%
2011-02-24,177.48,185.85,186.22,177.22,-,-4.44%
2011-02-25,184.04,176.22,184.62,175.15,-,3.69%
2011-02-28,191.24,187.92,191.62,187.32,-,3.91%
2011-03-01,194.19,198.24,199.12,191.68,-,1.55%
2011-03-02,200.63,194.74,200.96,193.47,-,3.31%
2011-03-03,207.8,206.12,207.8,200.82,-,3.58%
2011-03-04,212.71,207.43,213.85,206.46,-,2.36%
2011-03-07,213.84,214.99,219.71,213.18,-,0.53%
2011-03-08,207.34,213.85,215.38,207.02,-,-3.04%
2011-03-09,204.87,205.35,213.4,202.49,-,-1.19%
2011-03-10,201.93,204.51,207.63,200.42,-,-1.43%
2011-03-11,204.9,201.43,208.99,196.66,-,1.47%
2011-03-14,197.73,205.39,206.57,197.73,-,-3.50%
2011-03-15,190.92,196.87,199.54,190.63,-,-3.44%
2011-03-16,185.71,189.55,198.32,185.12,-,-2.73%
2011-03-17,192.16,186.25,195.0,185.05,-,3.48%
2011-03-18,199.81,196.24,199.81,195.39,-,3.98%
2011-03-21,199.98,201.54,204.53,197.38,-,0.08%
2011-03-22,205.98,200.24,205.98,197.54,-,3.00%
2011-03-23,201.62,209.48,209.92,198.94,-,-2.12%
2011-03-24,209.43,201.88,209.43,196.88,-,3.88%
2011-03-25,204.62,209.46,211.08,202.65,-,-2.30%
2011-03-28,197.24,203.15,203.85,197.24,-,-3.60%
2011-03-29,194.52,196.35,200.93,194.18,-,-1.38%
2011-03-30,195.29,195.3,199.9,192.29,-,0.40%
2011-03-31,200.84,194.47,200.84,192.54,-,2.84%
2011-04-01,195.77,200.54,200.54,195.07,-,-2.52%
2011-04-04,195.76,194.65,196.45,192.24,-,-0.00%
2011-04-05,200.43,195.48,202.95,188.88,-,2.38%
2011-04-06,208.13,199.99,208.13,199.35,-,3.84%
2011-04-07,207.96,212.08,215.09,207.18,-,-0.08%
2011-04-08,203.49,208.35,212.29,202.52,-,-2.15%
2011-04-11,191.73,191.02,193.8,187.32,-,-5.78%
2011-04-12,185.83,191.47,192.25,183.84,-,-3.07%
2011-04-13,180.48,187.98,189.1,178.66,-,-2.88%
2011-04-14,178.15,180.56,181.01,176.96,-,-1.29%
2011-04-15,177.3,178.27,179.55,176.48,-,-0.48%
2011-04-18,178.15,177.39,179.79,173.15,-,0.48%
2011-04-19,171.1,178.35,179.07,171.1,-,-3.96%
2011-04-20,167.24,170.82,174.55,166.27,-,-2.26%
2011-04-21,168.04,167.13,169.57,164.17,-,0.47%
2011-04-22,168.0,168.0,168.0,168.0,-,-0.02%
2011-04-25,166.47,168.96,172.28,165.26,-,-0.91%
2011-04-26,160.4,165.84,165.84,160.35,-,-3.65%
2011-04-27,153.07,160.16,160.38,153.07,-,-4.57%
2011-04-28,151.74,152.85,154.94,146.53,-,-0.87%
2011-04-29,157.96,152.23,158.26,147.82,-,4.10%
2011-05-02,155.03,157.93,158.43,151.13,-,-1.85%
2011-05-03,156.7,154.38,158.84,153.55,-,1.08%
2011-05-04,151.4,156.69,157.36,151.4,-,-3.38%
2011-05-05,146.35,151.4,151.4,144.51,-,-3.34%
2011-05-06,146.46,146.73,149.05,143.82,-,0.08%
2011-05-09,145.38,145.18,148.22,143.21,-,-0.73%
2011-05-10,151.46,145.1,151.46,143.01,-,4.18%
2011-05-11,151.27,152.2,155.11,147.78,-,-0.12%
2011-05-12,144.02,151.27,151.9,144.02,-,-4.79%
2011-05-13,145.93,143.23,148.48,142.18,-,1.32%
2011-05-16,151.35,146.57,151.35,145.3,-,3.72%
2011-05-17,155.14,152.1,157.85,150.95,-,2.50%
2011-05-18,158.16,155.75,160.67,155.53,-,1.95%
2011-05-19,155.37,159.57,161.29,153.8,-,-1.77%
2011-05-20,156.12,155.16,157.0,150.21,-,0.49%
2011-05-23,154.8,156.06,157.43,153.26,-,-0.85%
2011-05-24,155.37,154.24,157.7,153.55,-,0.37%
2011-05-25,155.88,154.05,159.53,153.8,-,0.33%
2011-05-26,150.99,156.21,158.29,150.76,-,-3.14%
2011-05-27,153.53,151.16,154.1,151.04,-,1.68%
2011-05-31,158.69,153.25,159.09,153.18,-,3.36%
2011-06-01,161.53,160.51,162.93,158.52,-,1.79%
2011-06-02,164.48,161.67,166.19,159.2,-,1.82%
2011-06-03,161.14,164.54,168.35,160.74,-,-2.03%
2011-06-06,155.6,159.27,159.76,155.6,-,-3.43%
2011-06-07,148.6,154.63,155.99,148.57,-,-4.50%
2011-06-08,147.01,147.74,150.07,144.32,-,-1.07%
2011-06-09,151.05,146.2,151.05,145.4,-,2.75%
2011-06-10,149.98,152.25,154.42,148.57,-,-0.71%
2011-06-13,139.73,139.59,142.46,136.65,-,-6.83%
2011-06-14,138.54,139.27,139.96,136.68,-,-0.85%
2011-06-15,135.27,138.73,139.41,132.7,-,-2.36%
2011-06-16,128.04,133.35,134.45,127.84,-,-5.34%
2011-06-17,130.13,127.03,130.65,123.58,-,1.64%
2011-06-20,128.99,129.1,132.43,127.9,-,-0.88%
2011-06-21,130.26,129.63,133.0,129.39,-,0.98%
2011-06-22,127.9,129.41,131.86,125.38,-,-1.81%
