Date,Price,Open,High,Low,Vol.,Change %
2016-04-25,17.789,15.02,17.99,15.015,29.27K,15.06%
2016-03-25,15.46,14.925,16.15,14.725,8.00K,3.79%
2016-02-25,14.895999999999999,14.245,15.785,14.235,25.17K,4.69%
2016-01-25,14.229000000000001,14.1,14.385,13.71,0.55K,3.30%
2015-12-25,13.775,14.04,14.605,13.635,1.83K,-1.96%
2015-11-25,14.05,15.385,15.385,13.905,18.97K,-9.74%
2015-10-25,15.565999999999999,14.515,16.25,14.41,0.24K,7.26%
2015-09-25,14.513,14.62,15.265,14.265,2.44K,-0.44%
2015-08-25,14.577,14.73,15.51,14.045,15.26K,-1.15%
2015-07-25,14.745999999999999,15.635,15.695,14.33,3.17K,-5.18%
2015-06-25,15.550999999999998,16.635,17.1,15.415,21.65K,-6.79%
2015-05-25,16.684,16.09,17.71,15.905,2.23K,3.47%
2015-04-25,16.124000000000002,16.62,17.08,15.815,19.44K,-2.76%
2015-03-25,16.581,16.585,17.325,15.27,2.41K,0.41%
2015-02-25,16.512999999999998,17.32,17.6,16.295,19.48K,-3.95%
2015-01-25,17.192,15.79,18.355,15.535,0.84K,10.45%
2014-12-25,15.565,15.39,17.18,14.1,4.25K,0.49%
2014-11-25,15.489,16.035,16.65,15.045,28.92K,-3.66%
2014-10-25,16.077,16.95,17.7,15.86,1.10K,-5.46%
2014-09-25,17.006,19.405,19.47,16.87,2.61K,-12.33%
2014-08-25,19.398,20.295,20.36,19.285,22.42K,-4.79%
2014-07-25,20.373,21.01,21.525,20.435,2.35K,-3.02%
2014-06-25,21.006999999999998,18.75,21.205,18.675,20.06K,12.62%
2014-05-25,18.653,19.17,19.915,18.605,3.51K,-2.44%
2014-04-25,19.119,19.94,20.215,19.025,20.60K,-3.12%
2014-03-25,19.734,21.35,21.71,19.63,3.11K,-6.93%
2014-02-25,21.204,19.13,21.895,19.09,18.04K,10.99%
2014-01-25,19.105,20.31,20.53,19.06,1.24K,-1.21%
2013-12-25,19.339000000000002,19.91,20.4,18.845,4.94K,-3.21%
2013-11-25,19.980999999999998,21.87,21.88,19.585,28.84K,-8.48%
2013-10-25,21.831999999999997,21.665,23.0,20.675,0.49K,0.81%
2013-09-25,21.656,23.2,24.46,21.21,4.95K,-7.70%
2013-08-25,23.463,19.61,24.985,19.46,22.46K,19.61%
2013-07-25,19.617,19.485,20.52,18.685,3.99K,0.85%
2013-06-25,19.451,22.335,22.87,18.185,23.82K,-12.49%
2013-05-25,22.228,24.25,24.375,21.01,6.15K,-7.94%
2013-04-25,24.144000000000002,27.96,27.975,22.6,22.60K,-14.66%
2013-03-25,28.291999999999998,28.485,29.29,27.955,3.22K,-0.36%
2013-02-25,28.395,31.6,32.02,28.315,27.13K,-9.38%
2013-01-25,31.335,30.63,32.315,29.21,0.72K,3.85%
2012-12-25,30.173000000000002,33.5,33.85,29.62,5.82K,-9.13%
2012-11-25,33.204,32.47,34.395,30.785,17.79K,2.84%
2012-10-25,32.288000000000004,34.375,34.98,31.65,0.65K,-6.46%
2012-09-25,34.516999999999996,31.66,35.09,31.52,3.72K,10.03%
2012-08-25,31.37,27.05,31.7,26.965,15.75K,12.46%
2012-07-25,27.895,27.44,28.37,26.445,4.08K,1.14%
2012-06-25,27.58,27.72,29.245,26.07,26.32K,-0.58%
2012-05-25,27.741,31.045,31.28,26.895,2.27K,-10.39%
2012-04-25,30.959,33.105,33.105,30.55,24.81K,-4.65%
2012-03-25,32.469,34.62,35.615,31.19,4.24K,-6.11%
2012-02-25,34.583,33.17,37.48,32.7,31.68K,4.06%
2012-01-25,33.233000000000004,28.165,33.8,28.11,1.57K,19.22%
2011-12-25,27.875,32.715,33.555,26.385,3.14K,-14.84%
2011-11-25,32.731,32.87,35.04,31.02,19.32K,-4.68%
2011-10-25,34.336999999999996,29.965,35.455,28.41,0.69K,14.30%
2011-09-25,30.041,41.585,43.395,26.585,5.33K,-27.96%
2011-08-25,41.699,39.625,44.15,37.215,22.45K,4.01%
2011-07-25,40.092,34.68,41.42,33.465,8.61K,15.17%
2011-06-25,34.812,38.225,38.335,33.58,38.18K,-9.11%
2011-05-25,38.303000000000004,47.97,48.085,32.595,10.43K,-21.16%
2011-04-25,48.583999999999996,37.5,49.52,37.18,45.20K,28.28%
2011-03-25,37.872,33.885,38.13,33.6,9.94K,12.03%
2011-02-25,33.804,27.995,34.01,27.995,42.89K,19.98%
2011-01-25,28.174,30.45,31.195,26.505,1.31K,-8.85%
2010-12-25,30.91,28.095,30.9,28.01,6.27K,9.67%
2010-11-25,28.185,24.865,28.915,24.115,57.97K,14.76%
2010-10-25,24.56,21.96,24.7,21.96,0.39K,12.67%
2010-09-25,21.798000000000002,19.385,21.88,19.3,4.42K,12.37%
2010-08-25,19.398,18.435,19.4,17.925,8.66K,7.84%
2010-07-25,17.987000000000002,18.585,18.66,17.43,4.30K,-3.66%
2010-06-25,18.671,18.505,19.18,17.31,15.69K,1.41%
2010-05-25,18.410999999999998,18.625,19.8,17.09,6.20K,-1.07%
2010-04-25,18.611,17.56,18.765,17.56,24.65K,6.28%
2010-03-25,17.512,16.5,17.565,16.32,6.58K,6.13%
2010-02-25,16.5,16.19,16.72,15.0,41.32K,1.96%
2010-01-25,16.183,16.885,18.795,16.1,0.56K,-3.80%
2009-12-25,16.822,18.47,19.42,16.76,7.17K,-9.05%
2009-11-25,18.495,16.93,18.9,16.885,33.61K,13.84%
2009-10-25,16.246,16.59,17.845,16.035,0.32K,-2.34%
2009-09-25,16.636,14.885,17.555,14.65,4.36K,11.67%
2009-08-25,14.898,14.02,15.1,13.61,19.72K,6.93%
2009-07-25,13.933,13.6,14.05,12.48,3.82K,2.64%
2009-06-25,13.574000000000002,15.85,15.885,13.435,14.06K,-12.99%
2009-05-25,15.6,12.335,15.75,12.04,3.11K,26.78%
2009-04-25,12.305,12.83,13.105,12.035,21.78K,-5.16%
2009-03-25,12.975,13.09,13.85,11.94,5.96K,-0.84%
2009-02-25,13.085,12.5,14.365,12.27,27.70K,4.18%
2009-01-25,12.56,11.195,12.59,10.37,1.84K,11.45%
2008-12-25,11.27,10.24,11.41,9.135,3.18K,10.65%
2008-11-25,10.185,10.295,10.455,8.83,17.60K,4.68%
2008-10-25,9.73,12.57,12.57,8.78,1.56K,-20.45%
2008-09-25,12.231,13.77,13.77,10.28,5.94K,-10.11%
2008-08-25,13.607000000000001,17.65,17.65,12.8,27.63K,-23.34%
2008-07-25,17.75,17.44,19.375,16.83,3.19K,1.89%
2008-06-25,17.42,16.85,17.88,16.465,27.32K,3.52%
2008-05-25,16.827,16.97,18.29,15.995,3.65K,1.97%
2008-04-25,16.502,16.885,17.86,16.365,20.85K,-4.47%
2008-03-25,17.275,19.78,21.185,16.77,5.19K,-12.79%
2008-02-25,19.808,16.89,19.925,16.445,22.95K,16.88%
2008-01-25,16.948,15.34,16.875,15.085,2.13K,14.54%
2007-12-25,14.797,13.96,14.825,13.6,3.26K,5.97%
2007-11-25,13.963,14.74,15.485,13.76,21.67K,-2.88%
2007-10-25,14.377,13.71,14.45,13.205,0.12K,4.23%
2007-09-25,13.794,12.095,13.815,12.0,2.73K,14.35%
2007-08-25,12.062999999999999,12.955,12.955,11.725,13.45K,-6.85%
2007-07-25,12.95,12.405,13.42,12.405,3.34K,4.83%
2007-06-25,12.353,13.765,13.765,12.265,19.50K,-7.88%
2007-05-25,13.409,13.42,13.585,12.785,2.39K,-0.27%
2007-04-25,13.445,13.1,14.1,13.02,18.83K,0.41%
2007-03-25,13.39,14.23,14.305,12.47,3.61K,-5.04%
2007-02-25,14.1,13.62,14.72,13.3,23.99K,4.34%
2007-01-25,13.514000000000001,12.72,13.55,12.2,0.99K,5.43%
2006-12-25,12.818,13.9,14.185,12.23,2.80K,-7.95%
2006-11-25,13.925,13.62,14.0,13.54,18.47K,14.03%
2006-10-25,12.212,11.03,11.28,11.03,0.19K,6.66%
2006-09-25,11.45,12.87,13.26,10.45,3.06K,-11.24%
2006-08-25,12.9,12.2,12.93,12.15,15.09K,13.91%
2006-07-25,11.325,10.86,11.78,10.65,3.30K,4.54%
2006-06-25,10.833,12.1,12.14,9.75,14.63K,-12.62%
2006-05-25,12.398,13.58,14.97,12.0,6.72K,-8.23%
2006-04-25,13.51,11.63,13.76,11.63,24.08K,17.68%
2006-03-25,11.48,9.735,11.62,9.64,6.02K,18.11%
2006-02-25,9.72,9.82,9.82,9.25,20.29K,-1.32%
2006-01-25,9.85,9.03,9.87,8.805,0.98K,11.68%
2005-12-25,8.82,8.275,9.17,8.19,4.81K,6.52%
2005-11-25,8.28,7.4,8.365,7.4,36.98K,9.67%
2005-10-25,7.55,7.67,7.74,7.62,0.59K,1.23%
2005-09-25,7.457999999999999,6.825,7.39,6.81,2.47K,9.98%
2005-08-25,6.781000000000001,6.92,6.95,6.63,19.52K,-6.31%
2005-07-25,7.2379999999999995,6.87,7.15,6.81,2.08K,2.99%
2005-06-25,7.028,7.58,7.58,6.99,15.21K,-5.59%
2005-05-25,7.444,6.925,7.18,6.77,4.56K,7.84%
2005-04-25,6.903,7.1,7.15,6.85,18.59K,-3.72%
2005-03-25,7.17,7.345,7.64,6.86,4.37K,-2.57%
2005-02-25,7.359,6.52,7.42,6.52,24.04K,9.23%
2005-01-25,6.737,6.74,6.89,6.415,0.39K,-1.03%
2004-12-25,6.807,7.715,8.19,6.6,3.98K,-11.86%
2004-11-25,7.723,7.47,7.82,7.47,28.35K,5.91%
2004-10-25,7.292000000000001,7.26,7.34,7.26,0.35K,5.44%
2004-09-25,6.916,6.735,6.82,6.065,2.80K,2.14%
2004-08-25,6.771,6.9,6.9,6.59,14.64K,3.37%
2004-07-25,6.55,5.835,6.75,5.83,2.28K,13.40%
2004-06-25,5.776,5.9079999999999995,5.99,5.73,18.58K,-5.39%
2004-05-25,6.105,6.07,6.16,5.495,2.00K,4.06%
2004-04-25,5.867000000000001,8.075,8.105,5.9,0.34K,-26.07%
2004-03-25,7.936,6.7,7.75,6.57,4.95K,18.52%
2004-02-25,6.696000000000001,6.115,6.78,6.115,19.23K,7.20%
2004-01-25,6.246,6.2,6.67,6.15,0.43K,4.92%
2003-12-25,5.952999999999999,5.36,5.96,5.355,3.58K,11.17%
2003-11-25,5.355,5.055,5.39,5.055,3.93K,5.85%
2003-10-25,5.059,4.87,5.17,4.805,0.14K,-1.52%
2003-09-25,5.1370000000000005,5.135,5.365,4.97,3.45K,0.55%
2003-08-25,5.109,4.82,5.18,4.82,9.10K,-0.14%
2003-07-25,5.1160000000000005,4.68,5.175,4.64,1.96K,13.19%
2003-06-25,4.52,4.5,4.65,4.49,9.79K,-0.13%
2003-05-25,4.526,4.655,4.88,4.58,1.82K,-2.41%
2003-04-25,4.638,4.45,4.66,4.45,11.86K,3.97%
2003-03-25,4.461,4.58,4.69,4.35,1.42K,-4.17%
2003-02-25,4.655,4.55,4.55,4.54,0.04K,-4.08%
2003-01-25,4.853,4.88,4.885,4.76,0.67K,1.08%
2002-12-25,4.801,4.425,4.78,4.4,3.17K,8.77%
2002-11-25,4.414,4.56,4.56,4.405,3.51K,-1.89%
2002-10-25,4.499,4.315,4.35,4.3,0.42K,-0.68%
2002-09-25,4.53,4.461,4.67,4.43,1.64K,2.10%
2002-08-25,4.437,4.5,4.56,4.42,5.99K,-3.44%
2002-07-25,4.595,4.845,5.14,4.61,3.22K,-4.92%
2002-06-25,4.833,5.15,5.15,4.8,14.47K,-3.84%
2002-05-25,5.026,4.52,4.98,4.51,2.12K,10.90%
2002-04-25,4.532,4.7,4.7,4.505,9.64K,-2.35%
2002-03-25,4.641,4.485,4.63,4.455,1.20K,3.20%
2002-02-25,4.497,4.28,4.51,4.28,10.58K,6.67%
2002-01-25,4.216,4.58,4.72,4.575,0.23K,-7.93%
2001-12-25,4.579,4.135,4.56,4.08,1.29K,10.93%
2001-11-25,4.128,4.14,4.16,4.05,10.58K,-2.04%
2001-10-25,4.2139999999999995,4.67,4.67,4.15,0.11K,-9.32%
2001-09-25,4.647,4.155,4.66,4.135,1.18K,11.65%
2001-08-25,4.162,4.21,4.21,4.14,13.19K,-1.14%
2001-07-25,4.21,4.26,4.28,4.18,1.39K,-1.91%
2001-06-25,4.292,4.32,4.4,4.28,21.68K,-2.37%
2001-05-25,4.396,4.31,4.635,4.305,0.97K,1.76%
2001-04-25,4.32,4.38,4.41,4.31,12.30K,0.98%
2001-03-25,4.2780000000000005,4.485,4.52,4.27,3.48K,-4.34%
2001-02-25,4.4719999999999995,4.74,4.74,4.39,14.57K,-6.66%
2001-01-25,4.791,4.5,4.77,4.5,0.35K,4.49%
2000-12-25,4.585,4.675,4.765,4.55,2.87K,-1.90%
2000-11-25,4.6739999999999995,4.7,4.71,4.6,28.27K,-1.68%
2000-10-25,4.754,4.84,4.84,4.77,0.01K,-2.96%
2000-09-25,4.899,4.985,5.035,4.83,5.43K,-2.08%
2000-08-25,5.003,4.88,5.045,4.82,19.13K,-0.06%
2000-07-25,5.006,5.02,5.04,4.91,1.80K,-0.54%
2000-06-25,5.033,4.98,5.06,4.97,19.98K,1.86%
2000-05-25,4.941,4.94,5.135,4.9,2.62K,-0.38%
2000-04-25,4.96,5.05,5.05,4.925,17.32K,-1.20%
2000-03-25,5.02,5.07,5.18,4.97,2.98K,-0.55%
2000-02-25,5.048,5.26,5.42,5.02,17.43K,-4.52%
2000-01-25,5.287000000000001,5.29,5.29,5.11,0.48K,-2.33%
1999-12-25,5.412999999999999,5.18,5.37,5.035,2.48K,4.50%
1999-11-25,5.18,5.18,5.25,5.12,17.97K,0.15%
1999-10-25,5.172000000000001,5.54,5.54,5.54,0.40K,-7.20%
1999-09-25,5.5729999999999995,5.145,5.8,5.065,1.81K,8.17%
1999-08-25,5.152,5.362,5.485,5.03,11.22K,-5.33%
1999-07-25,5.442,5.2,5.442,5.055,3.97K,2.85%
1999-06-25,5.291,4.93,5.31,4.93,16.64K,8.31%
1999-05-25,4.885,5.385,5.56,5.025,3.63K,-9.65%
1999-04-25,5.407,4.98,5.45,4.915,10.04K,8.57%
1999-03-25,4.98,5.69,5.69,4.975,7.97K,-11.62%
1999-02-25,5.635,5.24,5.66,5.24,15.74K,7.91%
1999-01-25,5.222,4.93,5.3,4.88,0.17K,4.69%
1998-12-25,4.988,4.83,5.035,4.56,3.41K,3.38%
1998-11-25,4.825,5.013999999999999,5.121,4.81,19.36K,-4.02%
1998-10-25,5.027,5.255,5.255,4.76,0.28K,-5.51%
1998-09-25,5.32,4.63,5.25,4.615,6.58K,15.20%
1998-08-25,4.618,5.35,5.443,4.615,17.55K,-15.23%
1998-07-25,5.4479999999999995,5.5,5.79,5.24,3.51K,-1.07%
1998-06-25,5.507000000000001,5.31,5.55,4.98,17.34K,8.51%
1998-05-25,5.075,6.18,6.29,4.99,3.10K,-17.99%
1998-04-25,6.188,6.66,6.66,6.045,11.90K,-4.02%
1998-03-25,6.447,6.48,6.56,5.62,5.78K,0.26%
1998-02-25,6.43,6.75,7.07,5.84,35.55K,5.36%
1998-01-25,6.103,5.87,6.1,5.52,1.09K,2.87%
1997-12-25,5.933,5.23,6.35,5.15,5.31K,13.64%
1997-11-25,5.221,4.825,5.412000000000001,4.77,19.80K,10.68%
1997-10-25,4.717,5.142,5.2620000000000005,4.717,0.49K,-9.06%
1997-09-25,5.187,4.65,5.25,4.55,50.01K,12.37%
1997-08-25,4.6160000000000005,4.449,4.79,4.297,17.39K,3.29%
1997-07-25,4.468999999999999,4.62,4.66,4.185,18.58K,-2.85%
1997-06-25,4.6,4.85,4.85,4.58,14.58K,-1.14%
1997-05-25,4.6530000000000005,4.66,4.89,4.63,4.28K,0.13%
1997-04-25,4.647,4.705,4.705,4.6,19.13K,-8.02%
1997-03-25,5.052,5.28,5.39,5.03,3.82K,-4.86%
1997-02-25,5.31,4.91,5.335,4.91,18.97K,8.35%
1997-01-25,4.901,4.63,5.01,4.6,0.31K,3.40%
1996-12-25,4.74,4.68,4.89,4.64,4.35K,0.55%
1996-11-25,4.7139999999999995,4.79,4.92,4.66,19.50K,-1.55%
1996-10-25,4.788,4.82,5.0,4.805,0.45K,-0.85%
1996-09-25,4.829,5.175,5.175,4.8,5.15K,-6.67%
1996-08-25,5.1739999999999995,5.05,5.19,5.02,15.51K,1.02%
1996-07-25,5.122000000000001,5.0,5.13,4.86,1.85K,2.87%
1996-06-25,4.979,5.35,5.355,4.955,32.40K,-7.47%
1996-05-25,5.381,5.3,5.505,5.23,2.49K,1.70%
1996-04-25,5.291,5.51,5.51,5.2,13.46K,-4.15%
1996-03-25,5.52,5.5,5.705,5.32,2.98K,0.42%
1996-02-25,5.497000000000001,5.72,5.8,5.42,26.74K,-1.22%
1996-01-25,5.565,5.12,5.575,5.12,0.49K,7.79%
1995-12-25,5.162999999999999,5.18,5.24,5.05,5.15K,-0.44%
1995-11-25,5.186,5.3,5.425,5.09,23.55K,-2.83%
1995-10-25,5.337000000000001,5.3,5.419,5.263,0.62K,-1.80%
1995-09-25,5.435,5.28,5.515,5.13,5.28K,2.33%
1995-08-25,5.311,5.138999999999999,5.789,5.11,23.04K,5.57%
1995-07-25,5.031000000000001,5.025,5.41,4.98,3.47K,0.34%
1995-06-25,5.013999999999999,5.2,5.44,4.98,16.58K,-5.16%
1995-05-25,5.287000000000001,5.72,6.16,5.1,5.20K,-7.60%
1995-04-25,5.722,5.21,5.93,5.21,14.76K,8.11%
1995-03-25,5.292999999999999,4.44,5.25,4.34,4.03K,17.28%
1995-02-25,4.513,4.665,4.74,4.43,29.09K,-2.93%
1995-01-25,4.649,4.815,4.885,4.635,0.11K,-4.62%
1994-12-25,4.874,4.88,4.935,4.53,3.89K,-0.45%
1994-11-25,4.896,5.11,5.26,4.84,33.25K,-6.60%
1994-10-25,5.242000000000001,5.615,5.615,5.585,0.50K,-6.54%
1994-09-25,5.609,5.41,5.73,5.375,2.46K,3.05%
1994-08-25,5.443,5.305,5.45,5.063,13.39K,2.37%
1994-07-25,5.317,5.36,5.47,5.12,2.37K,-1.17%
1994-06-25,5.38,5.285,5.51,5.215,13.91K,-2.71%
1994-05-25,5.53,5.32,5.745,5.05,5.59K,3.60%
1994-04-25,5.337999999999999,5.44,5.44,5.07,21.53K,-7.50%
1994-03-25,5.771,5.33,5.79,5.16,6.34K,7.75%
1994-02-25,5.356,5.27,5.37,5.16,23.65K,4.53%
1994-01-25,5.124,5.085,5.33,5.0,0.06K,0.73%
1993-12-25,5.087,4.4,5.14,4.375,5.65K,15.09%
1993-11-25,4.42,4.19,4.625,4.19,27.63K,1.49%
1993-10-25,4.355,4.04,4.465,4.02,0.11K,7.24%
1993-09-25,4.061,4.83,4.84,3.91,2.88K,-16.06%
1993-08-25,4.838,5.375,5.4,4.54,7.98K,-10.27%
1993-07-25,5.392,4.54,5.27,4.53,5.16K,18.30%
1993-06-25,4.558,4.44,4.62,4.23,15.70K,-1.15%
1993-05-25,4.611000000000001,4.45,4.72,4.225,2.89K,5.06%
1993-04-25,4.388999999999999,3.87,4.4,3.835,5.51K,13.12%
1993-03-25,3.88,3.565,3.9,3.53,4.30K,8.84%
1993-02-25,3.565,3.66,3.7560000000000002,3.525,21.96K,-2.38%
1993-01-25,3.6519999999999997,3.64,3.7,3.64,0.31K,-0.54%
1992-12-25,3.6719999999999997,3.735,3.785,3.63,3.89K,-1.58%
1992-11-25,3.7310000000000003,3.785,3.885,3.67,4.39K,-0.53%
1992-10-25,3.7510000000000003,3.75,3.79,3.725,13.23K,0.32%
1992-09-25,3.739,3.73,3.88,3.665,3.30K,0.24%
1992-08-25,3.73,3.875,3.955,3.63,8.55K,-5.02%
1992-07-25,3.927,4.03,4.07,3.82,2.60K,-2.51%
1992-06-25,4.0280000000000005,4.0,4.09,3.955,12.69K,0.37%
1992-05-25,4.013,4.0,4.135,3.975,4.81K,0.63%
1992-04-25,3.988,4.075,4.1,3.91,9.95K,-3.44%
1992-03-25,4.13,4.07,4.195,4.0,3.87K,0.73%
1992-02-25,4.1,4.155,4.205,4.05,16.94K,-1.61%
1992-01-25,4.167,3.855,4.33,3.855,15.44K,7.31%
1991-12-25,3.883,4.06,4.08,3.785,5.72K,-4.29%
1991-11-25,4.0569999999999995,4.055,4.09,3.995,23.30K,-0.81%
1991-10-25,4.09,4.16,4.16,4.06,2.43K,-0.97%
1991-09-25,4.13,3.825,4.275,3.81,2.93K,8.48%
1991-08-25,3.807,4.029,4.029,3.785,16.17K,-6.12%
1991-07-25,4.055,4.43,4.52,3.984,4.36K,-8.34%
1991-06-25,4.4239999999999995,4.156000000000001,4.55,4.13,19.75K,7.96%
1991-05-25,4.098,3.97,4.16,3.92,3.60K,3.25%
1991-04-25,3.969,3.94,4.1,3.855,17.26K,3.12%
1991-03-25,3.8489999999999998,3.72,4.195,3.695,4.63K,3.22%
1991-02-25,3.7289999999999996,3.852,3.852,3.508,28.18K,-2.64%
1991-01-25,3.83,4.18,4.288,3.7510000000000003,2.05K,-8.64%
1990-12-25,4.192,4.115,4.31,3.93,8.01K,1.70%
1990-11-25,4.122,4.23,4.2669999999999995,4.045,29.26K,-0.75%
1990-10-25,4.1530000000000005,4.63,4.69,4.05,0.93K,-12.77%
1990-09-25,4.761,4.761,4.915,4.695,5.23K,0.04%
1990-08-25,4.7589999999999995,4.77,5.28,4.74,10.45K,-0.58%
1990-07-25,4.787,4.89,4.98,4.77,6.89K,-2.05%
1990-06-25,4.887,5.09,5.09,4.74,23.71K,-3.69%
1990-05-25,5.074,4.94,5.2829999999999995,4.94,4.95K,2.88%
1990-04-25,4.9319999999999995,4.935,5.18,4.86,15.86K,-0.26%
1990-03-25,4.945,5.12,5.16,4.89,4.95K,-3.55%
1990-02-25,5.127000000000001,5.22,5.35,5.05,24.94K,-1.29%
1990-01-25,5.194,5.17,5.33,5.12,1.80K,-0.27%
1989-12-25,5.207999999999999,5.68,5.74,5.12,5.98K,-8.12%
1989-11-25,5.667999999999999,5.135,5.874,5.135,18.80K,9.42%
1989-10-25,5.18,5.22,5.279,5.02,0.85K,-0.88%
1989-09-25,5.226,5.06,5.31,5.02,4.67K,3.59%
1989-08-25,5.045,5.19,5.31,5.04,18.49K,-4.25%
1989-07-25,5.269,5.26,5.41,5.105,3.36K,2.21%
1989-06-25,5.155,5.185,5.4639999999999995,5.1,19.47K,-0.10%
1989-05-25,5.16,5.65,5.68,5.06,5.53K,-7.87%
1989-04-25,5.601,5.78,5.867999999999999,5.57,25.97K,-3.06%
1989-03-25,5.778,5.82,6.19,5.72,11.54K,-0.79%
1989-02-25,5.824,5.875,5.965,5.795,26.22K,0.55%
1989-01-25,5.792000000000001,6.055,6.2,5.77,0.98K,-4.07%
1988-12-25,6.037999999999999,6.17,6.28,6.01,8.03K,-1.60%
1988-11-25,6.136,6.3,6.54,6.005,29.01K,-2.65%
1988-10-25,6.303,6.23,6.405,6.16,0.17K,2.74%
1988-09-25,6.135,6.53,6.64,6.13,4.79K,-6.42%
1988-08-25,6.556,6.867000000000001,6.87,6.45,17.38K,-3.69%
1988-07-25,6.807,6.66,8.06,6.653,5.38K,1.93%
1988-06-25,6.678,6.77,7.31,6.54,23.28K,1.18%
1988-05-25,6.6,6.45,6.77,6.28,3.90K,1.57%
1988-04-25,6.497999999999999,6.835,6.835,6.325,12.99K,-3.80%
1988-03-25,6.755,6.21,6.75,6.15,4.89K,8.27%
1988-02-25,6.239,6.522,6.59,6.08,15.53K,-4.09%
1988-01-25,6.505,6.52,7.0,6.49,0.48K,-2.65%
1987-12-25,6.682,7.03,7.06,6.56,5.12K,-5.04%
1987-11-25,7.037000000000001,6.98,7.33,6.19,4.05K,1.25%
1987-10-25,6.95,7.55,8.37,6.885,1.42K,-7.33%
1987-09-25,7.5,7.47,8.08,7.22,6.45K,1.58%
1987-08-25,7.382999999999999,8.665,8.8,7.23,12.16K,-11.05%
1987-07-25,8.3,7.22,8.299,7.16,5.64K,13.51%
1987-06-25,7.312,7.315,8.09,6.75,15.74K,-4.04%
1987-05-25,7.62,7.9,9.52,7.35,9.29K,-4.56%
1987-04-25,7.984,6.231,11.25,6.23,100.63K,29.13%
1987-03-25,6.183,5.42,6.39,5.41,5.91K,13.91%
1987-02-25,5.428,5.487,5.561,5.37,14.42K,-1.26%
1987-01-25,5.497000000000001,5.432,5.7,5.35,0.38K,1.80%
1986-12-25,5.4,5.46,5.515,5.27,6.14K,2.45%
1986-11-25,5.271,5.709,5.82,5.21,15.52K,-6.77%
1986-10-25,5.654,5.54,5.835,5.52,0.58K,1.53%
1986-09-25,5.569,5.44,6.02,5.155,7.78K,8.20%
1986-08-25,5.147,5.11,5.55,5.08,7.78K,0.96%
1986-07-25,5.098,5.085,5.16,4.96,7.63K,-0.08%
1986-06-25,5.102,5.15,5.44,4.93,14.16K,-2.61%
1986-05-25,5.239,5.11,5.27,4.85,11.46K,2.18%
1986-04-25,5.127000000000001,5.09,5.542000000000001,5.0,14.09K,-0.06%
1986-03-25,5.13,5.61,5.83,5.19,7.48K,-8.88%
1986-02-25,5.63,5.905,5.978,5.58,15.44K,-6.74%
1986-01-25,6.037000000000001,5.715,6.32,5.715,2.10K,3.62%
