Date,Price,Open,High,Low,Vol.,Change %
1980-05-01,64.12,65.02,65.22,64.05,15.20K,-1.08%
1980-05-02,63.55,63.95,64.37,62.8,15.16K,-0.89%
1980-05-05,64.15,63.05,64.25,62.9,11.97K,0.94%
1980-05-06,63.32,64.2,64.37,63.25,11.00K,-1.29%
1980-05-07,64.82,63.4,64.82,63.35,10.24K,2.37%
1980-05-08,66.32,65.27,66.32,65.07,11.30K,2.31%
1980-05-09,67.17,66.1,67.32,65.9,11.40K,1.28%
1980-05-12,67.35,67.05,67.5,66.6,8.81K,0.27%
1980-05-13,66.72,66.95,67.0,66.22,9.28K,-0.94%
1980-05-14,66.32,66.87,67.1,66.15,6.21K,-0.60%
1980-05-15,64.82,64.82,65.15,64.82,4.45K,-2.26%
1980-05-16,65.02,64.85,65.25,64.4,8.15K,0.31%
1980-05-19,64.97,65.15,65.62,64.8,7.05K,-0.08%
1980-05-20,63.5,63.8,64.2,63.47,9.62K,-2.26%
1980-05-21,63.95,64.05,64.4,63.8,8.99K,0.71%
1980-05-22,65.15,64.67,65.45,64.55,8.02K,1.88%
1980-05-23,65.35,64.95,65.4,64.85,4.04K,0.31%
1980-05-27,65.97,65.27,66.15,65.15,5.58K,0.95%
1980-05-28,65.6,66.1,66.35,65.25,7.75K,-0.56%
1980-05-29,64.65,65.08,65.47,64.15,9.21K,-1.45%
1980-05-30,65.3,65.02,65.4,64.52,6.76K,1.01%
1980-06-02,64.27,64.75,64.9,63.9,6.16K,-1.58%
1980-06-03,64.52,63.82,64.6,63.35,6.51K,0.39%
1980-06-04,64.8,65.07,65.25,64.12,4.60K,0.43%
1980-06-05,64.62,65.07,65.2,64.55,2.32K,-0.28%
1980-06-06,65.65,65.32,65.75,64.95,3.43K,1.59%
1980-06-09,66.57,66.02,66.77,65.95,2.96K,1.40%
1980-06-10,66.6,66.67,66.8,66.12,3.80K,0.05%
1980-06-11,67.15,66.87,67.25,66.6,3.47K,0.83%
1980-06-12,67.02,66.72,67.1,66.35,2.10K,-0.19%
1980-06-13,67.5,67.25,67.85,67.1,1.69K,0.72%
1980-06-16,67.75,67.9,68.15,67.17,1.27K,0.37%
1980-06-17,68.77,67.75,68.8,67.6,2.19K,1.51%
1980-06-18,69.12,68.92,69.2,68.4,1.41K,0.51%
1980-06-19,68.92,69.03,69.5,68.65,1.52K,-0.29%
1980-06-20,69.02,69.05,69.35,68.77,1.29K,0.15%
1980-06-23,68.8,68.8,68.8,68.8,2.25K,-0.32%
1980-06-24,69.12,69.42,69.75,69.05,12.98K,0.47%
1980-06-25,69.82,69.15,69.97,68.5,14.23K,1.01%
1980-06-26,69.05,69.58,69.77,68.9,13.71K,-1.10%
1980-06-27,68.75,69.37,69.6,68.35,14.00K,-0.43%
1980-06-30,68.7,68.17,68.87,68.0,11.26K,-0.07%
1980-07-01,69.4,68.77,69.65,68.3,16.70K,1.02%
1980-07-02,71.0,70.5,71.0,70.3,8.01K,2.31%
1980-07-03,71.32,71.15,71.95,70.65,-,0.45%
1980-07-07,71.0,71.8,71.9,70.7,-,-0.45%
1980-07-08,70.75,70.7,70.8,70.1,-,-0.35%
1980-07-09,71.42,71.0,71.6,70.47,-,0.95%
1980-07-10,71.3,71.8,72.2,70.85,-,-0.17%
1980-07-11,70.45,71.5,71.5,70.35,-,-1.19%
1980-07-14,68.95,70.45,71.7,68.95,-,-2.13%
1980-07-15,69.17,69.0,69.7,68.55,-,0.32%
1980-07-16,70.12,69.47,70.2,69.25,-,1.37%
1980-07-17,69.82,70.25,70.45,69.55,-,-0.43%
1980-07-18,70.67,69.97,70.85,69.8,-,1.22%
1980-07-21,70.52,70.15,71.15,69.75,-,-0.21%
1980-07-22,71.92,70.45,71.97,70.32,-,1.99%
1980-07-23,73.23,72.5,73.25,72.25,-,1.82%
1980-07-24,72.8,72.8,73.35,72.55,-,-0.59%
1980-07-25,73.95,73.25,74.0,73.02,-,1.58%
1980-07-28,73.77,74.0,74.35,73.25,-,-0.24%
1980-07-29,73.85,73.25,73.9,72.72,-,0.11%
1980-07-30,72.4,74.0,74.2,72.35,-,-1.96%
1980-07-31,72.6,72.4,72.85,72.05,-,0.28%
1980-08-01,72.27,72.75,73.12,71.62,-,-0.45%
1980-08-04,73.22,72.9,73.42,72.55,-,1.31%
1980-08-05,72.55,73.1,73.47,72.45,-,-0.92%
1980-08-06,73.15,73.55,73.55,73.15,-,0.83%
1980-08-07,73.1,73.35,73.45,72.85,-,-0.07%
1980-08-08,74.6,74.2,74.6,73.95,-,2.05%
1980-08-11,74.12,74.8,75.12,74.0,-,-0.64%
1980-08-12,73.4,74.0,74.22,73.25,-,-0.97%
1980-08-13,74.12,74.0,74.2,73.67,-,0.98%
1980-08-14,74.4,74.0,74.6,73.55,-,0.38%
1980-08-15,74.55,74.55,74.95,74.15,-,0.20%
1980-08-18,74.02,74.75,74.85,73.92,-,-0.71%
1980-08-19,73.7,74.0,74.15,73.5,-,-0.43%
1980-08-20,73.07,73.75,73.75,72.75,-,-0.85%
1980-08-21,68.82,69.85,70.05,68.75,-,-5.82%
1980-08-22,68.45,68.5,68.72,68.05,-,-0.54%
1980-08-25,67.77,68.45,68.45,67.4,-,-0.99%
1980-08-26,68.72,68.4,68.95,68.3,-,1.40%
1980-08-27,68.1,68.6,69.8,68.0,-,-0.90%
1980-08-28,68.25,67.9,68.5,67.67,-,0.22%
1980-08-29,68.72,68.2,68.9,68.07,-,0.69%
1980-09-02,69.32,68.72,69.32,68.62,-,0.87%
1980-09-03,69.0,69.1,69.2,68.25,-,-0.46%
1980-09-04,69.37,68.9,69.6,68.8,-,0.54%
1980-09-05,68.92,69.5,69.6,68.77,-,-0.65%
1980-09-08,69.27,68.9,69.45,68.65,-,0.51%
1980-09-09,68.2,68.85,68.97,68.1,-,-1.54%
1980-09-10,67.95,68.15,68.65,67.9,-,-0.37%
1980-09-11,68.17,68.05,68.3,67.67,-,0.32%
1980-09-12,68.35,68.05,68.57,67.95,-,0.26%
1980-09-15,69.05,68.1,69.32,67.87,-,1.02%
1980-09-16,69.02,68.9,69.25,68.57,-,-0.04%
1980-09-17,68.85,68.9,69.35,68.67,-,-0.25%
1980-09-18,68.87,69.0,69.32,68.8,-,0.03%
1980-09-19,68.52,68.7,68.87,68.42,-,-0.51%
1980-09-22,68.17,68.47,68.57,68.1,-,-0.51%
1980-09-23,67.6,67.75,68.05,67.5,-,-0.84%
1980-09-24,68.4,68.05,68.45,67.4,-,1.18%
1980-09-25,68.27,68.35,68.45,68.07,-,-0.19%
1980-09-26,67.82,68.45,68.55,67.75,-,-0.66%
1980-09-29,66.97,67.6,67.6,66.85,-,-1.25%
1980-09-30,67.32,67.5,67.7,67.15,-,0.52%
1980-10-01,67.57,67.65,67.7,67.22,-,0.37%
1980-10-02,67.17,67.35,67.6,67.12,-,-0.59%
1980-10-03,67.32,67.2,67.62,66.97,-,0.22%
1980-10-06,68.82,67.65,68.82,67.65,-,2.23%
1980-10-07,68.37,68.8,69.0,68.32,-,-0.65%
1980-10-08,68.95,68.37,69.0,68.25,-,0.85%
1980-10-09,69.3,68.9,69.35,68.82,-,0.51%
1980-10-10,68.95,69.4,69.4,68.75,-,-0.51%
1980-10-13,69.22,68.85,69.42,68.8,-,0.39%
1980-10-14,69.12,69.25,69.4,68.9,-,-0.14%
1980-10-15,69.15,68.95,69.2,68.8,-,0.04%
1980-10-16,68.67,68.95,68.95,68.5,-,-0.69%
1980-10-17,68.5,68.5,68.65,68.35,-,-0.25%
1980-10-20,68.1,68.25,68.45,67.8,-,-0.58%
1980-10-21,71.07,71.85,71.95,71.0,-,4.36%
1980-10-22,71.82,71.4,71.9,71.35,-,1.06%
1980-10-23,70.72,71.4,71.55,70.55,-,-1.53%
1980-10-24,70.92,70.85,71.22,70.55,-,0.28%
1980-10-27,70.3,70.5,70.5,69.82,-,-0.87%
1980-10-28,70.05,70.2,70.42,69.8,-,-0.36%
1980-10-29,69.42,69.55,69.75,69.37,-,-0.90%
1980-10-30,69.6,69.6,70.0,69.5,-,0.26%
1980-10-31,69.22,69.75,69.85,69.12,-,-0.55%
1980-11-03,69.77,69.25,69.85,68.9,-,0.79%
1980-11-05,68.9,69.8,69.8,68.67,-,-1.25%
1980-11-06,69.15,68.8,69.35,68.7,-,0.36%
1980-11-07,68.6,68.65,68.95,68.4,-,-0.80%
1980-11-10,67.22,68.12,68.2,67.2,-,-2.01%
1980-11-11,67.27,67.4,67.65,67.07,-,0.07%
1980-11-12,67.12,67.2,67.55,66.95,-,-0.22%
1980-11-13,66.87,66.95,67.1,66.72,-,-0.37%
1980-11-14,67.02,67.25,67.47,66.9,-,0.22%
1980-11-17,67.05,66.5,67.4,66.27,-,0.04%
1980-11-18,66.47,66.45,66.72,66.25,-,-0.87%
1980-11-19,67.0,66.5,67.05,65.9,-,0.80%
1980-11-20,67.6,67.3,67.85,67.3,-,0.90%
1980-11-21,66.57,67.1,67.4,66.52,-,-1.52%
1980-11-24,66.4,66.8,66.95,66.27,-,-0.26%
1980-11-25,66.1,66.2,66.5,65.82,-,-0.45%
1980-11-26,65.3,66.0,66.2,65.25,-,-1.21%
1980-11-28,65.95,65.3,66.0,65.1,-,1.00%
1980-12-01,65.72,65.7,66.8,65.6,-,-0.35%
1980-12-02,66.47,65.8,66.65,65.8,-,1.14%
1980-12-03,66.47,66.0,66.52,65.77,-,0.00%
1980-12-04,66.67,66.3,66.9,66.27,-,0.30%
1980-12-05,66.42,66.67,66.75,65.95,-,-0.37%
1980-12-08,66.55,66.75,66.85,66.45,-,0.20%
1980-12-09,66.17,66.3,66.35,65.27,-,-0.57%
1980-12-10,65.72,66.15,66.4,65.57,-,-0.68%
1980-12-11,64.4,65.67,65.75,64.27,-,-2.01%
1980-12-12,64.02,64.3,65.25,64.0,-,-0.59%
1980-12-15,65.0,64.75,65.25,64.5,-,1.53%
1980-12-16,65.45,65.0,65.47,64.65,-,0.69%
1980-12-17,66.22,65.9,66.25,65.5,-,1.18%
1980-12-18,66.35,65.65,66.45,65.65,-,0.20%
1980-12-19,65.65,66.45,66.75,65.5,-,-1.06%
1980-12-22,66.7,66.7,66.7,66.7,-,1.60%
1980-12-23,66.1,66.25,66.35,66.02,-,-0.90%
1980-12-24,65.3,65.0,65.3,64.8,-,-1.21%
1980-12-29,65.17,64.8,65.3,64.8,-,-0.20%
1980-12-30,64.75,65.1,65.1,64.75,-,-0.64%
1980-12-31,65.15,65.05,65.25,65.0,-,0.62%
1981-01-02,65.2,65.25,65.35,65.05,-,0.08%
1981-01-05,65.05,65.15,65.25,65.0,-,-0.23%
1981-01-06,64.72,65.05,65.05,64.7,-,-0.51%
1981-01-07,64.17,64.85,64.85,64.05,-,-0.85%
1981-01-08,64.5,64.0,64.9,64.0,-,0.51%
1981-01-09,63.9,64.25,64.35,63.8,-,-0.93%
1981-01-12,64.15,64.0,64.25,64.0,-,0.39%
1981-01-13,64.0,64.0,64.95,63.97,-,-0.23%
1981-01-14,64.0,64.05,64.05,64.0,-,0.00%
1981-01-15,63.75,63.75,64.72,63.75,-,-0.39%
1981-01-16,63.75,63.75,63.75,63.75,-,0.00%
1981-01-19,63.75,63.75,64.0,63.75,-,0.00%
1981-01-20,62.9,63.2,63.2,62.9,-,-1.33%
1981-01-21,64.77,65.05,65.3,64.75,-,2.97%
1981-01-22,64.3,64.8,65.25,64.02,-,-0.73%
1981-01-23,63.1,64.25,64.45,63.0,-,-1.87%
1981-01-26,62.67,63.0,63.05,62.07,-,-0.68%
1981-01-27,62.1,62.8,62.95,61.9,-,-0.91%
1981-01-28,62.4,62.15,62.8,61.82,-,0.48%
1981-01-29,61.95,62.2,62.25,61.8,-,-0.72%
1981-01-30,62.4,62.25,62.55,62.15,-,0.73%
1981-02-02,61.5,62.52,62.8,61.05,-,-1.44%
1981-02-03,61.17,60.75,61.35,60.6,-,-0.54%
1981-02-04,61.05,61.2,61.9,60.52,-,-0.20%
1981-02-05,61.72,61.35,61.85,61.2,-,1.10%
1981-02-06,61.7,62.1,63.22,61.0,-,-0.03%
1981-02-09,63.2,63.0,63.2,62.55,-,2.43%
1981-02-10,63.72,63.5,64.25,63.3,-,0.82%
1981-02-11,63.3,63.85,63.9,63.25,-,-0.66%
1981-02-12,62.35,63.25,63.47,62.25,-,-1.50%
1981-02-13,62.07,62.35,62.75,62.0,-,-0.45%
1981-02-17,62.02,62.2,62.6,62.0,-,-0.08%
1981-02-18,61.9,62.5,62.5,61.8,-,-0.19%
1981-02-19,62.75,62.5,62.85,62.25,-,1.37%
1981-02-20,62.82,62.92,62.95,62.25,-,0.11%
1981-02-23,65.97,65.95,66.05,65.35,-,5.01%
1981-02-24,66.25,66.1,66.47,65.9,-,0.42%
1981-02-25,65.6,65.95,65.95,65.3,-,-0.98%
1981-02-26,65.6,65.75,65.97,65.5,-,0.00%
1981-02-27,65.05,65.3,65.42,64.6,-,-0.84%
1981-03-02,63.82,64.6,64.7,63.55,-,-1.89%
1981-03-03,64.37,63.82,64.5,63.82,-,0.86%
1981-03-04,62.92,64.1,64.27,62.87,-,-2.25%
1981-03-05,63.47,63.1,63.9,63.1,-,0.87%
1981-03-06,64.57,63.75,64.7,63.4,-,1.73%
1981-03-09,64.4,64.9,65.2,64.27,-,-0.26%
1981-03-10,64.5,64.6,64.72,63.7,-,0.16%
1981-03-11,63.15,64.0,64.05,63.07,-,-2.09%
1981-03-12,63.52,62.97,63.75,62.9,-,0.59%
1981-03-13,62.65,63.7,63.85,62.6,-,-1.37%
1981-03-16,61.15,61.25,61.45,61.15,-,-2.39%
1981-03-17,61.87,61.25,61.95,60.65,-,1.18%
1981-03-18,60.37,62.0,62.0,60.37,-,-2.42%
1981-03-19,59.95,59.95,60.5,59.6,-,-0.70%
1981-03-20,59.4,59.8,59.85,59.2,-,-0.92%
1981-03-23,60.9,60.9,60.9,60.9,-,2.53%
1981-03-24,62.4,62.4,62.4,61.77,-,2.46%
1981-03-25,61.35,61.75,62.05,61.2,-,-1.68%
1981-03-26,62.5,60.95,62.65,60.9,-,1.87%
1981-03-27,62.52,62.12,62.85,62.1,-,0.03%
1981-03-30,63.05,62.7,63.2,62.4,-,0.85%
1981-03-31,63.9,62.65,63.97,62.55,-,1.35%
1981-04-01,63.75,63.75,64.3,63.45,-,-0.23%
1981-04-02,63.7,63.4,64.05,63.3,-,-0.08%
1981-04-03,63.07,63.7,63.7,62.95,-,-0.99%
1981-04-06,63.85,63.3,64.0,63.1,-,1.24%
1981-04-07,62.97,63.35,63.75,62.9,-,-1.38%
1981-04-08,63.87,63.5,64.12,63.45,-,1.43%
1981-04-09,64.25,64.2,64.45,64.0,-,0.59%
1981-04-10,65.15,64.6,65.47,64.5,-,1.40%
1981-04-13,65.22,65.0,65.3,64.7,-,0.11%
1981-04-14,65.87,65.5,66.4,65.4,-,1.00%
1981-04-15,67.07,66.5,67.1,66.25,-,1.82%
1981-04-16,67.87,67.25,68.25,67.12,-,1.19%
1981-04-20,67.27,68.15,68.25,66.55,-,-0.88%
1981-04-21,71.4,70.6,71.5,70.4,-,6.14%
1981-04-22,70.85,70.8,70.95,70.32,-,-0.77%
1981-04-23,70.95,71.3,71.5,70.85,-,0.14%
1981-04-24,71.85,70.9,71.92,70.9,-,1.27%
1981-04-27,72.15,72.2,72.4,71.67,-,0.42%
1981-04-28,71.95,72.05,72.3,71.75,-,-0.28%
1981-04-29,71.6,71.42,71.65,71.02,-,-0.49%
1981-04-30,70.17,71.25,71.25,70.1,-,-2.00%
1981-05-01,70.07,70.05,70.37,69.65,-,-0.14%
1981-05-04,68.82,68.7,69.15,68.57,-,-1.78%
1981-05-05,69.72,68.7,69.8,68.5,-,1.31%
1981-05-06,68.95,69.5,69.9,68.9,-,-1.10%
1981-05-07,69.42,68.5,69.47,68.5,-,0.68%
1981-05-08,70.3,69.6,70.4,69.37,-,1.27%
1981-05-11,69.25,70.55,70.72,69.2,-,-1.49%
1981-05-12,67.75,68.4,68.4,67.75,-,-2.17%
1981-05-13,67.62,67.55,67.9,67.25,-,-0.19%
1981-05-14,68.2,67.95,68.4,67.65,-,0.86%
1981-05-15,66.7,66.7,66.7,66.7,-,-2.20%
1981-05-18,66.65,66.6,67.5,66.22,-,-0.07%
1981-05-19,67.65,66.65,67.7,66.37,-,1.50%
1981-05-20,67.75,67.5,68.1,67.35,-,0.15%
1981-05-21,66.9,67.65,67.85,66.85,-,-1.25%
1981-05-22,67.62,67.05,67.9,67.05,-,1.08%
1981-05-26,68.25,67.75,68.35,67.55,-,0.93%
1981-05-27,68.15,67.95,68.2,67.5,-,-0.15%
1981-05-28,67.95,68.4,68.72,67.85,-,-0.29%
1981-05-29,68.17,67.85,68.25,67.62,-,0.32%
1981-06-01,68.1,68.0,68.25,67.8,-,-0.10%
1981-06-02,68.27,67.75,68.5,67.7,-,0.25%
1981-06-03,67.67,68.2,68.3,67.62,-,-0.88%
1981-06-04,68.22,68.0,68.25,67.75,-,0.81%
1981-06-05,69.32,68.7,69.47,68.67,-,1.61%
1981-06-08,70.42,70.25,70.7,69.9,-,1.59%
1981-06-09,70.27,70.25,70.67,70.07,-,-0.21%
1981-06-10,70.45,70.27,70.97,70.07,-,0.26%
1981-06-11,70.65,70.5,70.87,70.25,-,0.28%
1981-06-12,70.27,70.5,70.5,70.12,-,-0.54%
1981-06-15,70.12,70.8,70.9,70.1,-,-0.21%
1981-06-16,69.8,70.7,70.7,69.8,-,-0.46%
1981-06-17,69.55,69.5,69.7,69.1,-,-0.36%
1981-06-18,70.25,70.0,70.37,69.8,-,1.01%
1981-06-19,69.35,70.1,70.1,69.2,-,-1.28%
1981-06-22,68.82,68.95,69.07,68.77,-,-0.76%
1981-06-23,68.67,68.5,68.9,68.4,-,-0.22%
1981-06-24,68.1,68.85,68.97,68.05,-,-0.83%
1981-06-25,68.05,68.45,68.65,67.5,-,-0.07%
1981-06-26,67.35,68.3,68.35,67.15,-,-1.03%
1981-06-29,67.12,67.0,67.4,66.25,-,-0.34%
1981-06-30,66.32,67.17,67.2,66.2,-,-1.19%
1981-07-01,66.57,66.32,67.1,66.15,9.49K,0.38%
1981-07-02,65.67,66.67,66.87,65.62,7.84K,-1.35%
1981-07-06,66.32,65.96,66.4,65.82,5.68K,0.99%
1981-07-07,66.02,66.37,66.55,65.55,7.69K,-0.45%
1981-07-08,64.92,65.85,65.9,64.57,8.63K,-1.67%
1981-07-09,66.12,64.91,66.25,64.5,8.79K,1.85%
1981-07-10,66.45,66.28,66.77,66.05,6.73K,0.50%
1981-07-13,66.3,66.21,66.55,65.85,5.24K,-0.23%
1981-07-14,65.6,65.95,66.25,65.5,5.38K,-1.06%
1981-07-15,66.02,65.8,66.25,65.3,6.55K,0.64%
1981-07-16,66.27,65.88,66.35,65.7,5.32K,0.38%
1981-07-17,66.05,66.25,66.5,66.02,3.95K,-0.33%
1981-07-20,65.75,65.87,65.95,65.45,5.03K,-0.45%
1981-07-21,64.77,65.42,65.7,64.3,8.57K,-1.49%
1981-07-22,63.5,64.3,64.45,63.35,9.19K,-1.96%
1981-07-23,64.05,63.77,64.1,63.6,6.28K,0.87%
1981-07-24,64.45,64.22,64.57,64.15,3.93K,0.62%
1981-07-27,64.85,64.67,64.9,64.35,4.06K,0.62%
1981-07-28,65.55,64.6,65.6,64.55,8.90K,1.08%
1981-07-29,66.45,66.0,66.6,65.95,-,1.37%
1981-07-30,66.12,66.3,66.55,66.02,5.68K,-0.50%
1981-07-31,66.97,66.12,67.1,66.12,6.71K,1.29%
1981-08-03,67.27,66.77,67.4,66.55,4.08K,0.45%
1981-08-04,67.05,66.87,67.1,66.75,2.92K,-0.33%
1981-08-05,67.22,67.08,67.47,67.05,2.62K,0.25%
1981-08-06,66.82,67.45,67.6,66.77,3.13K,-0.60%
1981-08-07,66.9,66.72,67.0,66.7,1.09K,0.12%
1981-08-10,67.22,66.63,67.25,66.4,2.01K,0.48%
1981-08-11,67.32,67.25,67.5,67.2,1.48K,0.15%
1981-08-12,67.45,67.66,67.72,67.35,2.19K,0.19%
1981-08-13,67.8,67.5,68.17,67.4,3.17K,0.52%
1981-08-14,67.92,68.53,68.7,67.85,1.76K,0.18%
1981-08-17,67.65,67.97,68.15,67.55,1.23K,-0.40%
1981-08-18,67.97,67.95,68.1,67.82,2.12K,0.47%
1981-08-19,68.22,68.05,68.3,68.05,1.56K,0.37%
1981-08-20,67.97,68.25,68.3,67.82,-,-0.37%
1981-08-21,65.1,64.67,65.15,64.55,6.01K,-4.22%
1981-08-24,64.55,64.96,64.97,64.05,9.59K,-0.84%
1981-08-25,64.97,64.37,65.0,64.2,8.27K,0.65%
1981-08-26,66.47,65.41,66.47,65.25,12.87K,2.31%
1981-08-27,67.45,66.45,67.5,66.25,12.69K,1.47%
1981-08-28,67.45,67.47,67.75,67.2,7.31K,0.00%
1981-08-31,66.92,67.07,67.2,66.5,6.61K,-0.79%
1981-09-01,67.3,66.76,67.37,66.57,5.66K,0.57%
1981-09-02,66.45,67.16,67.2,66.25,7.89K,-1.26%
1981-09-03,67.3,66.41,67.4,66.3,8.17K,1.28%
1981-09-04,67.15,66.92,67.45,66.85,5.53K,-0.22%
1981-09-08,67.8,67.6,68.1,67.4,7.79K,0.97%
1981-09-09,68.02,67.72,68.12,67.7,8.03K,0.32%
1981-09-10,68.35,68.3,68.7,68.15,6.82K,0.49%
1981-09-11,68.45,68.18,68.65,68.1,5.08K,0.15%
1981-09-14,68.32,68.12,68.4,67.97,3.45K,-0.19%
1981-09-15,68.3,68.17,68.32,68.05,3.28K,-0.03%
1981-09-16,68.07,68.12,68.75,68.0,7.58K,-0.34%
1981-09-17,67.82,68.07,68.22,67.67,5.39K,-0.37%
1981-09-18,67.97,67.98,68.17,67.8,3.51K,0.22%
1981-09-21,67.7,68.0,68.0,67.55,2.98K,-0.40%
1981-09-22,67.85,67.25,68.07,67.1,5.21K,0.22%
1981-09-23,67.2,67.87,68.15,67.15,8.89K,-0.96%
1981-09-24,66.72,66.7,67.0,66.2,8.90K,-0.71%
1981-09-25,65.27,66.47,66.52,65.22,7.35K,-2.17%
1981-09-28,65.32,64.75,65.57,64.55,5.24K,0.08%
