Date,Equal weighting,Inverse Variance weighting,Mean-Variance weighting,Robust Mean-Variance weighting,Min-Variance weighting,Robust Min-Variance weighting,Hierarchical weighting (by LdP),Robust Hierarchical weighting (by LdP)
2006-02-01,0.00010938604346009639,0.0,3.685461275857148e-08,3.68546311764782e-08,5.417772796952118e-05,7.099202728832209e-05,3.409677321594199e-05,5.626475391598599e-05
2006-02-02,-1.3059416587238879e-05,0.0,-3.784729679118237e-08,-3.7847267522698755e-08,4.890787880334897e-05,7.129153316048788e-05,0.0003812505362391382,0.00010335039265662937
2006-02-03,-0.0008858504066631305,0.0,-1.465003341018251e-07,-1.4650028488097048e-07,-0.0004194109773414207,-0.0005187873306757772,-0.0004981833194942603,-0.000527181913458525
2006-02-04,0.00014037769427311384,0.0,2.2863894278445066e-08,2.286389099629558e-08,0.0001426880782134395,0.0001968626859652095,0.000583323310031919,0.0002064635915508569
2006-02-05,0.00026935309279925543,0.0,5.090278913874244e-08,5.090282178690409e-08,0.00013263892926600028,0.00016392122805042049,0.0002191585569686985,0.00016300467670385545
2006-02-06,0.0002528781244028779,0.0,4.8723995479286667e-08,4.872402616471851e-08,0.00012321071476810788,0.00015193050799644888,0.00019993549338733402,0.00015017742662469467
2006-02-07,0.00012259986311849154,0.0,-1.0509542806102188e-08,-1.0509513161293928e-08,8.635640381188727e-05,0.0001156519114525585,6.315594479138197e-05,0.000181027212362379
2006-02-08,0.0017600783573256077,0.0,4.389639768511505e-07,4.389643360084365e-07,0.0008716596833495668,0.0010762221213756688,0.0019300495199833,0.0010224046188640106
2006-02-09,-0.00015534916507020232,0.0,-1.2993334746671325e-08,-1.2993412819993945e-08,-6.708873430386079e-05,-8.316310238759771e-05,-9.281531336594803e-05,-4.61604074555039e-05
2006-02-10,0.00025016480571309356,0.0,1.958009583384777e-09,1.958129179877532e-09,9.825345292693807e-05,0.00012005887263028855,0.00012021338413904719,5.797783155170191e-05
2006-02-11,0.00010158621216534108,0.0,1.1840989089713766e-07,1.1840964571034736e-07,5.952172482395871e-05,7.476736861297495e-05,3.835488038804658e-05,0.00011997268288045221
2006-02-12,4.726847384373867e-05,0.0,6.996601427140375e-09,6.996612235758623e-09,2.161608866326416e-05,2.67719948981467e-05,2.8127090225970328e-05,2.123854476831112e-05
2006-02-13,3.81290075936029e-05,0.0,4.976726220477348e-09,4.976733625933493e-09,1.76608441454973e-05,2.200713532669971e-05,2.1359873579289774e-05,1.773851839813514e-05
2006-02-14,4.857807419967759e-05,0.0,1.453476184065798e-08,1.45347875269805e-08,5.483771424348329e-05,8.013949307997584e-05,9.161951462142667e-05,0.00011287429568417292
2006-02-15,0.00010155555049224719,0.0,2.4687621233842018e-08,2.4687658992461198e-08,1.3945203202291686e-05,2.39014681652392e-06,-2.9556093644012195e-05,-7.95346914923946e-06
2006-02-16,-0.00011143016445875934,0.0,-1.5162797263357032e-08,-1.5162817943562423e-08,-4.126028911501592e-05,-4.8857485283969866e-05,-0.000232131536875915,-2.547896543260898e-05
2006-02-17,0.00017313643155597615,0.0,2.6285029153376193e-08,2.6285062957965398e-08,6.882409164355999e-05,8.273953870621773e-05,-0.00042157616286669,3.8476579510372214e-05
2006-02-18,0.0005684586141885825,0.0,1.2463475034519427e-07,1.2463494840015216e-07,0.00025578085188517297,0.0003233426150951499,0.000945071626166849,0.0002047216065968102
2006-02-19,0.00010922082292009977,0.0,1.2539453959092479e-08,1.2539474903645252e-08,4.6490732056425757e-05,5.7345149748665136e-05,0.00014762388180399684,5.810783863288838e-05
2006-02-20,9.080639556369486e-05,0.0,1.017038547870625e-08,1.017040243944969e-08,3.9549160404139e-05,4.928043875227048e-05,4.3723225414737116e-05,5.0515182078909716e-05
2006-02-21,8.074274885997247e-05,0.0,8.7470966037104e-09,8.74711124886801e-09,3.538469856036864e-05,4.423776664063927e-05,3.915989194324266e-05,4.5339704035046307e-05
2006-02-22,0.0003187137077099005,0.0,5.933054018216615e-08,5.933063546556192e-08,0.0001587486162124174,0.00021170054898420211,0.00019135683840608702,0.00017445337688703602
2006-02-23,5.0234403493417945e-05,0.0,-9.429209525931181e-09,-9.429221900474169e-09,1.7654576888744217e-05,1.1838042552150975e-05,2.7948532280818974e-05,4.693312063975339e-05
2006-02-24,7.760756134800982e-06,0.0,1.7094125833247674e-09,1.7094123616969746e-09,5.424922340301362e-06,9.038036389309816e-06,-1.9420506200010745e-05,-1.068443402508462e-05
2006-02-25,0.00021270775661593483,0.0,2.528578104888249e-08,2.5285835506926206e-08,8.103623460478237e-05,9.191646584114077e-05,0.00013394546491356674,6.526845977612341e-05
2006-02-26,3.0070157803027483e-05,0.0,1.8116536429682317e-09,1.8116560550251757e-09,1.2939072470834895e-05,1.6523536230125893e-05,2.9707074507270396e-06,5.857278276766049e-06
2006-02-27,2.8705866236990013e-05,0.0,1.8070206153724988e-09,1.8070229978399264e-09,1.2371832770615593e-05,1.583603086976155e-05,3.1080405853587823e-06,5.59986544465352e-06
2006-02-28,0.00034337817378077425,0.0,1.3116720932355424e-08,1.3116617977798815e-08,0.00010694981404482914,0.00011746987923310808,5.975791176150189e-05,7.662982662761455e-06
2006-03-01,0.0004307583546159324,0.0,9.303621795878189e-09,9.303553478232812e-09,0.0002184565007489068,0.0003032955952559015,5.409874021873521e-07,0.000360831107711536
2006-03-02,0.000492817810077893,0.0,1.7517274924782894e-08,1.7517148343372524e-08,0.00023672469753800604,0.0002912683274544639,0.0004502466539087324,0.00033063704657121715
2006-03-03,-0.0002099750648481975,0.0,-5.29046001829182e-09,-5.290423377147986e-09,-0.00011227985332919497,-0.0001483724323233995,-0.0009498969002180924,-0.00025633767399604266
2006-03-04,-4.6185153073895647e-05,0.0,-1.1702031386880964e-09,-1.170195214921139e-09,1.5483990274849292e-06,1.5114380348812871e-05,0.0004351246061784976,2.7565580611895836e-05
2006-03-05,0.00030737710963455253,0.0,9.416610697205942e-09,9.416545370060982e-09,0.00012935814765045514,0.00016189117959919012,0.0006736324678422994,0.00016104386132499444
2006-03-06,0.00028781820082170216,0.0,8.765018961108875e-09,8.76495824804093e-09,0.00012143515429460744,0.00015238690861486308,0.0006273279071964612,0.0001542989342645907
2006-03-07,0.0010448285575966347,0.0,2.85850449935818e-08,2.858486015618554e-08,0.000490623290884865,0.0006430292259585517,0.0011996668785145778,0.0006580440542426689
2006-03-08,0.0004900290756496771,0.0,1.7159972088106134e-08,1.715983829032806e-08,0.00019959073156587887,0.00023477567054753235,0.00012141944826962148,0.00022956895954221642
2006-03-09,0.0007480321040460083,0.0,2.4410842956382623e-08,2.441066608087283e-08,0.00033403365188896367,0.0004193670403890625,0.001161976159852759,0.0005321230668371086
2006-03-10,-7.180631008341983e-05,0.0,-1.2516363332894525e-09,-1.2516305293837472e-09,-4.5645890595899505e-05,-5.146044704183122e-05,-0.00027950265514978804,-0.00011585372495793359
2006-03-11,0.0002804005454328432,0.0,8.73896011640003e-09,8.738905191002448e-09,0.00011869126869084408,0.0001451104653526414,0.00026459391941989507,0.0002120759646208639
2006-03-12,7.250902395281549e-05,0.0,2.3001490800668372e-09,2.3001322483161654e-09,3.195123319564711e-05,4.084297755936826e-05,0.00010943489229559688,5.060314860191189e-05
2006-03-13,4.755177582059691e-05,0.0,1.5319723356416488e-09,1.5319608164709093e-09,2.125012333974148e-05,2.758813889535575e-05,8.904576200258166e-05,3.525181795953515e-05
2006-03-14,-0.00034666804816373657,0.0,-9.533593304760375e-09,-9.533535065656234e-09,-0.00018959758083863992,-0.00027281416045362686,-0.0005885130731945742,-0.00033639223385468857
2006-03-15,-0.0002038388054546293,0.0,-4.3138880108379616e-09,-4.313870419272447e-09,-0.00015085051245643195,-0.00022787512746753874,-0.00024350580107670435,-0.0002550476333772211
2006-03-16,0.0003786757860037879,0.0,1.4006527453162116e-08,1.4006424577502738e-08,0.00018227421952656016,0.0002509876157168972,1.5000989352650774e-05,0.00020104335237363277
2006-03-17,0.0002300617838894231,0.0,5.126302000036483e-07,5.126331951627734e-07,9.453254024056837e-05,0.0001203725657430545,0.00017656670832930462,9.629607381637356e-05
2006-03-18,-0.00016623661827925025,0.0,-3.6079293411229867e-07,-3.6079503513914913e-07,-4.5743314967873715e-05,-4.089836169181437e-05,1.320298746131835e-05,-2.771983320587353e-05
2006-03-19,0.00015885076950607912,0.0,1.986061340724519e-07,1.986072611774391e-07,6.474641342945317e-05,7.975723784125957e-05,0.00015388841796137019,7.79499648224467e-05
2006-03-20,0.00015146356620424027,0.0,1.992419639554013e-07,1.9924309716673742e-07,6.184892683702906e-05,7.612221991645355e-05,0.00014678602460342573,7.481222218218358e-05
2006-03-21,0.0003639069780174217,0.0,-7.302732983211066e-09,-7.3028922027299596e-09,0.00020162589668313454,0.00025639618362631884,0.00020533832051200821,0.0002767803665765288
2006-03-22,0.00021067850077912556,0.0,6.040107908500571e-07,6.040143063960155e-07,0.00010259465976136323,0.00012433146274408327,-0.0003013512803883794,6.79633867662173e-05
2006-03-23,0.00010299402244160188,0.0,-7.655973322782773e-07,-7.656019463456236e-07,5.740821803263146e-05,7.068424533018602e-05,0.00032755367024469385,0.00011142135638169843
2006-03-24,0.00013193505314191252,0.0,5.129215707628209e-07,5.129245647088232e-07,7.92003474454574e-05,0.00010062711053771305,-0.00027804983327843475,2.0684828102499896e-05
2006-03-25,-0.0002497025839553871,0.0,-1.0531781870923074e-06,-1.0531843568391694e-06,-9.597838047485908e-05,-0.00010978663399279208,-0.00018617618541258774,-7.68863461273067e-05
2006-03-26,9.19910417414214e-05,0.0,2.1601154009865942e-07,2.1601279021219403e-07,3.988389814732566e-05,5.1003334383331916e-05,0.00014812459931363918,5.922599248167049e-05
2006-03-27,8.988357150175524e-05,0.0,2.1522008702753502e-07,2.15221333251815e-07,3.89271591955073e-05,4.971470271591632e-05,0.0001444719982320241,5.744476033530484e-05
2006-03-28,-0.0003187765394681865,0.0,-7.805464061225317e-07,-7.805509279084857e-07,-0.00012458275633848594,-0.00014157464809474798,-0.00043810891759805915,-0.00016635986954057684
2006-03-29,6.43751799830217e-05,0.0,3.10373598009602e-07,3.103754229636724e-07,3.8906151089268466e-05,5.798545768259237e-05,0.0002211473572077532,5.129398054979374e-05
2006-03-30,-7.350787770770252e-05,0.0,4.56624789650891e-07,4.5662753394236754e-07,-6.846198371721372e-05,-0.00011590447301619314,-0.0005345887195248487,-0.00014198198241047584
2006-03-31,-0.0006368068785978839,0.0,-0.004631532815129361,-0.004631532815027816,-0.00021080518745700041,-0.00024230795092129018,-0.0014172880005818814,-0.00023283499536660494
2006-04-01,-0.0006689812916127217,0.0,0.0032744072345394443,0.003274407234654285,-0.0002269524880630812,-0.00028577914498688193,-0.0014451654699902474,-0.00035346382783856635
2006-04-02,0.0002781194348592817,0.0,0.0007946805998253899,0.0007946805997745085,9.101645599768656e-05,0.00012126137774294936,0.0003578438059981034,0.00010963092333576243
2006-04-03,0.0002727351550020066,0.0,0.0007322831848924111,0.0007322831848425534,8.945794192544326e-05,0.00011945527980870537,0.0003587235003157382,0.00011042918672687764
2006-04-04,-0.0004700472665293637,0.0,-0.003479068154206967,-0.0034790681541449933,-0.00015479504132481737,-0.00019440207179340557,-0.0005693766219286581,-0.00016913648290473455
2006-04-05,0.0005413103683182176,0.0,0.002546001818786291,0.002546001818687278,0.0001857855304733549,0.00025282086394612916,0.0006321085704099458,0.00025295217723416314
2006-04-06,0.0002614675869736138,0.0,0.0005719223250861579,0.0005719223250204852,8.144104808462043e-05,0.00010370955097882508,0.0003645821665851504,7.547929846271281e-05
2006-04-07,-0.000421015404081574,0.0,-0.005755958188398177,-0.005755958188346025,-0.0001378076076251402,-0.00015353376299887192,-0.000729866538561485,-0.0001735860240824689
2006-04-08,0.00042617197876336596,0.0,0.0029300574996263752,0.0029300574995698722,0.00013316947393560957,0.00021327008677003633,0.0003737320659635737,0.00018505610462045215
2006-04-09,0.0001724397669904452,0.0,0.0007998298633762659,0.0007998298633507141,5.7319864412048144e-05,7.447234849309017e-05,0.0003027558935083908,8.942405336269767e-05
2006-04-10,0.00016248377771506154,0.0,0.0007692184182606157,0.0007692184182366994,5.4111563445907645e-05,6.970691933692161e-05,0.00028889585089406534,8.399874120178652e-05
2006-04-11,-0.0001770376691559764,0.0,-0.0020099425988473344,-0.002009942598865078,-5.97104549105304e-05,-8.706260516618877e-05,-0.0009489963354160252,-0.00015987711647420788
2006-04-12,0.0002024027230238821,0.0,0.006620890270842283,0.0066208902708490445,5.589410941707282e-05,9.144315184966351e-05,0.00013633269424425507,7.15732593302598e-05
2006-04-13,-0.00016718440208892516,0.0,-0.0010787091307630785,-0.0010787091307492144,-5.533079716793944e-05,-7.023284342967125e-05,6.434786170343429e-05,-2.20670917961989e-05
2006-04-14,-3.4480520929036325e-05,0.0,0.0007164024003134994,0.0007164024003168712,-6.11445132748434e-06,-3.363679901324727e-05,-0.00017312569866511764,-5.816416277028234e-05
2006-04-15,0.00022060386704911554,0.0,0.0004723080872576582,0.0004723080872195376,7.322956692757807e-05,0.00010051527799199492,0.00034750753211650547,0.00012790733663536284
2006-04-16,0.00021006266830101802,0.0,0.000425405222314558,0.0004254052222783127,6.973324597801219e-05,9.570125480090703e-05,0.00033267319999657124,0.00012201297571508876
2006-04-17,0.00019727728964810781,0.0,0.00038428982472592813,0.0003842898246919566,6.549430640759497e-05,8.985606234490715e-05,0.00031388662249893346,0.00011463389781089517
2006-04-18,-0.0004910012755218351,0.0,-0.004779043727774915,-0.004779043727720936,-0.00016335354325928723,-0.00018882206165515272,-0.001070191773169805,-0.00018315542032803394
2006-04-19,-0.00046336812081435757,0.0,-0.0004770656928793422,-0.0004770656928084801,-0.00014098770525077143,-0.00024708005865319667,-0.0007751607943436692,-0.00024821420546771486
2006-04-20,-0.00044771101220218484,0.0,-0.0028319517786599352,-0.0028319517785852567,-0.00014901036928868642,-0.00020448696907242824,-0.0013660219187276972,-0.0002191341789629053
2006-04-21,0.0016827579977188815,0.0,0.010479360340230568,0.010479360339980575,0.0005513603105367106,0.0007523470769903775,0.005062341227937408,0.0009231517956421109
2006-04-22,-0.0007156726969494527,0.0,-0.0035203049178098448,-0.0035203049177184886,-0.00023225208503977477,-0.0003112421887931676,-0.0010839394306925985,-0.0003863846035501897
2006-04-23,0.00037286790436975934,0.0,0.0004337348810151398,0.0004337348809434151,0.00011933544713628894,0.00016120029943284857,0.00031738405996945636,0.00016483898938149386
2006-04-24,0.0003495180804389316,0.0,0.0004014619780115871,0.0004014619779447912,0.00011194472944331792,0.00015180227765626835,0.0002864074330265072,0.00015519697689007547
2006-04-25,0.0006890617375664654,0.0,-0.00046690271642595583,-0.0004669027165444336,0.0002262500535250374,0.00028659321296492523,0.0029353220414916684,0.0004331147232934471
2006-04-26,-9.327152892141176e-05,0.0,-0.0020403347437572116,-0.002040334743808195,-1.9869251764868494e-05,0.00011534360634230758,8.123628516480124e-05,0.00016475358207216958
2006-04-27,0.0001289661816331275,2.126369042590069e-05,0.00011427353549392135,0.000114273535465687,0.000663570496204574,0.0005243470100792676,1.5679924944756705e-05,0.0006625078971977551
2006-04-28,0.0009043796203266954,0.0,0.0023428903843200886,0.0023428903839499532,-0.0004509540394014036,-0.00012832400801935168,0.0003206840804730663,-0.00015777272395176424
2006-04-29,9.242694265924424e-06,0.0,-0.00438028910808643,-0.004380289108055803,0.0015710467716044544,0.0010087528071793805,-0.0001179117263801591,0.0008054466858146615
2006-04-30,0.00018648163806181858,0.0,0.000554016601518337,0.0005540166014520294,0.00023853895978122552,0.00019042585765148592,9.030184273550107e-05,0.00015216724931479473
2006-05-01,-6.729735075750559e-05,0.0,-0.00021695321569169322,-0.00021695321566566792,0.00012460089645966447,7.062267919535808e-05,-4.9615798770398246e-05,8.011146104950206e-05
2006-05-02,-0.00048508889577673946,0.0,-0.002804959712392432,-0.002804959712202409,-0.0002028521464203674,-0.0001733728896852245,-0.00017992124825431965,-0.00030510927844972635
2006-05-03,9.101885938849136e-05,0.0,0.0006594045201456566,0.000659404520079293,-0.0007322671801086123,-0.00045604308550558704,0.0006268691967789815,-0.0002906671923152276
2006-05-04,0.001199973023678358,0.0,0.002177272647924831,0.002177272647469932,0.000926032256852555,0.000795379120928033,0.002572437938571958,0.000624953700793665
2006-05-05,0.0005616070350661162,0.0,0.0014013260604977802,0.00140132606032476,0.0003947305352100548,0.00034636030014922555,0.0004936599462354725,0.000296806422865482
2006-05-06,0.00022021611271845276,0.0,0.001106095731625787,0.0011060957315318428,0.00017468569363012496,0.00016053027927316317,0.001323324774249754,0.00014977559626138014
2006-05-07,0.00024886233453293844,0.0,0.000482532212631192,0.0004825322125383709,0.0002295504877727418,0.00020808514479453885,0.00025563735105122744,0.00018185240407000657
2006-05-08,0.00019078826405104685,0.0,0.00043170554088435917,0.00043170554080795197,0.00020269193258205605,0.00016897540304100338,0.00021866651522738662,0.00012959510414978435
2006-05-09,0.00029959228316955237,0.0,0.0016691740566146338,0.0016691740564801188,0.0002001999091130166,0.00016858217765251108,0.0004554912796657493,9.98862905530734e-05
2006-05-10,-0.0007083280704798169,0.0,-0.006603382570841451,-0.006603382570637142,-0.00017192337100611438,-0.0002384678535879693,-0.0014675248438244146,-0.0001003627494803076
2006-05-11,-7.588464502463082e-05,0.0,0.0022193335270935368,0.002219333527134111,-0.0008574737419783068,-0.0005370759683987125,0.0004650207307587173,-0.0003755909091371972
2006-05-12,-0.0003791149333236732,0.0,-0.002900626069521692,-0.002900626069286373,0.0011066694994575203,0.0006670658626665158,-0.0012087338068260207,0.0006123988925126606
2006-05-13,0.00042580449646184966,0.0,0.0012124301343517175,0.0012124301342082968,0.0010857703694314815,0.0007394490789774096,0.0015114879462994589,0.00046446204314479824
2006-05-14,0.00020556874035529069,0.0,0.0006232159643884987,0.0006232159643083927,0.00013615991718457504,0.00013707596459138527,0.0002445922349970111,8.690845802835693e-05
2006-05-15,0.00019516306138905228,0.0,0.0006059584949261691,0.0006059584948501107,0.00011675476703483207,0.00012156961224124578,0.00022333694952951402,7.612295797699916e-05
2006-05-16,0.0009808163098156558,0.0,0.009086035451128138,0.009086035450858456,0.0003334673684067855,0.00036144272823704544,0.0022132556452070704,0.0001805972632225806
2006-05-17,0.00029941956697210765,0.0,2.9007189206680996e-08,2.9007031630639766e-08,0.00010315477345925112,0.0001223789731360892,0.00011983739774704351,0.00014316081275727221
2006-05-18,5.417778955884795e-05,0.0,1.555947017688514e-08,1.5559342505013557e-08,0.00010022463104285436,8.202359624014201e-05,-0.0001503520718010663,-8.146562639273973e-05
2006-05-19,0.000466976445148128,0.0,4.7576867668136846e-08,4.757658993922033e-08,0.00039295109816897734,0.0005304186362111898,0.000272879467575828,0.00040087402398264243
2006-05-20,0.000312641386190753,0.0,3.484274173351706e-08,3.4842510702997416e-08,0.0002577866888539329,0.00028985264268385427,8.06406488441578e-05,0.0002787183184868492
2006-05-21,0.00015516563865161417,0.0,0.0004722454714331142,0.000472245471385591,7.717743838053829e-05,0.00010063839794074718,0.000199633571616471,7.87334824850745e-05
2006-05-22,0.0001453017053895211,0.0,0.0005833835587430754,0.0005833835587013247,6.959417154470945e-05,9.058162626208365e-05,0.00020848352656217532,7.031865120912554e-05
2006-05-23,0.0002345454272179419,0.0,-0.003195647970800516,-0.0031956479709192233,0.00016923810421793265,0.0002553788615797067,0.00043539382616682355,0.0002185412576904064
2006-05-24,0.0005893762224843181,0.0,0.008784423706760606,0.008784423706735751,-0.00011188736469520846,-0.00017181542419739864,0.001826358669363424,-7.530553764492832e-05
2006-05-25,0.0004332343233174552,0.0,-0.002721255486239866,-0.002721255486546335,0.00027905246151910463,0.0003311738853864528,-0.0010460623746366847,0.00013621700974424323
2006-05-26,-0.00011460001800212047,0.0,-0.0004812422631350501,-0.0004812422630606227,-3.219126960046388e-05,-3.6337950676187066e-05,0.0002322799065006491,-6.297195114901867e-07
2006-05-27,0.0001412429983950624,0.0,0.0017352887753123811,0.0017352887752908636,3.9775052640655274e-05,5.056874910140395e-05,0.0004089472093214894,2.2015738365498915e-05
2006-05-28,7.838180422920532e-05,0.0,0.0004904425013961586,0.000490442501365358,4.707084965838501e-05,5.66908949860501e-05,0.00010401859969262727,4.726527850479539e-05
2006-05-29,7.597169807467259e-05,0.0,0.0004483472608081991,0.0004483472607771116,4.548469135772521e-05,5.485985038107284e-05,9.340489376150544e-05,4.533986024617128e-05
2006-05-30,6.982022057240702e-05,0.0,0.00040908871642776775,0.0004090887163988891,4.220343421815762e-05,5.0874991907692675e-05,8.354333253822964e-05,4.211273822620268e-05
2006-05-31,0.00043233156815890956,0.0,0.0005052657937131333,0.0005052657930299193,0.00013438489922333046,0.00014611926912784875,0.0007834188550771157,7.571503986335542e-05
2006-06-01,-0.00018906583240613353,0.0,-0.002362368189264464,-0.0023623681893256247,-7.680780793271185e-05,-9.716083616647483e-05,-0.0010433100164055947,-7.458809719160394e-05
2006-06-02,-0.0004295188701443571,0.0,-0.003477681643226271,-0.003477681643309818,-0.00013044287350473006,-0.0001421250172645231,-0.0011184278178983955,-5.1284095956658945e-05
2006-06-03,0.0007915830441085986,0.0,0.006665998268342934,0.006665998268620409,0.0002651695068717003,0.0002874496921513569,0.0006903379975204818,0.00014261149051879248
2006-06-04,0.00010217103053914582,0.0,0.00033571786665049694,0.00033571786668268485,4.975963536353957e-05,7.024870111431894e-05,0.00013430462967484348,5.235851659135338e-05
2006-06-05,9.411349769541941e-05,0.0,0.0002761773984741215,0.00027617739850545325,4.6043270338232505e-05,6.525674645838382e-05,0.00013157520583127212,4.855823887059146e-05
2006-06-06,0.000405651873367027,0.0,0.002414829775971851,0.002414829776185793,0.00016886919181886964,0.0002471517143414067,0.000636878326845238,0.00017850166795109872
2006-06-07,-0.000302591143499486,0.0,-0.0049967426682255445,-0.004996742668270358,-0.00010519998566916164,-0.00013229508799493392,-0.0009068411415685614,-0.00010587387435411376
2006-06-08,2.5664168937146333e-05,0.0,-0.002552890796277502,-0.002552890796270006,5.432396859926996e-05,0.00011346205525494243,0.00023861357320924067,0.0001293296512368413
2006-06-09,-0.0013725436544927568,0.0,-0.008165504272090927,-0.008165504272592702,-0.0009067953338367401,-0.0013251498209502681,-0.0020134420568460325,-0.0011799158506210902
2006-06-10,0.00023155220174002176,0.0,0.0021335727758091906,0.0021335727758390985,0.00014912194786538817,0.00022824476461873254,0.00048113402754434775,0.00023535251469754124
2006-06-11,0.00019776793168570082,0.0,0.0009037598427196081,0.0009037598427976181,0.00011050883959055839,0.00016228733149392183,0.000248372628337789,0.00014556643097790958
2006-06-12,0.0001941580257989571,0.0,0.0009281601412164201,0.0009281601412904062,0.00010911265754518775,0.00016071253755768665,0.00024525367773483995,0.000144828642022979
2006-06-13,-0.000312503117975472,0.0,-0.003206073948372406,-0.003206073948484671,-0.00018444803641094406,-0.0002679272477693511,-0.0002041536539110031,-0.00022474811218654443
2006-06-14,-0.000441843316906105,0.0,-0.017771034312142067,-0.017771034312350227,0.0001553418686517023,0.0003654816879755094,-0.003370525498534416,0.0005538436587504959
2006-06-15,0.001390988323280222,0.0,0.009690780332532765,0.009690780332591043,0.0005463383410308617,0.0006923239073412,0.001141186717618916,0.00045665595367133844
2006-06-16,0.0008596852948435683,0.0,0.00787796941306472,0.007877969412736297,0.00020180835194872303,0.00018009240662946602,0.0014041147760933427,-3.191698044592196e-05
2006-06-17,0.0007051892976415513,0.0,0.0015804793976418635,0.00158047939767578,0.0003074477835031962,0.0004264010719785496,0.00103426177959328,0.00033791426564808565
2006-06-18,0.00036250495385202643,0.0,0.0013341774283823326,0.0013341774284579093,0.00015010274861937699,0.0001992060302858539,0.00046992551764167366,0.00014358058695517823
2006-06-19,0.0002696830393074051,0.0,0.001216986421596245,0.0012169864216478542,0.00011574245743438413,0.00015796822182501043,0.0004081214332892835,0.00011926858677054004
2006-06-20,0.00015246987995383825,0.0,-0.004059332482633364,-0.004059332482101756,0.00026187251633512913,0.0004801651558630129,-0.0001677763187126973,0.0005371929304075127
2006-06-21,0.001029719899787722,0.0,0.005503241345573756,0.005503241345858633,0.0004011068890263875,0.0005049436831571281,0.0014872420960239435,0.0003342023633721414
2006-06-22,0.00035974829275538223,0.0,0.0059116504217202725,0.005911650421755171,9.76605704475668e-05,9.002820336453603e-05,0.0007623711810456528,-5.464025549310423e-06
2006-06-23,0.0004474602330957555,0.0,0.0003856650376907536,0.0003856650380780412,0.0002538980719614621,0.0004604388619587383,-0.000247922979975483,0.0005498804712199207
2006-06-24,0.0002610511223936282,0.0,-0.0012865189858490029,-0.0012865189862776884,9.218788653013609e-05,0.00013569006851974857,0.00046560243176478,0.00011625795591406937
2006-06-25,0.00011188636892241023,0.0,0.0005297049925863752,0.0005297049926123632,6.25772686046283e-05,8.398458452555483e-05,0.00019169487384552118,5.992400257075391e-05
2006-06-26,0.00010602494014990987,0.0,0.0004709959805998001,0.0004709959806266712,6.274333883831496e-05,8.530161197214513e-05,0.0001732403662924917,6.304590820694437e-05
2006-06-27,7.895653825026792e-05,0.0,0.005448978823330376,0.005448978822881392,-6.891635326860559e-05,-0.00011997593866151409,3.446128710884099e-05,-0.000132275050371663
2006-06-28,0.00012489873775642919,0.0,3.815263712779602e-09,3.8152546158314675e-09,0.00012876070420764918,0.00021493020689901493,7.314417021462765e-06,0.00021355475995182287
2006-06-29,0.00029955929917424784,0.0,3.6147380749125184e-08,3.614737802943148e-08,0.0002520686190553927,0.000373431600594619,0.00010722141353876777,0.0003804791270951268
2006-06-30,-6.326513356219615e-05,0.0,-6.325817612570597e-10,-6.325352956512468e-10,-0.0006418958067413949,-0.0007556218229455121,0.0006608247747418783,-0.0010282858882121448
2006-07-01,0.000253617559992261,0.0,1.2673910726590258e-09,1.2673705835527197e-09,0.0005373440656089145,0.0005262730841089412,0.0006355708462003409,0.0005841907092693514
2006-07-02,0.0001593271552427587,0.0,9.254376409273175e-10,9.254207841493585e-10,0.00020395427468817488,0.0002484497380810372,0.00010309953428279015,0.0002879539056001724
2006-07-03,0.00015188564879310378,0.0,8.848183605189479e-10,8.848021778678915e-10,0.00019997195126893882,0.0002442799412698983,8.622956194059604e-05,0.0002842501306259068
2006-07-04,-2.447089759762025e-05,0.0,-1.2865896833069882e-10,-1.286568875214402e-10,-0.00045524462345677405,-0.0005085305490789421,-2.4510423761964085e-05,-0.0006054843079147514
2006-07-05,0.00018159447249079224,0.0,1.080779583207773e-09,1.0807596344387993e-09,0.00022617484856293695,0.00028420008409670906,8.269897385768797e-05,0.0003506420987534166
2006-07-06,0.00022195942997035753,0.0,1.137722690798364e-09,1.1377051960317686e-09,-0.0005380425935786993,-0.0004944359856262311,0.0011817457567566152,-0.0005534572071249949
2006-07-07,7.072467772381635e-05,0.0,4.2951647469733585e-10,4.295083838660996e-10,0.00023319197157967996,0.00024916187065900466,4.061686289107366e-05,0.0003154147260668036
2006-07-08,0.00017300696496519736,0.0,1.0440989028988315e-09,1.0440766704433244e-09,-0.00019807672229855736,-0.00015724748568232078,2.6615027455495934e-05,-0.00023737146796782253
2006-07-09,0.00015625871511623526,0.0,9.070676096347365e-10,9.070504693827798e-10,0.00022237938319606026,0.00026324307007480563,6.0388334251004884e-05,0.00028937910593469134
2006-07-10,0.0001475907340954144,0.0,8.538651417904794e-10,8.538490280044545e-10,0.00021462894175860027,0.0002528370340110555,5.717557123771928e-05,0.00027854995399067184
2006-07-11,0.00022179122364135873,0.0,1.1675553090980632e-09,1.1675334410614074e-09,0.00017234335196788614,0.00023834883856940772,0.00012317527362208105,0.00022964468715143264
2006-07-12,-0.00019097009596993311,0.0,-1.2183837469220746e-09,-1.2183596910235314e-09,0.0005488919827420265,0.00046438483330995287,2.0483193693232664e-05,0.0005778486304083665
